Date,Price,Growth,Total Savings,UP,Buy,Total Savings Invested,Total Savings Left,Total Savings Left in UPs,Order,UPs,Montante Investido,Montante Total
2018-09-18,7775.730237389476,401.4566976239474,46880,0.051629452844640766,False,46770.0,110.0,0.014146581303845487,0.0,44.79004893444498,348275.33783371816,348385.33783371816
2018-09-19,7797.415983903936,402.5763208510164,46890,0.051629452844640766,False,46770.0,120.0,0.015389713752314077,0.0,44.79004893444498,349246.6434812808,349366.6434812808
2018-09-20,7961.786114402543,411.0626607526617,46900,0.051629452844640766,False,46770.0,130.0,0.016327994514300673,0.0,44.79004893444498,356608.7896696745,356738.7896696745
2018-09-21,7942.7173193154385,410.0781492959079,46910,0.051629452844640766,False,46770.0,140.0,0.017626209566786677,0.0,44.79004893444498,355754.6974046022,355894.6974046022
2018-09-24,7874.610328010408,406.56182259993454,46920,0.051629452844640766,False,46770.0,150.0,0.019048561611543117,0.0,44.79004893444498,352704.18193127203,352854.18193127203
2018-09-25,7855.67046968217,405.5839680774926,46930,0.051629452844640766,False,46770.0,160.0,0.020367453117782496,0.0,44.79004893444498,351855.8647499388,352015.8647499388
2018-09-26,7794.570810473526,402.42942610355624,46940,0.051629452844640766,False,46770.0,170.0,0.021810052680716153,0.0,44.79004893444498,349119.2080241057,349289.2080241057
2018-09-27,7851.033839490672,405.3445813976626,46950,0.051629452844640766,False,46770.0,180.0,0.022926916846874437,0.0,44.79004893444498,351648.1898567707,351828.1898567707
2018-09-28,7853.215148315493,405.4572011787733,46960,0.051629452844640766,True,46770.0,190.0,0.02419391248191574,44.76261339408225,44.814242846926895,351935.8907857755,352125.8907857755
2018-10-01,7923.756191176379,409.0991966247712,46970,0.051629452844640766,False,46960.0,10.0,0.001262027725075092,0.0,44.814242846926895,355097.13421121874,355107.13421121874
2018-10-02,7912.056458885862,408.49514584818303,46980,0.051629452844640766,False,46960.0,20.0,0.002527787826581852,0.0,44.814242846926895,354572.8195671075,354592.8195671075
2018-10-03,7923.0149858372315,409.06092859866544,46990,0.051629452844640766,False,46960.0,30.0,0.003786437366788582,0.0,44.814242846926895,355063.91765515076,355093.91765515076
2018-10-04,7762.153005505032,400.7557125706086,47000,0.051629452844640766,False,46960.0,40.0,0.00515320942161684,0.0,44.814242846926895,347855.00980370597,347895.00980370597
2018-10-05,7649.523618354005,394.94071893777385,47010,0.051629452844640766,False,46960.0,50.0,0.0065363547450238224,0.0,44.814242846926895,342807.6090962193,342857.6090962193
2018-10-08,7649.523618354005,394.94071893777385,47020,0.051629452844640766,False,46960.0,60.0,0.007843625694028588,0.0,44.814242846926895,342807.6090962193,342867.6090962193
2018-10-09,7620.188106690277,393.42614252165805,47030,0.051629452844640766,False,46960.0,70.0,0.009186124938115672,0.0,44.814242846926895,341492.96035248216,341562.96035248216
2018-10-10,6992.749790685449,361.031845572566,47040,0.051629452844640766,False,46960.0,80.0,0.011440420777898043,0.0,44.814242846926895,313374.7872875749,313454.7872875749
