"","8Fundos DEF","8Fundos EW","8Fundos AGR"
"2018-09-18",126.21,140.58,151.43
"2018-09-19",126.18,140.63,151.37
"2018-09-20",126.26,140.74,151.53
"2018-09-21",126.5,141.1,151.98
"2018-09-24",126.09,140.44,151.01
"2018-09-25",126.07,140.51,151.22
"2018-09-26",126.33,140.85,151.78
"2018-09-27",126.49,141.12,152.27
"2018-09-28",126.73,141.5,152.71
"2018-10-01",126.74,141.61,152.96
"2018-10-02",126.7,141.41,152.54
"2018-10-03",126.59,141.45,152.78
"2018-10-04",125.86,140.39,151
"2018-10-05",125.34,139.58,150.08
"2018-10-08",125.17,139.2,149.68
"2018-10-09",125.11,139.09,149.59
"2018-10-10",124.08,137.25,146.64
"2018-10-11",123.2,135.51,144.47
"2018-10-12",123.52,136.06,145.3
"2018-10-15",123.32,135.77,144.97
"2018-10-16",123.94,136.85,146.64
"2018-10-17",124.23,137.37,147.11
"2018-10-18",123.96,136.93,146.44
"2018-10-19",123.6,136.38,145.93
"2018-10-22",123.63,136.43,146.04
"2018-10-23",123.09,135.42,144.72
"2018-10-24",122.93,134.98,143.95
"2018-10-25",122.92,135.08,144.61
"2018-10-26",122.66,134.45,143.55
"2018-10-29",122.56,134.37,143.33
"2018-10-30",122.69,134.7,143.96
"2018-10-31",123.25,135.84,145.54
"2018-11-01",123.33,135.96,145.73
"2018-11-02",123.62,136.66,146.4
"2018-11-05",123.58,136.53,146.26
"2018-11-06",123.58,136.52,146.36
"2018-11-07",123.94,137.15,147.41
"2018-11-08",123.97,137.32,147.56
"2018-11-09",123.88,137.06,147.27
"2018-11-12",123.63,136.47,146.33
"2018-11-13",123.37,136.09,146.11
"2018-11-14",123.1,135.61,145.42
"2018-11-15",123.02,135.57,145.55
"2018-11-16",122.91,135.28,145.07
"2018-11-19",122.41,134.44,143.79
"2018-11-20",121.76,133.4,142.54
"2018-11-21",121.88,133.62,143.13
"2018-11-22",121.91,133.68,143.05
"2018-11-23",122.15,134.05,143.49
"2018-11-26",122.43,134.66,144.38
"2018-11-27",122.5,134.81,144.52
"2018-11-28",122.74,135.24,145.25
"2018-11-29",122.74,135.22,145.08
"2018-11-30",122.85,135.44,145.55
"2018-12-03",123.51,136.54,146.81
"2018-12-04",122.96,135.46,145.22
"2018-12-05",122.58,134.78,144.63
"2018-12-06",121.9,133.53,142.97
"2018-12-07",121.7,133.1,142.31
"2018-12-10",121.23,132.3,141.34
"2018-12-11",121.45,132.75,142.23
"2018-12-12",121.71,133.25,142.87
"2018-12-13",121.74,133.28,142.74
"2018-12-14",121.4,132.58,141.64
"2018-12-17",120.85,131.49,140
"2018-12-18",120.59,130.92,139.44
"2018-12-19",120.42,130.55,138.8
"2018-12-20",119.6,129.21,137.04
"2018-12-21",119.21,128.58,136.28
"2018-12-24",118.9,127.94,135.16
"2018-12-25",118.9,127.94,135.16
"2018-12-26",118.95,128.02,135.3
"2018-12-27",119.34,128.74,136.56
"2018-12-28",119.65,129.29,137.39
"2018-12-31",120.03,129.88,138.14
"2019-01-01",120.03,129.88,138.14
"2019-01-02",120.18,130.02,138.32
"2019-01-03",120.07,129.63,137.39
"2019-01-04",120.61,130.73,139.38
"2019-01-07",120.9,131.25,139.75
"2019-01-08",121.31,132,140.71
"2019-01-09",121.66,132.57,141.14
"2019-01-10",121.66,132.57,141.28
"2019-01-11",122.02,133.07,141.86
"2019-01-14",121.9,132.88,141.54
"2019-01-15",122.23,133.41,142.4
"2019-01-16",122.43,133.71,142.75
"2019-01-17",122.62,134.09,143.28
"2019-01-18",123.16,135.05,144.56
"2019-01-21",123.25,135.22,144.6
"2019-01-22",123.12,134.87,144.01
"2019-01-23",123.08,134.79,144.01
"2019-01-24",123.37,135.15,144.48
"2019-01-25",123.66,135.69,145.05
"2019-01-28",123.43,135.28,144.31
"2019-01-29",123.55,135.39,144.56
"2019-01-30",123.88,135.9,145.39
"2019-01-31",124.46,136.65,146.27
"2019-02-01",124.47,136.75,146.45
"2019-02-04",124.58,136.98,146.79
"2019-02-05",125.07,137.77,147.88
"2019-02-06",125.21,137.97,147.99
"2019-02-07",125.04,137.55,147.29
"2019-02-08",124.93,137.29,147.25
"2019-02-11",125.13,137.76,148.06
"2019-02-12",125.45,138.39,148.85
"2019-02-13",125.73,138.93,149.5
"2019-02-14",125.78,138.92,149.29
"2019-02-15",126.14,139.52,150.33
"2019-02-18",126.27,139.76,150.43
"2019-02-19",126.41,139.91,150.61
"2019-02-20",126.51,140.09,150.85
"2019-02-21",126.45,140.09,150.83
"2019-02-22",126.72,140.44,151.35
"2019-02-25",126.83,140.62,151.51
"2019-02-26",126.85,140.56,151.33
"2019-02-27",126.64,140.32,151.06
"2019-02-28",126.57,140.23,150.95
"2019-03-01",126.76,140.67,151.56
"2019-03-04",126.99,141.01,151.8
"2019-03-05",126.97,140.99,151.89
"2019-03-06",126.91,140.76,151.4
"2019-03-07",126.88,140.51,151.27
"2019-03-08",126.53,139.9,150.5
"2019-03-11",126.85,140.47,151.46
"2019-03-12",127.12,140.79,151.68
"2019-03-13",127.3,141.07,152.15
"2019-03-14",127.39,141.28,152.36
"2019-03-15",127.57,141.52,152.65
"2019-03-18",127.69,141.71,152.87
"2019-03-19",127.83,141.96,153.15
"2019-03-20",127.68,141.49,152.32
"2019-03-21",127.95,141.91,153.25
"2019-03-22",127.77,141.37,152.1
"2019-03-25",127.43,140.66,151.6
"2019-03-26",127.86,141.43,152.74
"2019-03-27",128.09,141.69,152.94
"2019-03-28",128.24,142.01,153.55
"2019-03-29",128.45,142.43,154.06
"2019-04-01",128.75,143.16,155.11
"2019-04-02",128.91,143.37,155.15
"2019-04-03",129.02,143.67,155.54
"2019-04-04",129.09,143.8,155.62
"2019-04-05",129.26,144.02,155.94
"2019-04-08",129.22,143.96,155.78
"2019-04-09",129.12,143.69,155.26
"2019-04-10",129.38,144.03,155.88
"2019-04-11",129.37,144.08,155.92
"2019-04-12",129.36,144.2,156.11
"2019-04-15",129.53,144.5,156.3
"2019-04-16",129.49,144.53,156.44
"2019-04-17",129.52,144.59,156.37
"2019-04-18",129.72,144.8,156.66
"2019-04-19",129.72,144.79,156.65
"2019-04-22",129.62,144.73,156.58
"2019-04-23",129.97,145.26,157.5
"2019-04-24",130.31,145.68,157.89
"2019-04-25",130.32,145.79,157.96
"2019-04-26",130.52,145.99,158.46
"2019-04-29",130.49,146.03,158.56
"2019-04-30",130.43,145.86,158.25
"2019-05-01",130.48,145.92,158.34
"2019-05-02",130.04,145.3,157.6
"2019-05-03",130.33,145.72,158.15
