"","4Fundos DEF","4Fundos EW","4Fundos AGR"
"2007-04-23",100.21,100.22,100.23
"2007-04-24",100.06,99.88,99.68
"2007-04-25",100.14,100.1,100.04
"2007-04-26",100.2,100.3,100.4
"2007-04-27",100.1,100.11,100.13
"2007-04-30",100.12,99.98,99.85
"2007-05-01",100.03,99.87,99.69
"2007-05-02",100.31,100.43,100.62
"2007-05-03",100.36,100.59,100.92
"2007-05-04",100.62,100.94,101.41
"2007-05-07",100.61,100.93,101.39
"2007-05-08",100.55,100.84,101.24
"2007-05-09",100.58,100.92,101.36
"2007-05-10",100.32,100.53,100.75
"2007-05-11",100.51,100.8,101.14
"2007-05-14",100.33,100.64,100.94
"2007-05-15",100.19,100.45,100.69
"2007-05-16",100.33,100.68,101.02
"2007-05-17",100.28,100.69,101.09
"2007-05-18",100.44,100.99,101.56
"2007-05-21",100.65,101.35,102.12
"2007-05-22",100.66,101.41,102.21
"2007-05-23",100.58,101.4,102.26
"2007-05-24",100.42,101.14,101.85
"2007-05-25",100.38,101.12,101.85
"2007-05-28",100.37,101.1,101.83
"2007-05-29",100.49,101.34,102.2
"2007-05-30",100.62,101.51,102.49
"2007-05-31",100.78,101.87,103.07
"2007-06-01",100.87,102.16,103.59
"2007-06-04",100.8,102.03,103.35
"2007-06-05",100.53,101.67,102.84
"2007-06-06",100.19,101.07,101.89
"2007-06-07",99.67,100.41,100.97
"2007-06-08",99.67,100.51,101.26
"2007-06-11",99.91,100.86,101.78
"2007-06-12",99.56,100.54,101.41
"2007-06-13",99.57,100.6,101.58
"2007-06-14",99.85,101.07,102.28
"2007-06-15",100.14,101.47,102.87
"2007-06-18",100.12,101.38,102.68
"2007-06-19",100.05,101.18,102.33
"2007-06-20",99.99,101.13,102.23
"2007-06-21",99.91,100.99,102.03
"2007-06-22",99.7,100.64,101.5
"2007-06-25",99.66,100.41,101.08
"2007-06-26",99.55,100.21,100.77
"2007-06-27",99.59,100.2,100.74
"2007-06-28",99.77,100.58,101.39
"2007-06-29",99.86,100.64,101.48
"2007-07-02",99.92,100.61,101.37
"2007-07-03",100.06,100.93,101.95
"2007-07-04",100.06,100.97,102.01
"2007-07-05",99.99,101.04,102.2
"2007-07-06",100,101.09,102.33
"2007-07-09",100.14,101.29,102.63
"2007-07-10",99.95,100.75,101.67
"2007-07-11",99.81,100.51,101.31
"2007-07-12",100.04,100.94,102.05
"2007-07-13",100.13,101.13,102.35
"2007-07-16",100.23,101.18,102.33
"2007-07-17",100.07,100.99,102.07
"2007-07-18",99.95,100.58,101.34
"2007-07-19",100.16,100.96,101.97
"2007-07-20",100.07,100.61,101.31
"2007-07-23",100.16,100.75,101.59
"2007-07-24",99.75,100.06,100.53
"2007-07-25",99.65,99.95,100.43
"2007-07-26",99.07,98.72,98.39
"2007-07-27",98.78,98.19,97.66
"2007-07-30",98.72,98.08,97.6
"2007-07-31",98.94,98.54,98.32
"2007-08-01",98.58,97.9,97.32
"2007-08-02",98.7,98.13,97.69
"2007-08-03",98.38,97.39,96.37
"2007-08-06",98.19,97.07,95.87
"2007-08-07",98.28,97.27,96.2
"2007-08-08",98.23,97.4,96.44
"2007-08-09",97.81,96.58,95.04
"2007-08-10",97.54,96.08,94.26
"2007-08-13",98.16,97.15,96.02
"2007-08-14",97.81,96.61,95.17
"2007-08-15",97.84,96.66,95.25
"2007-08-16",97.23,95.46,93.29
"2007-08-17",97.38,95.68,93.65
"2007-08-20",97.66,96.15,94.33
"2007-08-21",97.92,96.45,94.71
"2007-08-22",98,96.84,95.5
"2007-08-23",98.09,96.99,95.74
"2007-08-24",98.17,97.08,95.83
"2007-08-27",98.35,97.26,96.06
"2007-08-28",97.92,96.5,94.83
"2007-08-29",97.98,96.68,95.12
"2007-08-30",98.17,97,95.69
"2007-08-31",98.43,97.56,96.72
"2007-09-03",98.48,97.68,96.89
"2007-09-04",98.64,97.95,97.32
"2007-09-05",98.35,97.21,96.09
"2007-09-06",98.39,97.28,96.23
"2007-09-07",98.29,96.67,95.06
"2007-09-10",98.1,96.27,94.34
"2007-09-11",98.31,96.75,95.14
"2007-09-12",98.2,96.61,94.97
"2007-09-13",98.13,96.7,95.28
"2007-09-14",98.19,96.68,95.15
"2007-09-17",97.85,96.07,94.33
"2007-09-18",98.19,96.59,95.21
"2007-09-19",98.78,97.53,96.43
"2007-09-20",98.29,96.88,95.4
"2007-09-21",98.37,97.02,95.63
"2007-09-24",98.39,97.05,95.67
"2007-09-25",98.37,96.89,95.17
"2007-09-26",98.58,97.25,95.75
"2007-09-27",98.85,97.65,96.34
"2007-09-28",98.79,97.45,95.98
"2007-10-01",98.97,97.7,96.55
"2007-10-02",99.22,98.13,97.2
"2007-10-03",99.26,98.25,97.35
"2007-10-04",99.36,98.37,97.31
"2007-10-05",99.53,98.78,97.94
"2007-10-08",99.56,98.84,98.24
"2007-10-09",99.69,99.04,98.51
"2007-10-10",99.69,99.17,98.53
"2007-10-11",99.64,99,98.26
"2007-10-12",99.62,99.06,98.41
"2007-10-15",99.26,98.5,97.57
"2007-10-16",99.26,98.41,97.42
"2007-10-17",99.48,98.61,97.65
"2007-10-18",99.52,98.46,97.26
"2007-10-19",99.49,98.14,96.61
"2007-10-22",99.39,98.01,96.35
"2007-10-23",99.67,98.39,96.93
"2007-10-24",99.68,98.23,96.53
"2007-10-25",99.66,98.21,96.5
"2007-10-26",99.69,98.29,96.64
"2007-10-29",99.87,98.59,97.12
"2007-10-30",99.6,98.2,96.55
"2007-10-31",99.73,98.59,97.31
"2007-11-01",99.65,98.36,96.99
"2007-11-02",99.39,97.75,95.87
"2007-11-05",99.17,97.48,95.43
"2007-11-06",99.12,97.43,95.42
"2007-11-07",98.82,96.85,94.43
"2007-11-08",98.63,96.4,93.7
"2007-11-09",98.55,96.13,93.1
"2007-11-12",98.58,96.18,93.23
"2007-11-13",98.39,96.05,93.14
"2007-11-14",98.51,96.19,93.38
"2007-11-15",98.44,95.91,92.84
"2007-11-16",98.23,95.6,92.31
"2007-11-19",97.82,94.78,90.94
"2007-11-20",97.71,94.74,90.93
"2007-11-21",97.31,93.84,89.4
"2007-11-22",97.26,93.76,89.32
"2007-11-23",97.51,94.18,90
"2007-11-26",97.5,94.08,89.8
"2007-11-27",97.25,93.96,89.72
"2007-11-28",97.74,94.88,91.37
"2007-11-29",97.99,95.07,91.53
"2007-11-30",98.36,95.64,92.38
"2007-12-03",98.42,95.61,92.3
"2007-12-04",98.19,95.1,91.37
"2007-12-05",98.61,95.79,92.42
"2007-12-06",98.57,95.99,92.85
"2007-12-07",98.36,95.95,93.11
"2007-12-10",98.21,95.82,93.11
"2007-12-11",98.23,95.6,92.64
"2007-12-12",98.07,95.51,92.64
"2007-12-13",97.77,95.14,92.07
"2007-12-14",97.64,95.14,92.2
"2007-12-17",97.25,94.4,91.01
"2007-12-18",97.4,94.44,90.95
"2007-12-19",97.64,94.66,91.09
"2007-12-20",97.84,94.85,91.38
"2007-12-21",98,95.39,92.33
"2007-12-24",98.03,95.44,92.38
"2007-12-25",98.03,95.44,92.38
"2007-12-26",97.94,95.29,92.13
"2007-12-27",97.75,94.97,91.68
"2007-12-28",97.89,94.85,91.27
"2007-12-31",98.15,95.16,91.62
"2008-01-01",98.15,95.16,91.62
"2008-01-02",98.08,94.6,90.53
"2008-01-03",98.18,94.6,90.25
"2008-01-04",97.65,93.58,88.6
"2008-01-07",97.5,93.38,88.28
"2008-01-08",97.31,93.15,88.01
"2008-01-09",97.17,92.85,87.54
"2008-01-10",96.99,92.51,87.07
"2008-01-11",96.86,92.05,86.25
"2008-01-14",97.05,92.12,86.25
"2008-01-15",96.42,91.1,84.7
"2008-01-16",96.52,91.23,84.8
"2008-01-17",96.19,90.68,84.02
"2008-01-18",96.06,90.44,83.66
"2008-01-21",95.58,89.66,82.42
"2008-01-22",95.48,89.26,81.73
"2008-01-23",95.56,89.22,81.68
"2008-01-24",95.54,89.72,82.85
"2008-01-25",95.74,90.04,83.34
"2008-01-28",95.64,89.76,82.78
"2008-01-29",95.86,90.27,83.69
"2008-01-30",95.61,89.84,83.11
"2008-01-31",96.13,90.44,83.84
"2008-02-01",96.66,91.21,85
"2008-02-04",96.65,91.23,85.05
"2008-02-05",96.39,90.65,84.08
"2008-02-06",96.25,90.41,83.75
"2008-02-07",96.22,90.41,83.79
"2008-02-08",96.18,90.35,83.78
"2008-02-11",96.06,90.19,83.63
"2008-02-12",96.16,90.53,84.36
"2008-02-13",96.26,90.73,84.77
"2008-02-14",96.01,90.56,84.59
"2008-02-15",95.94,90.33,84.17
"2008-02-18",96.21,90.76,84.82
"2008-02-19",95.99,90.7,84.82
"2008-02-20",95.66,90.36,84.5
"2008-02-21",95.78,90.23,84.24
"2008-02-22",95.62,90.06,83.93
"2008-02-25",95.8,90.59,84.8
"2008-02-26",96.2,91.12,85.5
"2008-02-27",96.14,90.86,85
"2008-02-28",96.22,90.54,84.29
"2008-02-29",96.24,90.2,83.49
"2008-03-03",96,89.85,82.9
"2008-03-04",95.71,89.51,82.4
"2008-03-05",95.49,89.6,82.75
"2008-03-06",95.02,88.99,81.92
"2008-03-07",94.97,88.76,81.43
"2008-03-10",94.56,88.1,80.42
"2008-03-11",94.7,88.52,81.18
"2008-03-12",94.88,88.58,81.24
"2008-03-13",94.64,88.31,80.91
"2008-03-14",94.27,87.75,80.14
"2008-03-17",93.59,86.64,78.33
"2008-03-18",94.16,87.54,79.75
"2008-03-19",94.46,87.65,79.79
"2008-03-20",94.56,88.01,80.44
"2008-03-21",94.67,88.2,80.72
"2008-03-24",94.91,88.58,81.31
"2008-03-25",94.79,88.67,81.6
"2008-03-26",94.67,88.31,81.01
"2008-03-27",94.62,88.32,81.11
"2008-03-28",94.7,88.28,80.95
"2008-03-31",94.78,88.29,80.82
"2008-04-01",95.27,89.36,82.6
"2008-04-02",95.25,89.46,82.81
"2008-04-03",95.19,89.32,82.52
"2008-04-04",95.4,89.37,82.44
"2008-04-07",95.57,89.69,82.87
"2008-04-08",95.57,89.52,82.54
"2008-04-09",95.46,89.07,81.77
"2008-04-10",95.54,89.31,82.1
"2008-04-11",95.45,88.97,81.45
"2008-04-14",95.31,88.74,81.04
"2008-04-15",95.28,88.86,81.27
"2008-04-16",95.19,88.99,81.65
"2008-04-17",95.07,88.96,81.74
"2008-04-18",95.42,89.65,82.9
"2008-04-21",95.37,89.41,82.35
"2008-04-22",94.91,88.78,81.47
"2008-04-23",95.25,89.29,82.14
"2008-04-24",95.32,89.57,82.62
"2008-04-25",95.4,89.78,83.11
"2008-04-28",95.68,90.16,83.52
"2008-04-29",95.79,90.13,83.28
"2008-04-30",96.13,90.51,83.75
"2008-05-01",96.32,90.66,83.84
"2008-05-02",96.65,91.32,84.83
"2008-05-05",96.57,91.18,84.62
"2008-05-06",96.78,91.23,84.57
"2008-05-07",97.11,91.72,85.32
"2008-05-08",97.3,91.83,85.33
"2008-05-09",97.36,91.76,85.05
"2008-05-12",97.24,91.69,85.03
"2008-05-13",97.13,91.8,85.28
"2008-05-14",96.88,91.76,85.54
"2008-05-15",97.06,91.93,85.81
"2008-05-16",97.12,91.95,85.67
"2008-05-19",97.48,92.4,86.29
"2008-05-20",97.11,91.73,85.19
"2008-05-21",96.62,91.01,84.2
"2008-05-22",96.38,91,84.43
"2008-05-23",96.13,90.51,83.63
"2008-05-26",96.09,90.45,83.54
"2008-05-27",95.93,90.39,83.59
"2008-05-28",96.03,90.76,84.31
"2008-05-29",96.01,91.01,84.87
"2008-05-30",96.22,91.19,85.02
"2008-06-02",96.1,90.99,84.72
"2008-06-03",96.63,91.48,85.36
"2008-06-04",96.65,91.47,85.33
"2008-06-05",96.5,91.52,85.53
"2008-06-06",95.77,90.37,83.84
"2008-06-09",95.32,90.09,83.63
"2008-06-10",95.04,90.06,83.86
"2008-06-11",94.75,89.47,82.93
"2008-06-12",94.69,89.64,83.35
"2008-06-13",94.63,89.84,83.86
"2008-06-16",94.61,89.77,83.7
"2008-06-17",94.88,89.88,83.67
"2008-06-18",94.78,89.55,83.13
"2008-06-19",94.52,89.29,82.85
"2008-06-20",94.14,88.51,81.64
"2008-06-23",94.15,88.57,81.66
"2008-06-24",93.85,88.05,80.87
"2008-06-25",94.09,88.47,81.54
"2008-06-26",93.65,87.47,79.85
"2008-06-27",93.36,87.13,79.32
"2008-06-30",93.23,87.05,79.36
"2008-07-01",92.91,86.58,78.64
"2008-07-02",92.48,85.84,77.58
"2008-07-03",92.62,85.94,77.73
"2008-07-04",92.64,85.96,77.6
"2008-07-07",93.06,86.28,77.88
"2008-07-08",93.2,86.35,77.92
"2008-07-09",93.11,86.25,77.8
"2008-07-10",92.86,85.83,77.11
"2008-07-11",92.16,85.03,76.04
"2008-07-14",92.3,85.13,76.19
"2008-07-15",92.19,84.84,75.62
"2008-07-16",92.58,85.55,76.74
"2008-07-17",92.35,85.62,77.15
"2008-07-18",92.09,85.52,77.2
"2008-07-21",92.01,85.48,77.3
"2008-07-22",92.12,85.82,77.87
"2008-07-23",92.24,86.27,78.72
"2008-07-24",92.49,86.14,78.19
"2008-07-25",92.38,86.08,78.07
"2008-07-28",92.37,85.75,77.44
"2008-07-29",92.76,86.42,78.4
"2008-07-30",93.24,87.07,79.3
"2008-07-31",93.21,86.81,78.79
"2008-08-01",93.14,86.61,78.39
"2008-08-04",92.93,86.27,77.84
"2008-08-05",93.66,87.29,79.3
"2008-08-06",93.83,87.69,79.92
"2008-08-07",93.89,87.46,79.4
"2008-08-08",94.65,88.7,81.22
"2008-08-11",94.88,89.22,82.1
"2008-08-12",95.09,89.35,82.14
"2008-08-13",94.93,89.06,81.58
"2008-08-14",95.08,89.26,81.9
"2008-08-15",95.38,89.67,82.45
"2008-08-18",95.4,89.65,82.35
"2008-08-19",94.98,88.97,81.27
"2008-08-20",95.07,89.04,81.37
"2008-08-21",94.45,88.33,80.42
"2008-08-22",94.73,88.9,81.38
"2008-08-25",94.76,88.79,81.14
"2008-08-26",94.95,89.1,81.5
"2008-08-27",95.02,89.12,81.53
"2008-08-28",95.16,89.47,82.15
"2008-08-29",95.21,89.55,82.22
"2008-09-01",95.24,89.6,82.29
"2008-09-02",95.46,89.92,82.86
"2008-09-03",95.38,89.66,82.31
"2008-09-04",95.26,89.3,81.69
"2008-09-05",95.24,89.2,81.41
"2008-09-08",95.83,90.07,82.86
"2008-09-09",95.56,89.63,82.21
"2008-09-10",95.7,89.94,82.64
"2008-09-11",95.5,89.9,82.76
"2008-09-12",94.98,89.46,82.37
"2008-09-15",94.18,88.54,81.05
"2008-09-16",92.83,87.79,80.57
"2008-09-17",91.6,86.49,79.07
"2008-09-18",90.76,85.87,78.56
"2008-09-19",91.75,87.17,80.64
"2008-09-22",90.78,85.61,78.4
"2008-09-23",90.39,85.07,77.6
"2008-09-24",90.41,84.89,77.21
"2008-09-25",90.31,85.13,77.84
"2008-09-26",89.89,84.66,77.31
"2008-09-29",89.7,83.83,75.67
"2008-09-30",89.89,84.62,77.15
"2008-10-01",89.82,84.55,77.11
"2008-10-02",89.45,84,76.25
"2008-10-03",89.45,83.86,75.94
"2008-10-06",88.86,82.55,73.84
"2008-10-07",87.93,81.42,72.36
"2008-10-08",86.22,79.42,69.73
"2008-10-09",84.86,77.92,68.02
"2008-10-10",82.98,75.7,65.4
"2008-10-13",84.17,77.61,68.87
"2008-10-14",84.23,78.09,69.71
"2008-10-15",83.29,76.44,67.08
"2008-10-16",82.81,75.7,66.22
"2008-10-17",83.28,76.35,67.16
"2008-10-20",84.04,77.49,68.96
"2008-10-21",84.19,77.56,69.01
"2008-10-22",83.66,76.6,67.47
"2008-10-23",83.11,75.94,66.62
"2008-10-24",82.17,74.95,65.35
"2008-10-27",81.78,74.33,64.73
"2008-10-28",81.52,74.61,65.56
"2008-10-29",82.55,75.78,67.02
"2008-10-30",82.86,76.44,68.13
"2008-10-31",83.56,77.64,69.94
"2008-11-03",83.94,77.93,70.27
"2008-11-04",84.51,78.46,70.8
"2008-11-05",84.3,77.99,69.94
"2008-11-06",84.17,77.53,68.85
"2008-11-07",84.39,77.78,69.12
"2008-11-10",84.79,77.89,69.01
"2008-11-11",84.43,77.3,68.14
"2008-11-12",84.07,76.44,66.6
"2008-11-13",83.72,76.41,66.78
"2008-11-14",83.3,75.88,66.09
"2008-11-17",82.86,75.39,65.47
"2008-11-18",82.75,75.29,65.35
"2008-11-19",81.64,74.1,63.82
"2008-11-20",80.28,72.75,62.22
"2008-11-21",79.99,72.54,61.97
"2008-11-24",80.67,73.6,63.64
"2008-11-25",80.9,73.77,63.78
"2008-11-26",81.33,74.45,64.84
"2008-11-27",81.54,74.8,65.32
"2008-11-28",82.06,75.64,66.58
"2008-12-01",81.04,74.15,64.25
"2008-12-02",81.15,74.44,64.57
"2008-12-03",81.51,74.94,65.35
"2008-12-04",81.47,74.76,64.83
"2008-12-05",81.16,74.5,64.64
"2008-12-08",81.14,74.91,65.75
"2008-12-09",81.04,74.84,65.65
"2008-12-10",81.35,75.1,65.94
"2008-12-11",80.98,74.33,64.68
"2008-12-12",80.77,73.84,63.88
"2008-12-15",80.49,73.3,63.01
"2008-12-16",81,73.96,63.86
"2008-12-17",80.97,73.54,62.89
"2008-12-18",81.19,73.75,63.13
"2008-12-19",81.87,74.47,64.05
"2008-12-22",81.9,74.19,63.4
"2008-12-23",81.93,74.17,63.31
"2008-12-24",82.1,74.28,63.38
"2008-12-25",82.1,74.28,63.38
"2008-12-26",82.06,74.21,63.27
"2008-12-29",81.9,73.94,62.83
"2008-12-30",82.91,74.93,64.04
"2008-12-31",83.66,75.94,65.43
"2009-01-01",83.66,75.94,65.43
"2009-01-02",84.07,76.53,66.19
"2009-01-05",84.88,77.47,67.35
"2009-01-06",85.49,78.36,68.52
"2009-01-07",84.95,77.54,67.3
"2009-01-08",85.01,77.35,66.82
"2009-01-09",85.36,77.61,66.92
"2009-01-12",85.28,77.38,66.49
"2009-01-13",85.39,77.52,66.67
"2009-01-14",84.44,76.28,65.05
"2009-01-15",84.31,76.33,65.19
"2009-01-16",84.56,76.6,65.52
"2009-01-19",84.59,76.65,65.62
"2009-01-20",84.1,76.01,64.83
"2009-01-21",84.03,76.15,65.17
"2009-01-22",83.69,75.64,64.46
"2009-01-23",83.71,75.74,64.69
"2009-01-26",83.6,75.56,64.51
"2009-01-27",83.95,75.92,64.91
"2009-01-28",84.75,76.86,66.03
"2009-01-29",84.68,76.68,65.78
"2009-01-30",84.55,76.62,65.61
"2009-02-02",84.26,76.14,64.98
"2009-02-03",84.03,75.98,64.81
"2009-02-04",84.43,76.66,65.74
"2009-02-05",84.62,76.84,65.91
"2009-02-06",85.15,77.67,66.98
"2009-02-09",84.84,77.21,66.34
"2009-02-10",84.34,76.31,65.01
"2009-02-11",84.72,76.71,65.37
"2009-02-12",85,76.95,65.51
"2009-02-13",84.78,76.8,65.32
"2009-02-16",84.72,76.71,65.2
"2009-02-17",84.7,76.44,64.73
"2009-02-18",84.52,76.3,64.58
"2009-02-19",83.98,75.8,64.04
"2009-02-20",83.44,75.11,63.16
"2009-02-23",82.87,74.36,62.2
"2009-02-24",82.44,74.16,62.1
"2009-02-25",82.34,74.19,62.22
"2009-02-26",82.05,73.81,61.84
"2009-02-27",82.17,73.79,61.75
"2009-03-02",81.57,72.74,60.28
"2009-03-03",81.07,72.13,59.55
"2009-03-04",80.87,72.41,60.27
"2009-03-05",80.27,71.47,58.93
"2009-03-06",80.17,71.35,58.57
"2009-03-09",79.78,70.94,58.1
"2009-03-10",80.25,71.75,59.36
"2009-03-11",80.22,71.82,59.49
"2009-03-12",80.68,72.34,60.12
"2009-03-13",80.95,72.64,60.45
"2009-03-16",80.98,72.82,60.78
"2009-03-17",81.19,73.14,61.24
"2009-03-18",81.57,73.3,61.36
"2009-03-19",80.95,72.29,59.9
"2009-03-20",81.03,72.35,59.96
"2009-03-23",81.7,73.43,61.45
"2009-03-24",81.74,73.49,61.6
"2009-03-25",82.09,73.88,62.15
"2009-03-26",82.6,74.58,63.01
"2009-03-27",82.69,74.57,62.89
"2009-03-30",82.5,74.05,62.03
"2009-03-31",82.76,74.37,62.44
"2009-04-01",83.31,75.09,63.32
"2009-04-02",83.77,76.07,64.76
"2009-04-03",83.72,76.1,64.84
"2009-04-06",83.62,75.95,64.65
"2009-04-07",83.62,75.85,64.43
"2009-04-08",84.07,76.35,64.92
"2009-04-09",84.87,77.56,66.55
"2009-04-10",84.94,77.67,66.71
"2009-04-13",84.74,77.37,66.29
"2009-04-14",85.07,77.55,66.26
"2009-04-15",85.46,78.04,66.82
"2009-04-16",85.78,78.56,67.51
"2009-04-17",86.21,79.28,68.42
"2009-04-20",85.96,78.51,67.24
"2009-04-21",86,78.74,67.59
"2009-04-22",86.08,78.98,67.97
"2009-04-23",85.97,78.74,67.68
"2009-04-24",86.28,79.14,68.13
"2009-04-27",86.6,79.46,68.4
"2009-04-28",86.63,79.36,68.17
"2009-04-29",86.93,79.77,68.68
"2009-04-30",87.31,80.27,69.27
"2009-05-01",87.33,80.21,69.07
"2009-05-04",87.59,80.6,69.62
"2009-05-05",88.19,81.36,70.55
"2009-05-06",88.6,81.84,71.07
"2009-05-07",88.43,81.55,70.53
"2009-05-08",89.08,82.13,71.08
"2009-05-11",88.9,81.57,70.1
"2009-05-12",88.8,81.43,69.88
"2009-05-13",88.58,80.84,68.85
"2009-05-14",88.79,81.12,69.23
"2009-05-15",88.82,81.24,69.37
"2009-05-18",89.5,82.24,70.68
"2009-05-19",89.68,82.51,71.01
"2009-05-20",89.75,82.44,70.76
"2009-05-21",89.44,82.03,70.18
"2009-05-22",88.98,81.44,69.37
"2009-05-25",88.98,81.44,69.37
"2009-05-26",89.38,82.12,70.29
"2009-05-27",89.3,82.25,70.49
"2009-05-28",89.19,81.91,69.94
"2009-05-29",89.65,82.04,69.84
"2009-06-01",90.08,82.69,70.67
"2009-06-02",90.41,83.33,71.59
"2009-06-03",90.66,83.43,71.52
"2009-06-04",90.45,83.29,71.36
"2009-06-05",90.44,83.66,72.05
"2009-06-08",90.33,83.6,71.96
"2009-06-09",90.58,83.73,71.97
"2009-06-10",90.64,83.92,72.2
"2009-06-11",90.67,83.82,72.04
"2009-06-12",90.96,84,72.13
"2009-06-15",91.05,83.85,71.79
"2009-06-16",90.84,83.43,71.12
"2009-06-17",90.86,83.31,70.92
"2009-06-18",90.43,83.02,70.63
"2009-06-19",90.78,83.4,71.12
"2009-06-22",90.52,82.84,70.22
"2009-06-23",90.4,82.59,69.91
"2009-06-24",90.56,82.86,70.28
"2009-06-25",91.09,83.5,71.05
"2009-06-26",91.3,83.64,71.15
"2009-06-29",91.52,83.97,71.54
"2009-06-30",91.44,83.84,71.33
"2009-07-01",91.73,84.29,71.84
"2009-07-02",91.51,83.67,71
"2009-07-03",91.54,83.72,71
"2009-07-06",91.61,83.68,70.88
"2009-07-07",91.54,83.47,70.53
"2009-07-08",91.65,83.37,70.25
"2009-07-09",91.44,83.19,70.06
"2009-07-10",91.64,83.28,70.13
"2009-07-13",91.93,83.75,70.73
"2009-07-14",92.11,84.19,71.36
"2009-07-15",92.4,84.85,72.28
"2009-07-16",92.77,85.2,72.67
"2009-07-17",92.77,85.26,72.68
"2009-07-20",93.02,85.54,73
"2009-07-21",93.43,85.88,73.28
"2009-07-22",93.69,86.31,73.76
"2009-07-23",94.02,86.94,74.64
"2009-07-24",94.28,87.21,74.86
"2009-07-27",94.42,87.38,75.03
"2009-07-28",94.61,87.53,75.06
"2009-07-29",94.94,87.96,75.57
"2009-07-30",95.51,88.75,76.54
"2009-07-31",95.83,88.72,76.21
"2009-08-03",95.98,88.94,76.41
"2009-08-04",96.06,89.23,76.81
"2009-08-05",95.9,89.04,76.49
"2009-08-06",96.24,89.3,76.6
"2009-08-07",96.78,90.19,77.85
"2009-08-10",97.03,90.32,77.87
"2009-08-11",96.93,90.03,77.38
"2009-08-12",97.12,90.25,77.67
"2009-08-13",97.3,90.41,77.84
"2009-08-14",97.5,90.47,77.76
"2009-08-17",97.23,89.93,76.94
"2009-08-18",97.37,90.25,77.38
"2009-08-19",97.39,90.14,77.17
"2009-08-20",97.82,90.72,77.93
"2009-08-21",98.11,91.33,78.79
"2009-08-24",98.37,91.58,79.06
"2009-08-25",98.58,91.79,79.27
"2009-08-26",98.8,92.03,79.5
"2009-08-27",98.72,91.8,79.14
"2009-08-28",98.72,91.76,79.05
"2009-08-31",98.72,91.66,78.87
"2009-09-01",98.34,91.06,78
"2009-09-02",98.26,90.9,77.78
"2009-09-03",98.32,91.02,77.98
"2009-09-04",98.58,91.45,78.62
"2009-09-07",98.77,91.74,78.98
"2009-09-08",98.77,91.73,78.97
"2009-09-09",98.86,91.94,79.28
"2009-09-10",99.44,92.51,79.9
"2009-09-11",99.68,92.72,80.08
"2009-09-14",99.59,92.67,79.97
"2009-09-15",99.77,92.89,80.25
"2009-09-16",100.1,93.37,80.83
"2009-09-17",100.19,93.4,80.78
"2009-09-18",100.15,93.44,80.86
"2009-09-21",100.04,93.27,80.63
"2009-09-22",100.09,93.28,80.6
"2009-09-23",100.23,93.39,80.65
"2009-09-24",100.01,92.87,79.84
"2009-09-25",99.98,92.77,79.63
"2009-09-28",100.52,93.48,80.54
"2009-09-29",100.73,93.73,80.84
"2009-09-30",100.56,93.44,80.41
"2009-10-01",100.42,93.02,79.7
"2009-10-02",99.96,92.29,78.71
"2009-10-05",100.2,92.62,79.17
"2009-10-06",100.6,93.22,79.93
"2009-10-07",100.9,93.54,80.3
"2009-10-08",101.22,94.08,81.03
"2009-10-09",101.11,94.1,81.1
"2009-10-12",101.16,94.17,81.18
"2009-10-13",101.17,94.05,80.94
"2009-10-14",101.39,94.41,81.45
"2009-10-15",101.37,94.45,81.49
"2009-10-16",101.35,94.35,81.35
"2009-10-19",101.65,94.77,81.92
"2009-10-20",101.75,94.78,81.83
"2009-10-21",101.43,94.4,81.32
"2009-10-22",101.26,94.15,81
"2009-10-23",101.02,93.82,80.54
"2009-10-26",100.94,93.7,80.35
"2009-10-27",101,93.65,80.18
"2009-10-28",100.47,92.81,79.02
"2009-10-29",100.63,93.19,79.61
"2009-10-30",100.55,92.82,79.03
"2009-11-02",100.38,92.64,78.84
"2009-11-03",100.44,92.81,79.11
"2009-11-04",100.38,92.85,79.27
"2009-11-05",100.54,93.08,79.63
"2009-11-06",100.58,93.18,79.76
"2009-11-09",100.94,93.67,80.38
"2009-11-10",100.99,93.67,80.31
"2009-11-11",101.19,93.97,80.68
"2009-11-12",101.23,93.99,80.66
"2009-11-13",101.38,94.18,80.91
"2009-11-16",101.95,94.87,81.78
"2009-11-17",102.18,95.12,82
"2009-11-18",101.8,94.72,81.48
"2009-11-19",101.56,94.28,80.85
"2009-11-20",101.47,94.15,80.67
"2009-11-23",101.67,94.52,81.19
"2009-11-24",101.65,94.39,80.94
"2009-11-25",101.64,94.38,80.91
"2009-11-26",101.39,94,80.38
"2009-11-27",101.28,93.69,79.93
"2009-11-30",101.19,93.51,79.67
"2009-12-01",101.61,94.15,80.55
"2009-12-02",101.84,94.53,81.07
"2009-12-03",101.77,94.51,81.06
"2009-12-04",102.13,95.18,82.03
"2009-12-07",102.33,95.38,82.25
"2009-12-08",102.25,95.19,81.92
"2009-12-09",102.05,94.92,81.59
"2009-12-10",102.18,95.18,82
"2009-12-11",102.45,95.67,82.7
"2009-12-14",102.65,95.9,82.99
"2009-12-15",102.72,96.07,83.21
"2009-12-16",102.95,96.32,83.5
"2009-12-17",103.22,96.52,83.61
"2009-12-18",103.32,96.64,83.71
"2009-12-21",103.44,96.95,84.22
"2009-12-22",103.64,97.36,84.8
"2009-12-23",103.52,97.14,84.52
"2009-12-24",103.51,97.14,84.56
"2009-12-25",103.51,97.14,84.56
