Date,IWDA,VG_GB
2020-11-10,0.490972274493777,0.509027725506223
2020-11-11,0.5004183846396729,0.49958161536032714
2020-11-12,0.4976408296620368,0.5023591703379631
2020-11-13,0.5007994208120283,0.49920057918797167
2020-11-14,0.49806174797406544,0.5019382520259346
2020-11-15,0.4978424069576228,0.5021575930423772
2020-11-16,0.4978424069576228,0.5021575930423772
2020-11-17,0.4978424069576228,0.5021575930423772
2020-11-18,0.5015839357111361,0.4984160642888639
2020-11-19,0.5003947464993523,0.4996052535006476
2020-11-20,0.50079097097165,0.49920902902834996
2020-11-21,0.498367182468136,0.501632817531864
2020-11-22,0.4991235604936619,0.5008764395063382
2020-11-23,0.4991235604936619,0.5008764395063382
2020-11-24,0.4991235604936619,0.5008764395063382
2020-11-25,0.4989598242023499,0.50104017579765
2020-11-26,0.5027271553300534,0.4972728446699467
2020-11-27,0.502093991237118,0.4979060087628821
2020-11-28,0.5023843990486071,0.4976156009513929
2020-11-29,0.502011299557566,0.49798870044243415
2020-11-30,0.502011299557566,0.49798870044243415
2020-12-01,0.502011299557566,0.49798870044243415
2020-12-02,0.499359430887177,0.500640569112823
2020-12-03,0.5024041778560889,0.49759582214391107
2020-12-04,0.5011830960250103,0.4988169039749898
2020-12-05,0.5007779666006199,0.49922203339938004
2020-12-06,0.5025415623168655,0.4974584376831344
2020-12-07,0.5025415623168655,0.4974584376831344
2020-12-08,0.5025415623168655,0.4974584376831344
2020-12-09,0.502088821793999,0.49791117820600095
2020-12-10,0.5026675591765832,0.49733244082341677
2020-12-11,0.5034161615982697,0.49658383840173037
2020-12-12,0.5015638356169789,0.4984361643830211
2020-12-13,0.49959593381821277,0.5004040661817872
2020-12-14,0.49959593381821277,0.5004040661817872
2020-12-15,0.49959593381821277,0.5004040661817872
2020-12-16,0.5010674351607765,0.4989325648392236
2020-12-17,0.5010087089068972,0.4989912910931028
2020-12-18,0.5028794188003898,0.4971205811996103
2020-12-19,0.5029411771942692,0.49705882280573066
2020-12-20,0.5024173583698985,0.49758264163010146
2020-12-21,0.5024173583698985,0.49758264163010146
2020-12-22,0.5024173583698985,0.49758264163010146
2020-12-23,0.4995279322441596,0.5004720677558404
2020-12-24,0.5015762491259833,0.49842375087401664
2020-12-25,0.5030362725449421,0.49696372745505785
2020-12-26,0.5030266766784991,0.49697332332150085
2020-12-27,0.5030266766784991,0.49697332332150085
2020-12-28,0.5030266766784991,0.49697332332150085
2020-12-29,0.5030266766784991,0.49697332332150085
2020-12-30,0.504300333527294,0.495699666472706
2020-12-31,0.5043318086223352,0.4956681913776649
