"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 08, 2015","225.11","224.95","225.11","224.80","0.19K","0.01%"
"Jan 07, 2015","225.08","225.64","225.64","225.08","2.11K","-0.14%"
"Jan 06, 2015","225.39","225.19","225.73","225.19","0.32K","-0.00%"
"Jan 05, 2015","225.40","225.80","225.82","225.40","0.87K","-0.19%"
"Jan 02, 2015","225.83","225.54","225.95","225.25","10.31K","0.40%"
"Dec 30, 2014","224.94","224.54","225.07","224.54","8.39K","0.12%"
"Dec 29, 2014","224.67","224.54","224.67","224.47","1.09K","0.10%"
"Dec 23, 2014","224.44","224.57","224.57","224.32","6.20K","0.01%"
"Dec 22, 2014","224.42","224.48","224.48","224.42","0.26K","0.09%"
"Dec 19, 2014","224.22","223.93","224.30","223.93","4.15K","0.16%"
"Dec 18, 2014","223.86","224.21","224.29","223.86","3.03K","-0.02%"
"Dec 17, 2014","223.90","223.76","223.90","223.71","0.30K","0.09%"
"Dec 16, 2014","223.70","223.52","223.77","223.51","25.27K","0.01%"
"Dec 15, 2014","223.68","223.53","223.71","223.26","0.50K","0.10%"
"Dec 12, 2014","223.46","223.50","223.63","223.46","15.22K","-0.04%"
"Dec 11, 2014","223.55","223.59","223.77","223.53","2.00K","-0.00%"
"Dec 10, 2014","223.56","223.79","223.79","223.56","1.22K","-0.10%"
"Dec 09, 2014","223.78","224.04","224.04","223.63","28.66K","-0.17%"
"Dec 08, 2014","224.16","223.76","224.20","223.76","0.38K","0.17%"
"Dec 05, 2014","223.78","223.97","223.97","223.78","0.87K","0.05%"
"Dec 04, 2014","223.66","223.92","223.92","223.66","0.06K","-0.13%"
"Dec 03, 2014","223.94","223.65","224.03","223.65","8.60K","0.10%"
"Dec 02, 2014","223.72","223.71","223.86","223.71","0.33K","-0.08%"
"Dec 01, 2014","223.89","224.05","224.08","223.85","9.37K","-0.01%"
"Nov 28, 2014","223.91","224.14","224.14","223.91","0.85K","-0.02%"
"Nov 27, 2014","223.95","223.95","223.95","223.95","1.46K","0.17%"
"Nov 26, 2014","223.58","223.71","223.71","223.58","0.10K","-0.05%"
"Nov 25, 2014","223.69","223.72","223.72","223.69","0.02K","0.14%"
"Nov 24, 2014","223.37","222.94","223.57","222.94","0.65K","0.14%"
"Nov 21, 2014","223.05","222.60","223.05","222.60","9.81K","0.21%"
"Nov 20, 2014","222.58","222.41","222.58","222.41","1.21K","0.17%"
"Nov 19, 2014","222.21","222.71","222.71","222.21","1.82K","-0.14%"
"Nov 18, 2014","222.53","222.84","222.84","222.53","0.28K","-0.02%"
"Nov 17, 2014","222.57","222.69","222.70","222.57","0.75K","0.06%"
"Nov 14, 2014","222.44","222.34","222.58","222.34","0.55K","0.07%"
"Nov 13, 2014","222.28","222.42","222.42","222.26","0.65K","0.01%"
"Nov 12, 2014","222.26","222.64","222.64","222.26","57.01K","-0.02%"
"Nov 11, 2014","222.30","222.12","222.30","222.12","0.00K","0.07%"
"Nov 10, 2014","222.15","222.34","222.34","222.15","2.16K","0.05%"
"Nov 07, 2014","222.05","222.06","222.20","222.05","1.15K","0.04%"
"Nov 06, 2014","221.97","221.63","221.97","221.62","0.10K","0.12%"
"Nov 05, 2014","221.70","221.90","221.90","221.70","40.00K","-0.07%"
"Nov 04, 2014","221.85","221.97","222.22","221.85","11.17K","0.09%"
"Nov 03, 2014","221.66","222.08","222.35","221.66","4.60K","-0.19%"
"Oct 31, 2014","222.09","222.01","222.09","221.73","9.62K","0.28%"
"Oct 30, 2014","221.47","221.06","221.62","221.06","0.21K","0.14%"
"Oct 29, 2014","221.15","221.45","221.46","221.15","9.05K","0.01%"
"Oct 28, 2014","221.13","221.22","221.23","221.13","0.85K","-0.03%"
"Oct 27, 2014","221.19","221.31","221.31","221.19","0.21K","0.03%"
"Oct 24, 2014","221.13","221.58","221.59","221.13","0.63K","-0.04%"
"Oct 23, 2014","221.21","221.39","221.39","221.04","14.36K","-0.02%"
"Oct 22, 2014","221.25","221.40","221.41","221.25","0.35K","0.04%"
"Oct 21, 2014","221.16","220.64","221.24","220.64","0.16K","0.14%"
"Oct 20, 2014","220.84","221.39","221.39","220.84","28.06K","-0.17%"
"Oct 17, 2014","221.22","220.56","221.22","220.46","1.65K","0.10%"
"Oct 16, 2014","221.01","221.96","222.04","220.52","28.65K","-0.60%"
"Oct 15, 2014","222.35","222.34","222.35","222.34","0.03K","-0.02%"
"Oct 14, 2014","222.39","222.40","222.47","222.38","5.39K","0.18%"
"Oct 13, 2014","221.98","222.06","222.07","221.88","20.09K","-0.05%"
"Oct 10, 2014","222.10","222.21","222.21","222.10","22.72K","-0.01%"
"Oct 09, 2014","222.12","222.46","222.46","222.12","1.34K","0.07%"
"Oct 08, 2014","221.97","221.90","222.13","221.90","11.42K","0.05%"
"Oct 07, 2014","221.87","221.95","221.95","221.87","0.03K","-0.05%"
"Oct 06, 2014","221.98","222.13","222.30","221.95","0.84K","-0.08%"
"Oct 02, 2014","222.16","222.26","222.27","222.16","0.51K","-0.15%"
"Oct 01, 2014","222.49","222.16","222.49","222.16","1.28K","0.22%"
"Sep 30, 2014","222.00","221.79","222.00","221.79","0.06K","0.19%"
"Sep 29, 2014","221.59","221.45","221.59","221.43","32.82K","-0.06%"
"Sep 26, 2014","221.72","221.97","221.97","221.62","0.45K","-0.04%"
"Sep 25, 2014","221.80","221.65","221.80","221.65","0.04K","0.12%"
"Sep 24, 2014","221.53","221.23","221.53","221.19","0.37K","0.05%"
"Sep 23, 2014","221.43","221.50","221.50","221.43","0.10K","-0.05%"
"Sep 22, 2014","221.55","221.79","221.79","221.55","0.90K","0.04%"
"Sep 19, 2014","221.47","221.10","221.47","221.10","1.78K","0.32%"
"Sep 18, 2014","220.77","220.94","221.08","220.77","7.36K","-0.13%"
"Sep 17, 2014","221.06","220.54","221.06","220.54","0.00K","0.20%"
"Sep 16, 2014","220.62","220.78","220.79","220.62","0.35K","-0.02%"
"Sep 15, 2014","220.67","220.53","220.67","220.50","0.19K","0.14%"
"Sep 12, 2014","220.37","220.86","220.86","220.37","2.29K","-0.21%"
"Sep 11, 2014","220.84","221.51","221.52","220.84","3.74K","-0.16%"
"Sep 10, 2014","221.19","221.58","221.58","221.01","1.08K","-0.10%"
"Sep 09, 2014","221.42","221.86","221.89","221.42","0.58K","-0.32%"
"Sep 08, 2014","222.13","222.24","222.24","222.13","0.05K","-0.09%"
"Sep 05, 2014","222.33","222.10","222.36","222.10","24.05K","0.29%"
"Sep 04, 2014","221.68","221.05","221.68","221.05","70.21K","0.39%"
"Sep 03, 2014","220.81","220.90","220.90","220.72","33.48K","-0.03%"
"Sep 02, 2014","220.88","220.95","220.95","220.88","21.40K","-0.14%"
"Sep 01, 2014","221.19","221.22","221.35","221.11","2.13K","0.05%"
"Aug 29, 2014","221.07","221.07","221.07","221.07","-","-0.02%"
"Aug 28, 2014","221.11","221.21","221.36","221.11","10.15K","-0.17%"
"Aug 27, 2014","221.48","221.79","221.79","221.41","0.31K","0.05%"
"Aug 26, 2014","221.37","221.46","221.53","221.35","0.60K","0.09%"
"Aug 25, 2014","221.18","221.00","221.50","221.00","0.12K","0.38%"
"Aug 22, 2014","220.34","220.49","220.49","220.34","0.05K","0.06%"
"Aug 21, 2014","220.21","220.12","220.32","220.07","6.30K","0.00%"
"Aug 20, 2014","220.21","220.55","220.55","220.21","0.21K","0.05%"
"Aug 19, 2014","220.10","219.97","220.13","219.97","11.15K","0.14%"
"Aug 18, 2014","219.80","219.81","219.81","219.76","0.68K","-0.17%"
"Aug 15, 2014","220.17","219.88","220.18","219.87","0.58K","0.17%"
"Aug 14, 2014","219.79","219.50","219.79","219.50","0.81K","0.19%"
"Aug 13, 2014","219.37","219.00","219.37","219.00","1.39K","0.11%"
"Aug 12, 2014","219.13","218.88","219.15","218.88","21.14K","0.13%"
"Aug 11, 2014","218.84","218.73","218.89","218.63","0.09K","0.08%"
"Aug 08, 2014","218.66","218.73","218.73","218.66","0.09K","0.11%"
"Aug 07, 2014","218.42","218.59","218.59","218.42","0.45K","0.01%"
"Aug 06, 2014","218.39","218.40","218.40","218.39","0.44K","0.01%"
"Aug 05, 2014","218.37","218.90","218.91","218.37","0.45K","-0.21%"
"Aug 04, 2014","218.84","218.80","218.84","218.80","0.64K","0.13%"
"Aug 01, 2014","218.55","218.46","218.55","218.14","0.51K","-0.02%"
"Jul 31, 2014","218.60","218.61","218.61","218.48","0.26K","0.00%"
"Jul 30, 2014","218.60","219.14","219.15","218.60","1.39K","-0.20%"
"Jul 29, 2014","219.04","218.99","219.04","218.94","13.13K","0.11%"
"Jul 28, 2014","218.79","218.55","218.79","218.55","0.05K","0.11%"
"Jul 25, 2014","218.54","218.14","218.64","218.14","0.14K","0.13%"
"Jul 24, 2014","218.25","218.57","218.57","218.25","0.48K","-0.05%"
"Jul 23, 2014","218.37","218.00","218.37","218.00","0.36K","0.13%"
"Jul 22, 2014","218.08","218.24","218.24","218.08","0.06K","-0.08%"
"Jul 21, 2014","218.25","218.19","218.38","218.18","0.47K","0.10%"
"Jul 18, 2014","218.04","218.06","218.06","218.04","0.30K","-0.00%"
"Jul 17, 2014","218.05","217.76","218.11","217.76","6.04K","0.13%"
"Jul 16, 2014","217.77","217.75","217.85","217.72","0.76K","0.11%"
"Jul 15, 2014","217.52","217.55","217.55","217.42","0.48K","0.08%"
"Jul 14, 2014","217.34","217.42","217.42","217.34","0.11K","0.00%"
"Jul 11, 2014","217.34","217.21","217.35","217.21","20.26K","0.10%"
"Jul 10, 2014","217.12","217.43","217.43","217.12","0.19K","-0.07%"
"Jul 09, 2014","217.27","217.25","217.41","217.25","9.54K","-0.09%"
"Jul 08, 2014","217.47","217.42","217.50","217.41","3.51K","0.02%"
"Jul 07, 2014","217.42","217.37","217.42","217.37","10.14K","0.06%"
"Jul 04, 2014","217.30","217.38","217.38","217.30","0.07K","0.16%"
"Jul 03, 2014","216.96","216.58","216.96","216.46","10.31K","0.12%"
"Jul 02, 2014","216.71","217.09","217.09","216.71","130.10K","-0.18%"
"Jul 01, 2014","217.09","217.28","217.28","217.09","0.58K","0.02%"
"Jun 30, 2014","217.05","217.07","217.11","216.96","0.70K","0.03%"
"Jun 27, 2014","216.99","216.95","217.09","216.95","0.90K","-0.10%"
"Jun 26, 2014","217.21","217.09","217.21","217.03","0.15K","0.11%"
"Jun 25, 2014","216.98","216.98","216.98","216.98","-","0.18%"
"Jun 24, 2014","216.58","216.50","216.67","216.50","0.05K","0.11%"
"Jun 23, 2014","216.34","216.16","216.34","216.16","0.46K","0.12%"
"Jun 20, 2014","216.07","216.31","216.31","216.07","1.07K","-0.05%"
"Jun 19, 2014","216.18","216.50","216.50","216.18","2.35K","0.19%"
"Jun 18, 2014","215.78","215.78","215.78","215.78","-","0.02%"
"Jun 17, 2014","215.74","215.94","215.94","215.74","0.15K","-0.27%"
