Date,S&P 500,DD,<10,Shade
2000-06-01,1448.81005859375,-5.149064745073739,0,Same
2000-06-02,1477.260009765625,-3.286498661546855,0,Same
2000-06-05,1467.6300048828125,-3.9169574054148004,0,Same
2000-06-06,1457.8399658203125,-4.557893293285231,0,Same
2000-06-07,1471.3599853515625,-3.6727624304800366,0,Same
2000-06-08,1461.6700439453125,-4.307145108524346,0,Same
2000-06-09,1456.949951171875,-4.616160918702472,0,Same
2000-06-12,1446.0,-5.333034123362735,0,Same
2000-06-13,1469.43994140625,-3.7984641833517796,0,Same
2000-06-14,1470.5400390625,-3.726442809019004,0,Same
2000-06-15,1478.72998046875,-3.1902623777346872,0,Same
2000-06-16,1464.4599609375,-4.124494363919884,0,Same
2000-06-19,1486.0,-2.7143075430961505,0,Same
2000-06-20,1475.949951171875,-3.372265793075846,0,Same
2000-06-21,1479.1300048828125,-3.1640735135881615,0,Same
2000-06-22,1452.1800537109375,-4.928437350355052,0,Same
2000-06-23,1441.47998046875,-5.628951505607949,0,Same
2000-06-26,1455.31005859375,-4.723521675780429,0,Same
2000-06-27,1450.550048828125,-5.035150778169695,0,Same
2000-06-28,1454.8199462890625,-4.755608428770442,0,Same
2000-06-29,1442.3900146484375,-5.5693732382254835,0,Same
2000-06-30,1454.5999755859375,-4.77000950694928,0,Same
2000-07-03,1469.5400390625,-3.7919109735256695,0,Same
2000-07-05,1446.22998046875,-5.317977724201295,0,Same
2000-07-06,1456.6700439453125,-4.634485931057675,0,Same
2000-07-07,1478.9000244140625,-3.179129912749601,0,Same
2000-07-10,1475.6199951171875,-3.393867410344098,0,Same
2000-07-11,1480.8800048828125,-3.0495042257014937,0,Same
2000-07-12,1492.9200439453125,-2.261264967691079,0,Same
2000-07-13,1495.8399658203125,-2.0701030420319677,0,Same
2000-07-14,1509.97998046875,-1.144382236901409,0,Same
2000-07-17,1510.489990234375,-1.1109928336654695,0,Same
2000-07-18,1493.739990234375,-2.2075845891521007,0,Same
2000-07-19,1481.9599609375,-2.9788014850532507,0,Same
2000-07-20,1495.5699462890625,-2.0877807251238556,0,Same
2000-07-21,1480.18994140625,-3.0946814149051316,0,Same
2000-07-24,1464.2900390625,-4.135618837185662,0,Same
2000-07-25,1474.469970703125,-3.469157397870626,0,Same
2000-07-26,1452.4200439453125,-4.912725630211002,0,Same
2000-07-27,1449.6199951171875,-5.096039687517385,0,Same
2000-07-28,1419.8900146484375,-7.042406939625434,0,Same
2000-07-31,1430.8299560546875,-6.3261890559477845,0,Same
2000-08-01,1438.0999755859375,-5.850234221309247,0,Same
2000-08-02,1438.699951171875,-5.810954920949108,0,Same
2000-08-03,1452.56005859375,-4.903559128173751,0,Same
2000-08-04,1462.9300537109375,-4.224654581908405,0,Same
2000-08-07,1479.3199462890625,-3.1516383983571594,0,Same
2000-08-08,1482.800048828125,-2.9238024728297507,0,Same
2000-08-09,1472.8699951171875,-3.5739048627374315,0,Same
2000-08-10,1460.25,-4.400112779142762,0,Same
2000-08-11,1471.8399658203125,-3.6413389901919224,0,Same
2000-08-14,1491.56005859375,-2.350300712413822,0,Same
2000-08-15,1484.4300537109375,-2.81708904501512,0,Same
2000-08-16,1479.8499755859375,-3.1169383531559958,0,Same
2000-08-17,1496.0699462890625,-2.0550466428705283,0,Same
2000-08-18,1491.719970703125,-2.3398315601306563,0,Same
2000-08-21,1499.47998046875,-1.8317979642213933,0,Same
2000-08-22,1498.1300048828125,-1.9201783879615353,0,Same
2000-08-23,1505.969970703125,-1.4069102159106839,0,Same
2000-08-24,1508.31005859375,-1.2537089569271909,0,Same
2000-08-25,1506.449951171875,-1.3754867756225697,0,Same
2000-08-28,1514.0899658203125,-0.8753090397853325,0,Same
2000-08-29,1509.8399658203125,-1.153548738938659,0,Same
2000-08-30,1502.5899658203125,-1.6281929316119825,0,Same
2000-08-31,1517.6800537109375,-0.6402725751685101,0,Same
2000-09-01,1520.77001953125,-0.4379781845243236,0,Same
2000-09-05,1507.0799560546875,-1.3342415123146045,0,Same
2000-09-06,1492.25,-2.3051315149294926,0,Same
2000-09-07,1502.510009765625,-1.633427507753571,0,Same
2000-09-08,1494.5,-2.1578281447894976,0,Same
2000-09-11,1489.260009765625,-2.5008806874668776,0,Same
2000-09-12,1481.989990234375,-2.9768355221054144,0,Same
2000-09-13,1484.9100341796875,-2.7856656047270056,0,Same
2000-09-14,1480.8699951171875,-3.050159546684106,0,Same
2000-09-15,1465.81005859375,-4.0361059484604445,0,Same
2000-09-18,1444.510009765625,-5.430581049140127,0,Same
2000-09-19,1459.9000244140625,-4.423025038376238,0,Same
2000-09-20,1451.3399658203125,-4.983436362578553,0,Same
2000-09-21,1449.050048828125,-5.133353024929688,0,Same
2000-09-22,1448.719970703125,-5.154962633917237,0,Same
2000-09-25,1439.030029296875,-5.789345311961558,0,Same
2000-09-26,1427.2099609375,-6.563183491793145,0,Same
2000-09-27,1426.5699462890625,-6.605084076083722,0,Same
2000-09-28,1458.2900390625,-4.528427824225645,0,Same
2000-09-29,1436.510009765625,-5.954326365193441,0,Same
2000-10-02,1436.22998046875,-5.972659369267941,0,Same
2000-10-03,1426.4599609375,-6.612284615173147,0,Same
2000-10-04,1434.3199462890625,-6.097705801157072,0,Same
2000-10-05,1436.280029296875,-5.969382764354892,0,Same
2000-10-06,1408.989990234375,-7.756011531091945,0,Same
2000-10-09,1402.030029296875,-8.211667398708155,0,Same
2000-10-10,1387.02001953125,-9.194345187290743,0,Same
2000-10-11,1364.5899658203125,-10.662799633531716,1,Turn
2000-10-12,1329.780029296875,-12.941742284314683,1,Same
2000-10-13,1374.1700439453125,-10.035609502857524,1,Same
2000-10-16,1374.6199951171875,-10.006152025517245,1,Same
2000-10-17,1349.969970703125,-11.619943878950389,1,Same
2000-10-18,1342.1300048828125,-12.13321205100123,1,Turn
2000-10-19,1388.760009765625,-9.080431220386686,0,Same
2000-10-20,1396.9300537109375,-8.545553439348286,0,Same
2000-10-23,1395.780029296875,-8.620843426874814,0,Same
2000-10-24,1398.1300048828125,-8.466994838628006,0,Same
2000-10-25,1364.9000244140625,-10.642500666509392,1,Turn
2000-10-26,1364.43994140625,-10.672621456551578,1,Turn
2000-10-27,1379.5799560546875,-9.681432486914353,0,Same
2000-10-30,1398.6600341796875,-8.432294793426841,0,Same
2000-10-31,1429.4000244140625,-6.419804055829514,0,Same
2000-11-01,1421.219970703125,-6.955337157850517,0,Same
2000-11-02,1428.3199462890625,-6.490514788197066,0,Same
2000-11-03,1426.68994140625,-6.597228216011697,0,Same
2000-11-06,1432.18994140625,-6.2371533112250415,0,Same
2000-11-07,1431.8699951171875,-6.258099607510681,0,Same
2000-11-08,1409.280029296875,-7.7370232060348325,0,Same
2000-11-09,1400.1400146484375,-8.335403188632062,0,Same
2000-11-10,1365.97998046875,-10.571797925861137,1,Turn
2000-11-13,1351.260009765625,-11.535487389386612,1,Turn
2000-11-14,1382.949951171875,-9.460805092195667,0,Same
2000-11-15,1389.81005859375,-9.011686450966971,0,Same
2000-11-16,1372.3199462890625,-10.15673200057029,1,Turn
2000-11-17,1367.719970703125,-10.457883958957082,1,Same
2000-11-20,1342.6199951171875,-12.101133289730514,1,Same
2000-11-21,1347.3499755859375,-11.791470150289074,1,Same
2000-11-22,1322.3599853515625,-13.427518941973082,1,Same
2000-11-24,1341.77001953125,-12.156779631217319,1,Same
2000-11-27,1348.969970703125,-11.685412043457056,1,Same
2000-11-28,1336.0899658203125,-12.528642321971661,1,Same
2000-11-29,1341.9300537109375,-12.146302487214843,1,Same
2000-11-30,1314.949951171875,-13.91264027864888,1,Same
2000-12-01,1315.22998046875,-13.89430727457438,1,Same
2000-12-04,1324.969970703125,-13.25664799161701,1,Turn
2000-12-05,1376.5400390625,-9.880450272645492,0,Same
2000-12-06,1351.4599609375,-11.522396953172997,1,Turn
2000-12-07,1343.550048828125,-12.040244380382825,1,Same
2000-12-08,1369.8900146484375,-10.315815164958675,1,Turn
2000-12-11,1380.199951171875,-9.640842544589,0,Same
2000-12-12,1371.1800537109375,-10.231358675394908,1,Turn
2000-12-13,1359.989990234375,-10.96395159191852,1,Same
2000-12-14,1340.9300537109375,-12.21177065172151,1,Same
2000-12-15,1312.1500244140625,-14.095946344235955,1,Same
2000-12-18,1322.739990234375,-13.40264071979178,1,Same
2000-12-19,1305.5999755859375,-14.524766018442325,1,Same
2000-12-20,1264.739990234375,-17.199794261178337,1,Same
2000-12-21,1274.8599853515625,-16.537256756039664,1,Same
2000-12-22,1305.949951171875,-14.50185375920886,1,Same
2000-12-26,1315.18994140625,-13.896928558504818,1,Same
2000-12-27,1328.9200439453125,-12.9980439467841,1,Same
2000-12-28,1334.219970703125,-12.651067469930355,1,Same
2000-12-29,1320.280029296875,-13.563689847128002,1,Same
2001-01-02,1283.27001953125,-15.986667254857212,1,Same
2001-01-03,1347.56005859375,-11.77771640137355,1,Same
2001-01-04,1333.3399658203125,-12.708679774364995,1,Same
2001-01-05,1298.3499755859375,-14.999410211115649,1,Same
2001-01-08,1295.8599853515625,-15.162425301399708,1,Same
2001-01-09,1300.800048828125,-14.839008413042743,1,Same
2001-01-10,1313.27001953125,-14.022622319657263,1,Same
2001-01-11,1326.8199462890625,-13.13553348562354,1,Same
2001-01-12,1318.550048828125,-13.676948493049446,1,Same
2001-01-16,1326.6500244140625,-13.146657958889318,1,Same
2001-01-17,1329.469970703125,-12.96204125133702,1,Same
2001-01-18,1347.969970703125,-11.750880207963721,1,Same
2001-01-19,1342.5400390625,-12.106367865872103,1,Same
2001-01-22,1342.9000244140625,-12.082800285656015,1,Same
2001-01-23,1360.4000244140625,-10.937107406789382,1,Same
2001-01-24,1364.300048828125,-10.68177996686953,1,Same
2001-01-25,1357.510009765625,-11.126311361219955,1,Same
2001-01-26,1354.949951171875,-11.293913698382285,1,Same
2001-01-29,1364.1700439453125,-10.69029114792417,1,Same
2001-01-30,1373.72998046875,-10.064419650934486,1,Same
2001-01-31,1366.010009765625,-10.569831962913312,1,Same
2001-02-01,1373.469970703125,-10.081442013043763,1,Same
2001-02-02,1349.469970703125,-11.652677961203716,1,Same
2001-02-05,1354.31005859375,-11.335806290953565,1,Same
2001-02-06,1352.260009765625,-11.470019224879946,1,Same
2001-02-07,1340.8900146484375,-12.214391935651959,1,Same
2001-02-08,1332.530029296875,-12.76170483192136,1,Same
2001-02-09,1314.760009765625,-13.925075393879883,1,Same
2001-02-12,1330.31005859375,-12.907042239113519,1,Same
2001-02-13,1318.800048828125,-13.66058145192277,1,Same
2001-02-14,1315.9200439453125,-13.849130085370742,1,Same
2001-02-15,1326.6099853515625,-13.149279242819755,1,Same
2001-02-16,1301.530029296875,-14.791217931627965,1,Same
2001-02-20,1278.93994140625,-16.270149521871414,1,Same
2001-02-21,1255.27001953125,-17.81977586104382,1,Same
2001-02-22,1252.8199462890625,-17.980177659116727,1,Same
2001-02-23,1245.8599853515625,-18.435833526732935,1,Same
2001-02-26,1267.6500244140625,-17.00927966478254,1,Same
2001-02-27,1257.93994140625,-17.64498097651138,1,Same
2001-02-28,1239.93994140625,-18.82340793763134,1,Same
2001-03-01,1241.22998046875,-18.738951448067574,1,Same
2001-03-02,1234.1800537109375,-19.200497212807978,1,Same
2001-03-05,1241.4100341796875,-18.727163662099876,1,Same
2001-03-06,1253.800048828125,-17.916012144855987,1,Same
2001-03-07,1261.8900146484375,-17.38637693167847,1,Same
2001-03-08,1264.739990234375,-17.199794261178337,1,Same
2001-03-09,1233.4200439453125,-19.25025365717059,1,Same
2001-03-12,1180.1600341796875,-22.737088738133092,1,Same
2001-03-13,1197.6600341796875,-21.59139585926646,1,Same
2001-03-14,1166.7099609375,-23.61764034577932,1,Same
2001-03-15,1173.56005859375,-23.169177025533227,1,Same
2001-03-16,1150.530029296875,-24.67691077213434,1,Same
2001-03-19,1170.81005859375,-23.34921447792655,1,Same
2001-03-20,1142.6199951171875,-25.194766191063465,1,Same
2001-03-21,1122.1400146484375,-26.53555292148487,1,Same
2001-03-22,1117.5799560546875,-26.834091587660524,1,Same
2001-03-23,1139.8299560546875,-25.37742492738724,1,Same
2001-03-26,1152.68994140625,-24.535505290837843,1,Same
2001-03-27,1182.1700439453125,-22.60549708813716,1,Same
2001-03-28,1153.2900390625,-24.496217998758407,1,Same
2001-03-29,1147.949951171875,-24.845823751261896,1,Same
2001-03-30,1160.3299560546875,-24.035327555000606,1,Same
2001-04-02,1145.8699951171875,-24.981994656416806,1,Same
2001-04-03,1106.4599609375,-27.562097257305872,1,Same
2001-04-04,1103.25,-27.772247508022087,1,Same
2001-04-05,1151.43994140625,-24.617340496471172,1,Same
2001-04-06,1128.4300537109375,-26.12375560938778,1,Same
2001-04-09,1137.5899658203125,-25.52407297654462,1,Same
2001-04-10,1168.3800048828125,-23.508305634034244,1,Same
2001-04-11,1165.8900146484375,-23.67132072431829,1,Same
2001-04-12,1183.5,-22.51842730636224,1,Same
2001-04-16,1179.6800537109375,-22.768512178421208,1,Same
2001-04-17,1191.81005859375,-21.97438302328659,1,Same
2001-04-18,1238.1600341796875,-18.93993519674654,1,Same
2001-04-19,1253.68994140625,-17.92322067566471,1,Same
2001-04-20,1242.97998046875,-18.624382160180907,1,Same
2001-04-23,1224.3599853515625,-19.843399063626233,1,Same
2001-04-24,1209.469970703125,-20.818220992136784,1,Same
2001-04-25,1228.75,-19.555992862435655,1,Same
2001-04-26,1234.52001953125,-19.178240274557112,1,Same
2001-04-27,1253.050048828125,-17.96511326823599,1,Same
2001-04-30,1249.4599609375,-18.20014973285281,1,Same
2001-05-01,1266.43994140625,-17.088501578204728,1,Same
2001-05-02,1267.4300537109375,-17.02368074296138,1,Same
2001-05-03,1248.5799560546875,-18.25776203728744,1,Same
2001-05-04,1266.6099853515625,-17.077369113219643,1,Same
2001-05-07,1263.510009765625,-17.280318824846454,1,Same
2001-05-08,1261.199951171875,-17.431554120882108,1,Same
2001-05-09,1255.5400390625,-17.80209817795193,1,Same
2001-05-10,1255.1800537109375,-17.825665758168018,1,Same
2001-05-11,1245.6700439453125,-18.44826864196394,1,Same
2001-05-14,1248.9200439453125,-18.23549710731728,1,Same
2001-05-15,1249.43994140625,-18.201460374818023,1,Same
2001-05-16,1284.989990234375,-15.87406392991838,1,Same
2001-05-17,1288.489990234375,-15.644925354145045,1,Same
2001-05-18,1291.9599609375,-15.417752741319557,1,Same
2001-05-21,1312.8299560546875,-14.051432467734237,1,Same
2001-05-22,1309.3800048828125,-14.2772944385945,1,Same
2001-05-23,1289.050048828125,-15.608259345996057,1,Same
2001-05-24,1293.1700439453125,-15.338530827897367,1,Same
2001-05-25,1277.8900146484375,-16.338886299571833,1,Same
2001-05-29,1267.9300537109375,-16.99094666070804,1,Same
2001-05-30,1248.0799560546875,-18.290496119540776,1,Same
2001-05-31,1255.8199462890625,-17.783773165596738,1,Same
2001-06-01,1260.6700439453125,-17.466246174363974,1,Same
2001-06-04,1267.1099853515625,-17.044635030966315,1,Same
2001-06-05,1283.5699462890625,-15.967031600536785,1,Same
2001-06-06,1270.030029296875,-16.853465113587905,1,Same
2001-06-07,1276.9599609375,-16.399775208919532,1,Same
2001-06-08,1264.9599609375,-17.185393182999498,1,Same
2001-06-11,1254.3900146484375,-17.877388165478457,1,Same
2001-06-12,1255.8499755859375,-17.781807202648903,1,Same
2001-06-13,1241.5999755859375,-18.714728546868876,1,Same
2001-06-14,1219.8699951171875,-20.137350482923612,1,Same
2001-06-15,1214.3599853515625,-20.49808070869288,1,Same
2001-06-18,1208.4300537109375,-20.8863024488546,1,Same
2001-06-19,1212.5799560546875,-20.61461595952737,1,Same
2001-06-20,1223.1400146484375,-19.923268306311737,1,Same
2001-06-21,1237.0400390625,-19.013259221325228,1,Same
2001-06-22,1225.3499755859375,-19.778586220102177,1,Same
2001-06-25,1218.5999755859375,-20.220496330522163,1,Same
2001-06-26,1216.760009765625,-20.34095551553302,1,Same
2001-06-27,1211.0699462890625,-20.713473527269986,1,Same
2001-06-28,1226.199951171875,-19.722939878615374,1,Same
2001-06-29,1224.3800048828125,-19.842088421661007,1,Same
2001-07-02,1236.719970703125,-19.03421350933018,1,Same
2001-07-03,1234.449951171875,-19.182827521435385,1,Same
2001-07-05,1219.239990234375,-20.178595746231586,1,Same
2001-07-06,1190.5899658203125,-22.054260257691393,1,Same
2001-07-09,1198.780029296875,-21.518071834687767,1,Same
2001-07-10,1181.52001953125,-22.64805299341035,1,Same
2001-07-11,1180.1800537109375,-22.73577809616788,1,Same
2001-07-12,1208.1400146484375,-20.9052907739117,1,Same
2001-07-13,1215.6800537109375,-20.411658256181276,1,Same
2001-07-16,1202.449951171875,-21.277808785648666,1,Same
2001-07-17,1214.43994140625,-20.4928461325513,1,Same
2001-07-18,1207.7099609375,-20.933445601006063,1,Same
2001-07-19,1215.02001953125,-20.454869482437076,1,Same
2001-07-20,1210.8499755859375,-20.727874605448815,1,Same
2001-07-23,1191.030029296875,-22.025450109614418,1,Same
2001-07-24,1171.6500244140625,-23.29422345742236,1,Same
2001-07-25,1190.489990234375,-22.060805475798194,1,Same
2001-07-26,1202.9300537109375,-21.246377353641254,1,Same
2001-07-27,1205.8199462890625,-21.05718139092997,1,Same
2001-07-30,1204.52001953125,-21.142285209757063,1,Same
2001-07-31,1211.22998046875,-20.702996383267514,1,Same
2001-08-01,1215.9300537109375,-20.395291215054613,1,Same
2001-08-02,1220.75,-20.07973817848898,1,Same
2001-08-03,1214.3499755859375,-20.49873602967549,1,Same
2001-08-06,1200.47998046875,-21.40677915171416,1,Same
2001-08-07,1204.4000244140625,-21.150141069829086,1,Same
2001-08-08,1183.530029296875,-22.516461343414406,1,Same
2001-08-09,1183.4300537109375,-22.52300656152122,1,Same
2001-08-10,1190.1600341796875,-22.082407093066447,1,Same
2001-08-13,1191.2900390625,-22.008427747505145,1,Same
2001-08-14,1186.72998046875,-22.306966413680797,1,Same
2001-08-15,1178.02001953125,-22.877191569183676,1,Same
2001-08-16,1181.6600341796875,-22.6388864913731,1,Same
2001-08-17,1161.969970703125,-23.927958806203364,1,Same
2001-08-20,1171.4100341796875,-23.30993517756641,1,Same
2001-08-21,1157.260009765625,-24.23631130367958,1,Same
2001-08-22,1165.31005859375,-23.709289382713205,1,Same
2001-08-23,1162.0899658203125,-23.920102946131337,1,Same
2001-08-24,1184.9300537109375,-22.424804314761214,1,Same
2001-08-27,1179.2099609375,-22.799288289446007,1,Same
2001-08-28,1161.510009765625,-23.958071604526253,1,Same
2001-08-29,1148.56005859375,-24.805881138199847,1,Same
2001-08-30,1129.030029296875,-26.084476309027636,1,Same
2001-08-31,1133.5799560546875,-25.786600955553894,1,Same
2001-09-04,1132.93994140625,-25.828501539844474,1,Same
2001-09-05,1131.739990234375,-25.907060140564752,1,Same
2001-09-06,1106.4000244140625,-27.566021191482236,1,Same
2001-09-07,1085.780029296875,-28.915974423940895,1,Same
2001-09-10,1092.5400390625,-28.473408992538296,1,Same
2001-09-17,1038.77001953125,-31.99363347673675,1,Same
2001-09-18,1032.739990234375,-32.38840842672457,1,Same
2001-09-19,1016.0999755859375,-33.477799643121784,1,Same
2001-09-20,984.5399780273438,-35.54397475511774,1,Same
2001-09-21,965.7999877929688,-36.77084751863509,1,Same
2001-09-24,1003.4500122070312,-34.3059695266153,1,Same
2001-09-25,1012.27001953125,-33.728539836163364,1,Same
2001-09-26,1007.0399780273438,-34.07094105371778,1,Same
2001-09-27,1018.6099853515625,-33.31347391087252,1,Same
2001-09-28,1040.93994140625,-31.85157267445763,1,Same
2001-10-01,1038.550048828125,-32.008034554915575,1,Same
2001-10-02,1051.3299560546875,-31.17135748622707,1,Same
2001-10-03,1072.280029296875,-29.799794644780864,1,Same
2001-10-04,1069.6300048828125,-29.973286879067384,1,Same
2001-10-05,1071.3800048828125,-29.858717591180717,1,Same
2001-10-08,1062.43994140625,-30.444007137564345,1,Same
2001-10-09,1056.75,-30.816517157582002,1,Same
2001-10-10,1080.989990234375,-29.229569489277985,1,Same
2001-10-11,1097.4300537109375,-28.15326870909438,1,Same
2001-10-12,1091.6500244140625,-28.531676617955537,1,Same
2001-10-15,1089.97998046875,-28.641011329700618,1,Same
2001-10-16,1097.5400390625,-28.146068170004966,1,Same
2001-10-17,1077.0899658203125,-29.484896929197845,1,Same
2001-10-18,1068.6099853515625,-30.040065685539275,1,Same
2001-10-19,1073.47998046875,-29.721236044060582,1,Same
2001-10-22,1089.9000244140625,-28.646245905842203,1,Same
2001-10-23,1084.780029296875,-28.98144258844756,1,Same
2001-10-24,1085.199951171875,-28.953951074055105,1,Same
2001-10-25,1100.0899658203125,-27.979129145544558,1,Same
2001-10-26,1104.6099853515625,-27.683211763299344,1,Same
2001-10-29,1078.300048828125,-29.405675015775657,1,Same
2001-10-30,1059.7900390625,-30.61749138013157,1,Same
2001-10-31,1059.780029296875,-30.618146701114167,1,Same
2001-11-01,1084.0999755859375,-29.025964456668575,1,Same
2001-11-02,1087.199951171875,-28.823014745041775,1,Same
2001-11-05,1102.8399658203125,-27.799091693151222,1,Same
2001-11-06,1118.8599853515625,-26.75029041907937,1,Same
2001-11-07,1115.800048828125,-26.95061884677572,1,Same
2001-11-08,1118.5400390625,-26.77123671536501,1,Same
2001-11-09,1120.31005859375,-26.655356785513117,1,Same
2001-11-12,1118.3299560546875,-26.784990464280533,1,Same
2001-11-13,1139.0899658203125,-25.425870729784627,1,Same
2001-11-14,1141.2099609375,-25.28707854069927,1,Same
2001-11-15,1142.239990234375,-25.21964441324477,1,Same
2001-11-16,1138.6500244140625,-25.454672886142294,1,Same
2001-11-19,1151.06005859375,-24.64221072693318,1,Same
2001-11-20,1142.6600341796875,-25.19214490713303,1,Same
2001-11-21,1137.030029296875,-25.560730992974324,1,Same
2001-11-23,1150.3399658203125,-24.689353879084653,1,Same
2001-11-26,1157.4200439453125,-24.225834159677106,1,Same
2001-11-27,1149.5,-24.744344899588842,1,Same
2001-11-28,1128.52001953125,-26.117865712263576,1,Same
2001-11-29,1140.199951171875,-25.353202026188548,1,Same
2001-11-30,1139.449951171875,-25.40230314956854,1,Same
2001-12-03,1129.9000244140625,-26.02751932557561,1,Same
2001-12-04,1144.800048828125,-25.052042076082447,1,Same
2001-12-05,1170.3499755859375,-23.379335267968738,1,Same
2001-12-06,1167.0999755859375,-23.592106802615397,1,Same
2001-12-07,1158.31005859375,-24.167566534259866,1,Same
2001-12-10,1139.9300537109375,-25.370871717561126,1,Same
2001-12-11,1136.760009765625,-25.57840867606621,1,Same
2001-12-12,1137.0699462890625,-25.558117700763173,1,Same
2001-12-13,1119.3800048828125,-26.716245694860817,1,Same
2001-12-14,1123.0899658203125,-26.473361361891268,1,Same
2001-12-17,1134.3599853515625,-25.735533869226067,1,Same
2001-12-18,1142.9200439453125,-25.175122545023754,1,Same
2001-12-19,1149.56005859375,-24.740412973693182,1,Same
2001-12-20,1139.9300537109375,-25.370871717561126,1,Same
2001-12-21,1144.8900146484375,-25.04615217895825,1,Same
2001-12-24,1144.6500244140625,-25.06186389910231,1,Same
2001-12-26,1149.3699951171875,-24.752856080643483,1,Same
2001-12-27,1157.1300048828125,-24.244822484734218,1,Same
2001-12-28,1161.02001953125,-23.990150365796982,1,Same
2001-12-31,1148.0799560546875,-24.83731257020726,1,Same
2002-01-02,1154.6700439453125,-24.40587161207044,1,Same
2002-01-03,1165.27001953125,-23.711910666643654,1,Same
2002-01-04,1172.510009765625,-23.237921794952943,1,Same
2002-01-07,1164.8900146484375,-23.736788888824954,1,Same
2002-01-08,1160.7099609375,-24.010449332819306,1,Same
2002-01-09,1155.1400146484375,-24.37510349276494,1,Same
2002-01-10,1156.550048828125,-24.282791143129135,1,Same
2002-01-11,1145.5999755859375,-24.999672339508695,1,Same
2002-01-14,1138.4100341796875,-25.470384606286345,1,Same
2002-01-15,1146.18994140625,-24.961048360131166,1,Same
2002-01-16,1127.5699462890625,-26.18006526357649,1,Same
2002-01-17,1138.8800048828125,-25.439616486980853,1,Same
2002-01-18,1127.5799560546875,-26.179409942593878,1,Same
2002-01-22,1119.31005859375,-26.720824950019782,1,Same
2002-01-23,1128.1800537109375,-26.140122650514442,1,Same
2002-01-24,1132.1500244140625,-25.880215955435617,1,Same
2002-01-25,1133.280029296875,-25.80623660987431,1,Same
2002-01-28,1133.06005859375,-25.82063768805315,1,Same
2002-01-29,1100.6400146484375,-27.94311845837817,1,Same
2002-01-30,1113.5699462890625,-27.0966195666698,1,Same
2002-01-31,1130.199951171875,-26.007883671255193,1,Same
2002-02-01,1122.199951171875,-26.53162898730851,1,Same
2002-02-04,1094.43994140625,-28.349025873351064,1,Same
2002-02-05,1090.02001953125,-28.63839004577018,1,Same
2002-02-06,1083.510009765625,-29.0645884360461,1,Same
2002-02-07,1080.1700439453125,-29.283249867816963,1,Same
2002-02-08,1096.219970703125,-28.232490622516572,1,Same
2002-02-11,1111.93994140625,-27.20333299448443,1,Same
2002-02-12,1107.5,-27.49400780886876,1,Same
2002-02-13,1118.510009765625,-26.773202678312835,1,Same
2002-02-14,1116.47998046875,-26.906104970274004,1,Same
2002-02-15,1104.1800537109375,-27.711358598674394,1,Same
2002-02-19,1083.3399658203125,-29.07572090103119,1,Same
2002-02-20,1097.97998046875,-28.117266013647303,1,Same
2002-02-21,1080.949951171875,-29.232190773208433,1,Same
2002-02-22,1089.8399658203125,-28.650177831737867,1,Same
2002-02-25,1109.4300537109375,-27.367650735014404,1,Same
2002-02-26,1109.3800048828125,-27.370927339927466,1,Same
2002-02-27,1109.8900146484375,-27.337537936691515,1,Same
2002-02-28,1106.72998046875,-27.544419574213986,1,Same
2002-03-01,1131.780029296875,-25.904438856634314,1,Same
2002-03-04,1153.8399658203125,-24.460215303311315,1,Same
2002-03-05,1146.1400146484375,-24.96431697332492,1,Same
2002-03-06,1162.77001953125,-23.87558107791031,1,Same
2002-03-07,1157.5400390625,-24.21797829960508,1,Same
2002-03-08,1164.31005859375,-23.77475754721987,1,Same
2002-03-11,1168.260009765625,-23.51616149410627,1,Same
2002-03-12,1165.5799560546875,-23.691619691340616,1,Same
2002-03-13,1154.0899658203125,-24.443848262184652,1,Same
2002-03-14,1153.0400390625,-24.51258503988507,1,Same
2002-03-15,1166.1600341796875,-23.653643041226402,1,Same
2002-03-18,1165.550048828125,-23.693577662569155,1,Same
2002-03-19,1170.2900390625,-23.3832592021451,1,Same
2002-03-20,1151.8499755859375,-24.590496311342037,1,Same
2002-03-21,1153.5899658203125,-24.476582344437993,1,Same
2002-03-22,1148.699951171875,-24.796722627881895,1,Same
2002-03-25,1131.8699951171875,-25.898548959510116,1,Same
2002-03-26,1138.489990234375,-25.465150030144766,1,Same
2002-03-27,1144.5799560546875,-25.066451145980583,1,Same
2002-03-28,1147.3900146484375,-24.882481767691587,1,Same
2002-04-01,1146.5400390625,-24.938128109178393,1,Same
2002-04-02,1136.760009765625,-25.57840867606621,1,Same
2002-04-03,1125.4000244140625,-26.3221260658556,1,Same
2002-04-04,1126.3399658203125,-26.26058982724461,1,Same
2002-04-05,1122.72998046875,-26.496928942107346,1,Same
2002-04-08,1125.2900390625,-26.329326604945024,1,Same
2002-04-09,1117.800048828125,-26.8196825177624,1,Same
2002-04-10,1130.469970703125,-25.990205988163307,1,Same
2002-04-11,1103.68994140625,-27.74344535166442,1,Same
2002-04-12,1111.010009765625,-27.264213912112822,1,Same
2002-04-15,1102.550048828125,-27.818072026489038,1,Same
2002-04-16,1128.3699951171875,-26.12768753528344,1,Same
2002-04-17,1126.0699462890625,-26.278267510336494,1,Same
2002-04-18,1124.469970703125,-26.383014975203288,1,Same
2002-04-19,1125.1700439453125,-26.33718246501705,1,Same
2002-04-22,1107.8299560546875,-27.472406191600506,1,Same
2002-04-23,1100.9599609375,-27.92217216209253,1,Same
