"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 03, 2018","105.70","105.80","105.88","105.80","0.14K","-0.16%"
"Aug 31, 2018","105.87","105.31","105.60","105.31","0.59K","0.46%"
"Aug 30, 2018","105.38","105.01","105.32","105.01","0.56K","0.59%"
"Aug 29, 2018","104.76","104.76","104.84","104.76","0.13K","0.05%"
"Aug 28, 2018","104.71","105.13","105.13","104.65","0.48K","-0.48%"
"Aug 27, 2018","105.21","105.33","105.42","105.18","0.24K","-0.52%"
"Aug 24, 2018","105.76","106.40","106.41","105.69","0.44K","-0.44%"
"Aug 23, 2018","106.23","106.72","106.72","106.21","0.50K","0.23%"
"Aug 22, 2018","105.99","106.11","106.11","105.89","0.41K","-0.56%"
"Aug 21, 2018","106.59","106.68","106.68","106.50","0.14K","-0.82%"
"Aug 20, 2018","107.47","107.61","107.61","107.35","0.12K","-0.09%"
"Aug 17, 2018","107.57","107.51","107.64","107.51","0.09K","-0.07%"
"Aug 16, 2018","107.64","107.98","107.98","107.82","0.20K","-0.27%"
"Aug 14, 2018","107.93","107.43","107.51","107.37","0.17K","0.45%"
"Aug 13, 2018","107.45","108.06","108.06","107.28","0.36K","0.04%"
"Aug 10, 2018","107.41","106.96","107.39","106.85","0.28K","1.65%"
"Aug 09, 2018","105.67","105.43","105.56","105.41","0.26K","0.38%"
"Aug 08, 2018","105.27","105.29","105.47","105.29","0.21K","-0.09%"
"Aug 07, 2018","105.37","105.73","105.73","105.22","0.29K","-0.34%"
"Aug 06, 2018","105.73","105.79","105.91","105.74","0.16K","0.37%"
"Aug 03, 2018","105.34","105.31","105.49","105.06","0.04K","0.29%"
"Aug 02, 2018","105.04","105.08","105.08","104.91","0.31K","0.57%"
"Aug 01, 2018","104.44","104.45","104.45","104.19","0.11K","0.12%"
"Jul 31, 2018","104.32","104.13","104.25","104.13","0.04K","0.15%"
"Jul 30, 2018","104.16","104.09","104.25","104.09","0.25K","-0.55%"
"Jul 27, 2018","104.74","104.98","104.98","104.64","0.24K","0.17%"
"Jul 26, 2018","104.56","104.21","104.51","104.20","18.31K","-0.03%"
"Jul 25, 2018","104.59","104.41","104.47","104.33","0.20K","0.25%"
"Jul 24, 2018","104.33","104.51","104.51","104.14","0.30K","-0.03%"
"Jul 23, 2018","104.36","104.32","104.42","104.32","0.09K","-0.20%"
"Jul 20, 2018","104.57","105.14","105.14","104.55","0.28K","-0.97%"
"Jul 19, 2018","105.59","106.00","106.00","105.23","0.30K","0.44%"
"Jul 18, 2018","105.13","105.22","105.50","105.09","0.23K","0.42%"
"Jul 17, 2018","104.69","104.59","104.73","104.59","0.14K","0.19%"
"Jul 16, 2018","104.49","104.70","104.70","104.36","0.22K","-0.44%"
"Jul 13, 2018","104.95","105.22","105.22","105.08","0.11K","0.18%"
"Jul 12, 2018","104.76","104.68","104.85","104.68","0.25K","0.32%"
"Jul 11, 2018","104.43","104.57","104.57","104.14","0.19K","0.15%"
"Jul 10, 2018","104.27","104.42","104.51","104.42","0.15K","0.11%"
"Jul 09, 2018","104.16","103.84","104.25","103.84","0.14K","0.01%"
"Jul 06, 2018","104.15","104.53","104.53","104.11","0.39K","-0.47%"
"Jul 05, 2018","104.64","104.54","104.67","104.54","0.18K","-0.48%"
"Jul 04, 2018","105.14","104.64","105.24","104.64","0.34K","0.13%"
"Jul 03, 2018","105.00","104.83","105.01","104.83","0.51K","-0.40%"
"Jul 02, 2018","105.42","105.35","105.53","105.35","0.07K","0.57%"
"Jun 29, 2018","104.82","105.10","105.10","104.97","0.33K","-0.74%"
"Jun 28, 2018","105.60","105.67","105.80","105.67","0.19K","0.05%"
"Jun 27, 2018","105.55","105.39","105.61","105.39","0.14K","0.81%"
"Jun 26, 2018","104.70","104.72","104.84","104.72","0.09K","0.16%"
"Jun 25, 2018","104.53","104.52","104.66","104.52","0.16K","-0.34%"
"Jun 22, 2018","104.89","104.64","104.96","104.64","0.21K","-0.29%"
"Jun 21, 2018","105.19","105.63","105.63","105.12","12.57K","-0.18%"
"Jun 20, 2018","105.38","105.65","105.65","105.23","0.85K","-0.08%"
"Jun 19, 2018","105.46","105.10","105.65","105.10","0.14K","0.47%"
"Jun 18, 2018","104.97","105.35","105.35","105.07","0.24K","0.04%"
"Jun 15, 2018","104.93","105.52","105.52","104.91","0.15K","0.39%"
"Jun 14, 2018","104.52","102.97","104.60","102.97","0.29K","1.04%"
"Jun 13, 2018","103.44","103.72","103.72","103.39","0.47K","0.15%"
"Jun 12, 2018","103.28","103.26","103.26","103.23","0.12K","0.03%"
"Jun 11, 2018","103.25","103.42","103.42","103.13","0.34K","-0.42%"
"Jun 08, 2018","103.69","103.82","103.82","103.63","0.21K","0.72%"
"Jun 07, 2018","102.95","102.87","103.10","102.87","0.96K","-0.48%"
"Jun 06, 2018","103.45","103.87","103.87","103.32","0.28K","-0.96%"
"Jun 05, 2018","104.45","104.21","104.57","104.21","2.39K","0.14%"
"Jun 04, 2018","104.30","104.28","104.28","104.00","0.67K","-0.31%"
"Jun 01, 2018","104.62","104.62","104.95","104.38","0.47K","-0.31%"
"May 31, 2018","104.95","105.27","105.27","104.48","2.02K","-0.30%"
"May 30, 2018","105.27","105.77","105.77","105.40","0.35K","-0.61%"
"May 29, 2018","105.92","105.79","106.20","105.42","0.58K","0.82%"
"May 28, 2018","105.06","104.15","105.20","104.12","1.03K","0.49%"
"May 25, 2018","104.55","103.95","104.64","103.77","8.81K","0.75%"
"May 24, 2018","103.77","103.56","103.76","103.56","0.66K","0.04%"
"May 23, 2018","103.73","103.59","103.68","103.59","0.55K","0.91%"
"May 22, 2018","102.79","102.43","102.90","102.43","1.00K","-0.21%"
"May 21, 2018","103.01","103.28","103.28","102.84","6.72K","0.08%"
"May 18, 2018","102.93","102.40","102.99","102.40","0.80K","0.45%"
"May 17, 2018","102.47","102.30","102.62","102.30","1.01K","-0.14%"
"May 16, 2018","102.61","102.16","102.79","102.16","1.63K","0.58%"
"May 15, 2018","102.02","101.69","102.33","101.68","1.08K","0.64%"
"May 14, 2018","101.37","101.38","101.42","101.16","1.53K","-0.32%"
"May 11, 2018","101.70","101.58","101.58","101.50","0.76K","-0.36%"
"May 10, 2018","102.07","101.84","102.04","101.84","2.01K","-0.26%"
"May 09, 2018","102.34","102.55","102.55","102.13","1.71K","0.00%"
"May 08, 2018","102.34","102.06","102.62","102.06","1.43K","0.39%"
"May 07, 2018","101.94","101.91","102.00","101.91","0.60K","0.06%"
"May 04, 2018","101.88","101.60","101.90","101.60","1.37K","0.12%"
"May 03, 2018","101.76","101.44","101.60","101.44","2.86K","0.36%"
"May 02, 2018","101.40","100.95","101.58","100.95","1.13K","0.82%"
"Apr 30, 2018","100.58","100.32","100.61","100.32","0.90K","0.23%"
"Apr 27, 2018","100.35","100.57","100.60","100.49","0.63K","0.12%"
"Apr 26, 2018","100.23","99.64","100.20","99.40","8.47K","1.05%"
"Apr 24, 2018","99.19","99.47","99.47","99.20","1.03K","-0.08%"
"Apr 23, 2018","99.27","99.02","99.16","99.02","9.22K","0.26%"
"Apr 20, 2018","99.01","98.87","99.01","98.87","2.60K","0.62%"
"Apr 19, 2018","98.40","98.25","98.31","98.25","0.95K","0.03%"
"Apr 18, 2018","98.37","98.36","98.41","98.36","0.69K","-0.40%"
"Apr 17, 2018","98.77","98.76","98.76","98.62","0.82K","0.21%"
"Apr 16, 2018","98.56","98.39","98.43","98.39","0.43K","-0.45%"
"Apr 13, 2018","99.01","98.89","98.98","98.89","0.84K","-0.12%"
"Apr 12, 2018","99.13","99.21","99.29","99.21","0.67K","0.35%"
"Apr 11, 2018","98.78","98.87","98.92","98.87","0.77K","-0.36%"
"Apr 10, 2018","99.14","98.86","98.92","98.86","0.67K","-0.07%"
"Apr 09, 2018","99.21","99.30","99.30","99.26","0.84K","-0.49%"
"Apr 06, 2018","99.70","99.80","99.85","99.66","1.08K","-0.18%"
"Apr 05, 2018","99.88","99.49","99.62","99.49","0.91K","0.46%"
"Apr 04, 2018","99.42","99.64","99.64","99.40","0.84K","-0.29%"
"Apr 03, 2018","99.71","99.37","99.73","99.37","15.81K","0.15%"
"Mar 29, 2018","99.56","99.18","99.23","99.18","0.90K","0.38%"
"Mar 28, 2018","99.18","99.14","99.18","99.14","0.87K","0.65%"
"Mar 27, 2018","98.54","98.49","98.60","98.49","1.99K","0.43%"
"Mar 26, 2018","98.12","98.32","98.32","98.07","2.11K","-0.71%"
"Mar 23, 2018","98.82","98.76","98.91","98.76","1.93K","-0.25%"
"Mar 22, 2018","99.07","99.03","99.26","99.03","1.60K","-0.08%"
"Mar 21, 2018","99.15","99.04","99.04","98.94","1.64K","-0.13%"
"Mar 20, 2018","99.28","99.16","99.21","99.16","1.44K","0.33%"
"Mar 19, 2018","98.95","99.16","99.16","98.98","1.55K","-0.26%"
"Mar 16, 2018","99.21","99.02","99.40","99.02","2.06K","0.22%"
"Mar 15, 2018","98.99","98.85","98.99","98.85","1.88K","0.28%"
"Mar 14, 2018","98.71","98.68","98.69","98.68","4.04K","0.30%"
"Mar 13, 2018","98.41","98.85","98.85","98.52","1.22K","-0.51%"
"Mar 12, 2018","98.91","98.88","98.98","98.81","1.72K","0.16%"
"Mar 09, 2018","98.75","98.88","99.03","98.88","2.87K","-0.08%"
"Mar 08, 2018","98.83","98.33","98.81","98.31","1.90K","0.54%"
"Mar 07, 2018","98.30","97.90","98.23","97.90","5.14K","0.10%"
"Mar 06, 2018","98.20","98.08","98.20","98.08","0.16K","-0.49%"
"Mar 05, 2018","98.68","99.00","99.07","98.96","0.96K","-0.24%"
"Mar 02, 2018","98.92","99.21","99.22","99.00","3.19K","-1.01%"
"Mar 01, 2018","99.93","99.90","100.19","99.83","11.43K","0.33%"
"Feb 28, 2018","99.60","99.42","99.54","99.42","0.56K","0.32%"
"Feb 27, 2018","99.28","98.86","99.43","98.86","3.09K","0.26%"
"Feb 26, 2018","99.02","98.93","99.27","98.93","1.06K","-0.04%"
"Feb 23, 2018","99.06","98.88","99.01","98.88","0.80K","0.40%"
"Feb 22, 2018","98.67","98.91","98.98","98.57","5.97K","-0.11%"
"Feb 21, 2018","98.78","98.59","98.68","98.59","0.94K","0.30%"
"Feb 20, 2018","98.48","98.34","98.40","98.34","0.54K","0.45%"
"Feb 19, 2018","98.04","98.14","98.18","98.14","1.22K","0.22%"
"Feb 16, 2018","97.82","97.41","97.82","97.41","1.69K","0.48%"
"Feb 15, 2018","97.35","97.22","97.38","97.19","2.80K","-0.70%"
"Feb 14, 2018","98.04","98.69","98.86","98.36","2.15K","-0.64%"
"Feb 13, 2018","98.67","98.75","98.75","98.75","0.71K","-0.67%"
"Feb 12, 2018","99.34","99.41","99.51","99.41","0.68K","-0.41%"
"Feb 09, 2018","99.75","99.38","99.68","99.38","3.47K","0.18%"
"Feb 08, 2018","99.57","99.65","99.66","99.21","1.51K","0.19%"
"Feb 07, 2018","99.38","98.70","99.15","98.70","0.89K","0.42%"
"Feb 06, 2018","98.96","98.76","99.28","98.76","2.27K","0.87%"
"Feb 05, 2018","98.11","98.13","98.14","98.13","1.42K","0.26%"
"Feb 02, 2018","97.86","97.44","97.79","97.44","1.51K","-0.01%"
"Feb 01, 2018","97.87","98.06","98.12","98.05","1.04K","-0.28%"
"Jan 31, 2018","98.14","98.20","98.20","98.06","2.37K","-0.57%"
"Jan 30, 2018","98.70","98.26","98.51","98.26","1.50K","-0.28%"
"Jan 29, 2018","98.98","98.92","98.99","98.92","5.69K","0.47%"
"Jan 26, 2018","98.52","98.54","98.54","98.54","0.38K","0.53%"
"Jan 25, 2018","98.00","98.80","98.80","97.98","0.77K","-0.89%"
"Jan 24, 2018","98.88","99.44","99.44","99.02","0.94K","-1.00%"
"Jan 23, 2018","99.88","100.15","100.15","99.91","1.91K","-0.15%"
"Jan 22, 2018","100.03","99.96","100.08","99.96","0.29K","-0.24%"
"Jan 19, 2018","100.27","100.16","100.22","100.16","0.49K","0.06%"
"Jan 18, 2018","100.21","100.17","100.25","100.12","2.23K","-0.22%"
"Jan 17, 2018","100.43","100.58","100.61","100.38","0.84K","-0.14%"
"Jan 16, 2018","100.57","100.60","100.86","100.60","5.52K","0.30%"
"Jan 15, 2018","100.27","100.28","100.36","100.27","1.22K","-0.85%"
"Jan 12, 2018","101.13","101.62","101.62","101.19","1.65K","-0.96%"
"Jan 11, 2018","102.11","103.02","103.02","102.11","2.29K","-0.58%"
"Jan 10, 2018","102.71","103.02","103.02","102.33","0.65K","-0.53%"
"Jan 09, 2018","103.26","103.34","103.35","103.23","0.83K","0.35%"
"Jan 08, 2018","102.90","102.73","103.06","102.71","0.63K","0.42%"
"Jan 05, 2018","102.47","102.24","102.58","102.24","0.60K","0.30%"
"Jan 04, 2018","102.16","102.56","102.56","101.98","0.29K","-0.57%"
"Jan 03, 2018","102.75","102.63","102.86","102.63","0.20K","-0.18%"
"Dec 29, 2017","102.94","103.17","103.17","102.91","0.09K","-0.42%"
"Dec 28, 2017","103.37","103.45","103.45","103.33","0.06K","-0.41%"
"Dec 27, 2017","103.80","103.70","103.71","103.62","0.07K","-0.33%"
"Dec 22, 2017","104.14","104.06","104.10","104.01","0.08K","0.28%"
"Dec 21, 2017","103.85","103.93","104.04","103.89","0.16K","-0.01%"
"Dec 20, 2017","103.86","104.10","104.10","103.91","0.29K","-0.62%"
"Dec 19, 2017","104.51","104.75","104.75","104.44","0.22K","-0.34%"
"Dec 18, 2017","104.87","104.86","104.86","104.82","0.09K","-0.20%"
"Dec 15, 2017","105.08","105.04","105.04","104.88","0.29K","-0.07%"
"Dec 14, 2017","105.15","104.75","104.91","104.51","1.15K","0.00%"
"Dec 13, 2017","105.15","105.17","105.27","105.17","0.06K","-0.23%"
"Dec 12, 2017","105.39","105.04","105.31","105.04","0.19K","0.48%"
"Dec 11, 2017","104.89","104.94","105.01","104.89","0.30K","-0.11%"
"Dec 07, 2017","105.01","105.03","105.03","105.00","0.20K","-0.12%"
"Dec 06, 2017","105.14","104.72","104.87","104.72","0.55K","0.61%"
"Dec 05, 2017","104.50","104.37","104.51","104.37","0.43K","0.19%"
"Dec 04, 2017","104.30","104.45","104.48","104.45","0.07K","0.34%"
"Dec 01, 2017","103.95","103.74","104.24","103.74","1.43K","0.02%"
"Nov 30, 2017","103.93","104.52","104.52","103.92","0.55K","-0.48%"
"Nov 29, 2017","104.43","104.61","104.64","104.61","0.12K","-0.12%"
"Nov 28, 2017","104.56","104.25","104.54","104.25","0.77K","0.48%"
"Nov 27, 2017","104.06","103.72","104.05","103.72","0.62K","0.19%"
"Nov 24, 2017","103.86","104.13","104.15","103.91","0.20K","-0.84%"
"Nov 23, 2017","104.74","104.68","104.74","104.68","0.22K","-0.38%"
"Nov 22, 2017","105.14","105.33","105.33","105.15","0.11K","-0.29%"
"Nov 21, 2017","105.45","105.56","105.65","105.55","0.40K","0.03%"
"Nov 20, 2017","105.42","105.29","105.32","105.29","0.15K","0.22%"
"Nov 17, 2017","105.19","105.68","105.68","105.14","18.18K","-0.17%"
