Date,Close,CBR
1998-03-24,1105.65,170.01
1998-03-25,1101.93,171.38
1998-03-26,1100.8,172.66
1998-03-27,1095.44,172.47
1998-03-30,1093.6,170.96
1998-03-31,1101.75,169.04
1998-04-01,1108.15,167.38
1998-04-02,1120.01,168.5
1998-04-03,1122.7,168.9
1998-04-06,1121.38,166.5
1998-04-07,1109.55,166.42
1998-04-08,1101.65,167.5
1998-04-09,1110.67,168.0
1998-04-13,1109.69,166.51
1998-04-14,1115.75,166.23
1998-04-15,1119.32,168.04
1998-04-16,1108.17,168.99
1998-04-17,1122.72,167.83
1998-04-20,1123.65,167.94
1998-04-21,1126.67,169.42
1998-04-22,1130.54,167.04
1998-04-23,1119.58,165.4
1998-04-24,1107.9,165.11
1998-04-27,1086.54,165.49
1998-04-28,1085.11,166.78
1998-04-29,1094.62,164.98
1998-04-30,1111.75,164.65
1998-05-01,1121.0,166.62
1998-05-04,1122.07,166.52
1998-05-05,1115.5,165.67
1998-05-06,1104.92,164.96
1998-05-07,1095.14,163.9
1998-05-08,1108.14,163.58
1998-05-11,1106.64,162.9
1998-05-12,1115.79,163.44
1998-05-13,1118.86,162.17
1998-05-14,1117.37,162.78
1998-05-15,1108.73,160.56
1998-05-18,1105.82,158.7
1998-05-19,1109.52,158.66
1998-05-20,1119.06,156.62
1998-05-21,1114.64,157.5
1998-05-22,1110.47,158.34
1998-05-26,1094.02,156.39
1998-05-27,1092.23,156.26
1998-05-28,1097.6,156.06
1998-05-29,1090.82,157.81
1998-06-01,1090.98,156.12
1998-06-02,1093.22,155.78
1998-06-03,1082.73,155.53
1998-06-04,1094.83,155.72
1998-06-05,1113.86,155.22
1998-06-08,1115.72,153.42
1998-06-09,1118.41,151.24
1998-06-10,1112.28,150.54
1998-06-11,1094.58,149.44
1998-06-12,1098.84,149.41
1998-06-15,1077.01,146.65
1998-06-16,1087.59,146.96
1998-06-17,1107.11,150.38
1998-06-18,1106.37,148.49
1998-06-19,1100.65,150.38
1998-06-22,1103.21,151.59
1998-06-23,1119.49,154.71
1998-06-24,1132.88,154.89
1998-06-25,1129.28,152.83
1998-06-26,1133.2,152.91
1998-06-29,1138.49,151.77
1998-06-30,1133.84,152.58
1998-07-01,1148.56,152.27
1998-07-02,1146.42,152.26
1998-07-06,1157.33,149.94
1998-07-07,1154.66,149.71
1998-07-08,1166.38,150.15
1998-07-09,1158.56,149.38
1998-07-10,1164.33,148.32
1998-07-13,1165.19,148.0
1998-07-14,1177.58,149.53
1998-07-15,1174.81,149.75
1998-07-16,1183.99,148.82
1998-07-17,1186.75,148.89
1998-07-20,1184.1,146.41
1998-07-21,1165.07,146.06
1998-07-22,1164.08,146.52
1998-07-23,1139.75,145.48
1998-07-24,1140.8,145.7
1998-07-27,1147.27,145.84
1998-07-28,1130.24,145.76
1998-07-29,1125.21,145.18
1998-07-30,1142.95,145.77
1998-07-31,1120.67,145.02
1998-08-03,1112.44,142.53
1998-08-04,1072.12,143.12
1998-08-05,1081.43,143.06
1998-08-06,1089.63,143.33
1998-08-07,1089.45,144.01
1998-08-10,1083.14,141.58
1998-08-11,1068.98,139.34
1998-08-12,1084.22,138.79
1998-08-13,1074.91,140.3
1998-08-14,1062.75,140.47
1998-08-17,1083.67,140.87
1998-08-18,1101.2,139.79
1998-08-19,1098.06,139.89
1998-08-20,1091.6,141.49
1998-08-21,1081.24,139.13
1998-08-24,1088.14,139.96
1998-08-25,1092.85,139.93
1998-08-26,1084.19,138.42
1998-08-27,1042.59,136.6
1998-08-28,1027.14,136.87
1998-08-31,957.28,136.2
1998-09-01,994.26,138.68
1998-09-02,990.48,138.35
1998-09-03,982.26,141.98
1998-09-04,973.89,142.0
1998-09-08,1023.46,142.17
1998-09-09,1006.2,141.06
1998-09-10,980.19,143.18
1998-09-11,1009.06,141.94
1998-09-14,1029.72,142.05
1998-09-15,1037.68,143.55
1998-09-16,1045.48,143.18
1998-09-17,1018.87,142.97
1998-09-18,1020.09,145.12
1998-09-21,1023.89,144.91
1998-09-22,1029.63,145.72
1998-09-23,1066.09,145.31
1998-09-24,1042.72,146.18
1998-09-25,1044.75,145.49
1998-09-28,1048.69,145.28
1998-09-29,1049.02,146.2
1998-09-30,1017.01,146.46
1998-10-01,986.39,143.91
1998-10-02,1002.6,144.64
1998-10-05,988.56,143.78
1998-10-06,984.59,144.44
1998-10-07,970.68,144.57
1998-10-08,959.44,142.21
1998-10-09,984.39,143.19
1998-10-12,997.71,142.18
1998-10-13,994.8,142.16
1998-10-14,1005.53,141.43
1998-10-15,1047.49,141.58
1998-10-16,1056.42,142.16
1998-10-19,1062.39,139.39
1998-10-20,1063.93,139.49
1998-10-21,1069.92,140.78
1998-10-22,1078.48,140.37
1998-10-23,1070.67,140.52
1998-10-26,1072.32,141.22
1998-10-27,1065.34,139.77
1998-10-28,1068.09,140.19
1998-10-29,1085.93,140.04
1998-10-30,1098.67,140.75
1998-11-02,1111.6,141.18
1998-11-03,1110.84,141.48
1998-11-04,1118.67,141.37
1998-11-05,1133.85,141.38
1998-11-06,1141.01,141.14
1998-11-09,1130.2,139.27
1998-11-10,1128.26,140.05
1998-11-11,1120.97,140.19
1998-11-12,1117.69,141.33
1998-11-13,1125.72,139.9
1998-11-16,1135.87,136.74
1998-11-17,1139.32,135.58
1998-11-18,1144.48,135.33
1998-11-19,1152.61,134.79
1998-11-20,1163.55,134.9
1998-11-23,1188.21,132.36
1998-11-24,1182.99,131.29
1998-11-25,1186.87,130.84
1998-11-27,1192.33,131.11
1998-11-30,1163.63,127.9
1998-12-01,1175.28,127.55
1998-12-02,1171.25,127.58
1998-12-03,1150.14,127.09
1998-12-04,1176.74,126.76
1998-12-07,1187.7,127.59
1998-12-08,1181.38,126.18
1998-12-09,1183.49,125.42
1998-12-10,1165.02,124.13
1998-12-11,1166.46,123.77
1998-12-14,1141.2,125.72
1998-12-15,1162.83,126.39
1998-12-16,1161.94,129.57
1998-12-17,1179.98,124.41
1998-12-18,1188.03,123.72
1998-12-21,1202.84,121.88
1998-12-22,1203.57,122.25
1998-12-23,1228.54,122.66
1998-12-24,1226.27,122.39
1998-12-28,1225.49,123.0
1998-12-29,1241.81,124.39
1998-12-30,1231.93,124.28
1998-12-31,1229.23,125.44
1999-01-04,1228.1,126.92
1999-01-05,1244.78,126.03
1999-01-06,1272.34,128.96
1999-01-07,1269.73,129.32
1999-01-08,1275.09,129.72
1999-01-11,1263.88,131.0
1999-01-12,1239.51,129.06
1999-01-13,1234.4,126.54
1999-01-14,1212.19,125.78
1999-01-15,1243.26,125.31
1999-01-19,1252.0,123.79
1999-01-20,1256.62,122.61
1999-01-21,1235.16,124.52
1999-01-22,1225.19,124.47
1999-01-25,1233.98,122.88
1999-01-26,1252.31,121.65
1999-01-27,1243.17,122.38
1999-01-28,1265.37,123.51
1999-01-29,1279.64,124.26
1999-02-01,1273.0,122.89
1999-02-02,1261.99,123.44
1999-02-03,1272.07,123.29
1999-02-04,1248.49,122.65
1999-02-05,1239.4,122.22
1999-02-08,1243.77,122.18
1999-02-09,1216.14,121.36
1999-02-10,1223.55,121.19
1999-02-11,1254.04,120.9
1999-02-12,1230.13,120.65
1999-02-16,1241.87,117.98
1999-02-17,1224.03,118.4
1999-02-18,1237.28,119.98
1999-02-19,1239.22,119.29
1999-02-22,1272.14,119.0
1999-02-23,1271.18,120.71
1999-02-24,1253.41,120.59
1999-02-25,1245.02,121.03
1999-02-26,1238.33,118.82
1999-03-01,1236.16,118.82
1999-03-02,1225.5,119.84
1999-03-03,1227.7,120.99
1999-03-04,1246.64,122.58
1999-03-05,1275.47,123.23
1999-03-08,1282.73,124.51
1999-03-09,1279.84,125.43
1999-03-10,1286.84,128.28
1999-03-11,1297.68,126.75
1999-03-12,1294.59,126.62
1999-03-15,1307.26,125.63
1999-03-16,1306.38,126.14
1999-03-17,1297.82,128.52
1999-03-18,1316.55,127.86
1999-03-19,1299.29,128.7
1999-03-22,1297.01,131.12
1999-03-23,1262.14,130.28
1999-03-24,1268.59,129.23
1999-03-25,1289.99,131.22
1999-03-26,1282.8,133.08
1999-03-29,1310.17,133.51
1999-03-30,1300.75,134.71
1999-03-31,1286.37,134.41
1999-04-01,1293.72,133.61
1999-04-05,1321.12,134.24
1999-04-06,1317.89,133.84
1999-04-07,1326.89,131.3
1999-04-08,1343.98,130.28
1999-04-09,1348.35,132.75
1999-04-12,1358.63,132.02
1999-04-13,1349.82,133.37
1999-04-14,1328.44,132.29
1999-04-15,1322.85,133.34
1999-04-16,1319.0,134.44
1999-04-19,1289.48,135.84
1999-04-20,1306.17,135.04
1999-04-21,1336.12,135.76
1999-04-22,1358.82,135.6
1999-04-23,1356.85,135.23
1999-04-26,1360.04,134.25
1999-04-27,1362.8,134.65
1999-04-28,1350.91,136.44
1999-04-29,1342.83,137.89
1999-04-30,1335.18,137.88
1999-05-03,1354.63,138.72
1999-05-04,1332.0,139.04
1999-05-05,1347.31,139.34
1999-05-06,1332.05,137.74
1999-05-07,1345.0,136.6
1999-05-10,1340.3,137.55
1999-05-11,1355.61,136.78
1999-05-12,1364.0,135.18
1999-05-13,1367.56,136.22
1999-05-14,1337.8,136.27
1999-05-17,1339.49,135.81
1999-05-18,1333.32,133.9
1999-05-19,1344.23,133.62
1999-05-20,1338.83,133.5
1999-05-21,1330.29,133.85
1999-05-24,1306.65,131.87
1999-05-25,1284.4,132.09
1999-05-26,1304.76,132.69
1999-05-27,1281.41,131.8
1999-05-28,1301.84,131.49
1999-06-01,1294.26,130.73
1999-06-02,1294.81,132.37
1999-06-03,1299.54,133.32
1999-06-04,1327.75,135.02
1999-06-07,1334.52,136.52
1999-06-08,1317.33,136.13
1999-06-09,1318.64,136.55
1999-06-10,1302.82,135.78
1999-06-11,1293.64,137.67
1999-06-14,1294.0,137.44
1999-06-15,1301.16,137.43
1999-06-16,1330.41,135.68
1999-06-17,1339.9,136.31
1999-06-18,1342.84,137.31
1999-06-21,1349.0,136.38
1999-06-22,1335.88,136.27
1999-06-23,1333.06,137.48
1999-06-24,1315.78,136.84
1999-06-25,1315.31,137.08
1999-06-28,1331.35,136.3
1999-06-29,1351.45,137.13
1999-06-30,1372.71,140.25
1999-07-01,1380.96,139.6
1999-07-02,1391.22,139.36
1999-07-06,1388.12,137.24
1999-07-07,1395.86,137.23
1999-07-08,1394.42,137.59
1999-07-09,1403.28,137.7
1999-07-12,1399.1,137.33
1999-07-13,1393.56,137.59
1999-07-14,1398.17,137.65
1999-07-15,1409.62,139.03
1999-07-16,1418.78,138.92
1999-07-19,1407.65,139.63
1999-07-20,1377.1,138.3
1999-07-21,1379.29,138.9
1999-07-22,1360.97,141.07
1999-07-23,1356.94,143.73
1999-07-26,1347.76,142.74
1999-07-27,1362.84,141.6
1999-07-28,1365.4,141.64
1999-07-29,1341.03,142.95
1999-07-30,1328.72,141.84
1999-08-02,1328.05,143.25
1999-08-03,1322.18,143.64
1999-08-04,1305.33,145.2
1999-08-05,1313.71,145.56
1999-08-06,1300.29,146.48
1999-08-09,1297.8,147.66
1999-08-10,1281.43,147.74
1999-08-11,1301.93,148.17
1999-08-12,1298.16,146.83
1999-08-13,1327.68,147.82
1999-08-16,1330.77,147.15
1999-08-17,1344.16,148.21
1999-08-18,1332.84,147.53
1999-08-19,1323.59,148.46
1999-08-20,1336.61,147.77
1999-08-23,1360.22,147.72
1999-08-24,1363.5,147.18
1999-08-25,1381.79,145.28
1999-08-26,1362.01,145.22
1999-08-27,1348.27,145.93
1999-08-30,1324.02,148.11
1999-08-31,1320.41,149.17
1999-09-01,1331.07,149.37
1999-09-02,1319.11,147.63
1999-09-03,1357.24,148.8
1999-09-07,1350.45,151.81
1999-09-08,1344.15,151.59
1999-09-09,1347.66,153.15
1999-09-10,1351.66,153.56
1999-09-13,1344.13,154.22
1999-09-14,1336.29,152.95
1999-09-15,1317.97,152.48
1999-09-16,1318.48,152.54
1999-09-17,1335.42,153.12
1999-09-20,1335.53,152.09
1999-09-21,1307.58,152.03
1999-09-22,1310.51,152.52
1999-09-23,1280.41,154.77
1999-09-24,1277.36,154.82
1999-09-27,1283.31,155.34
1999-09-28,1282.2,156.66
1999-09-29,1268.37,156.93
1999-09-30,1282.71,155.49
1999-10-01,1282.81,155.35
1999-10-04,1304.6,153.41
1999-10-05,1301.35,152.58
1999-10-06,1325.4,151.98
1999-10-07,1317.64,150.35
1999-10-08,1336.02,146.96
1999-10-11,1335.21,148.36
1999-10-12,1313.04,152.63
1999-10-13,1285.55,156.47
1999-10-14,1283.42,153.17
1999-10-15,1247.41,154.31
1999-10-18,1254.13,152.76
1999-10-19,1261.32,152.7
1999-10-20,1289.43,152.75
1999-10-21,1283.61,152.25
1999-10-22,1301.65,154.08
1999-10-25,1293.63,154.18
1999-10-26,1281.91,152.52
1999-10-27,1296.71,152.21
1999-10-28,1342.44,149.27
1999-10-29,1362.93,149.73
1999-11-01,1354.12,151.82
1999-11-02,1347.74,150.74
1999-11-03,1354.93,151.72
1999-11-04,1362.64,152.63
1999-11-05,1370.23,152.13
1999-11-08,1377.01,152.23
1999-11-09,1365.28,154.06
1999-11-10,1373.46,154.75
1999-11-11,1381.46,154.02
1999-11-12,1396.06,155.54
1999-11-15,1394.39,156.36
1999-11-16,1420.07,156.51
1999-11-17,1410.71,157.34
1999-11-18,1424.94,154.55
1999-11-19,1422.0,155.94
1999-11-22,1420.94,157.68
1999-11-23,1404.64,156.66
1999-11-24,1417.08,157.17
1999-11-26,1416.62,157.29
1999-11-29,1407.83,156.34
1999-11-30,1388.91,153.94
1999-12-01,1397.72,154.2
1999-12-02,1409.04,155.97
1999-12-03,1433.3,156.17
1999-12-06,1423.33,157.23
1999-12-07,1409.17,156.8
1999-12-08,1403.88,156.99
1999-12-09,1408.11,155.4
1999-12-10,1417.04,154.27
1999-12-13,1415.22,154.26
1999-12-14,1403.17,155.5
1999-12-15,1413.33,156.85
1999-12-16,1418.78,158.95
1999-12-17,1421.03,159.4
1999-12-20,1418.09,159.52
1999-12-21,1433.43,157.92
1999-12-22,1436.13,156.49
1999-12-23,1458.34,157.6
1999-12-27,1457.1,158.04
1999-12-28,1457.66,158.99
1999-12-29,1463.46,159.08
1999-12-30,1464.47,157.69
1999-12-31,1469.25,157.69
2000-01-03,1455.22,156.83
2000-01-04,1399.42,155.49
2000-01-05,1402.11,154.91
2000-01-06,1403.45,154.99
2000-01-07,1441.47,154.75
2000-01-10,1457.6,155.28
2000-01-11,1438.56,157.27
2000-01-12,1432.25,159.06
2000-01-13,1449.68,160.24
2000-01-14,1465.15,162.86
2000-01-18,1455.14,165.01
2000-01-19,1455.9,166.6
2000-01-20,1445.57,167.31
2000-01-21,1441.36,166.94
2000-01-24,1401.53,165.77
2000-01-25,1410.03,167.24
2000-01-26,1404.09,166.02
2000-01-27,1398.56,165.31
2000-01-28,1360.16,164.67
2000-01-31,1394.46,165.45
2000-02-01,1409.28,166.85
2000-02-02,1409.12,165.48
2000-02-03,1424.97,166.37
2000-02-04,1424.37,169.19
2000-02-07,1424.24,167.59
2000-02-08,1441.72,165.43
2000-02-09,1411.71,167.54
2000-02-10,1416.83,170.27
2000-02-11,1387.12,169.73
2000-02-14,1389.94,170.2
2000-02-15,1402.05,169.58
2000-02-16,1387.67,169.61
2000-02-17,1388.26,168.94
2000-02-18,1346.09,168.72
2000-02-22,1352.17,168.86
2000-02-23,1360.69,169.3
2000-02-24,1353.43,170.32
2000-02-25,1333.36,169.64
2000-02-28,1348.05,169.23
2000-02-29,1366.42,170.2
2000-03-01,1379.19,174.25
2000-03-02,1381.76,174.28
2000-03-03,1409.17,174.85
2000-03-06,1391.28,176.4
2000-03-07,1355.62,179.94
2000-03-08,1366.7,173.72
2000-03-09,1401.69,175.44
2000-03-10,1395.07,174.73
2000-03-13,1383.62,176.2
2000-03-14,1359.15,175.67
2000-03-15,1392.14,174.49
2000-03-16,1458.47,175.59
2000-03-17,1464.47,174.94
2000-03-20,1456.63,170.07
2000-03-21,1493.87,171.25
2000-03-22,1500.64,171.01
2000-03-23,1527.35,170.61
2000-03-24,1527.46,171.54
2000-03-27,1523.86,171.08
2000-03-28,1507.73,170.05
2000-03-29,1508.52,167.91
2000-03-30,1487.92,168.76
2000-03-31,1498.58,170.48
2000-04-03,1505.97,168.86
2000-04-04,1494.73,166.01
2000-04-05,1487.37,167.19
2000-04-06,1501.34,165.96
2000-04-07,1516.35,164.95
2000-04-10,1504.46,162.47
2000-04-11,1500.59,162.63
2000-04-12,1467.17,166.21
2000-04-13,1440.51,166.85
2000-04-14,1356.56,165.34
2000-04-17,1401.44,166.62
2000-04-18,1441.61,167.54
2000-04-19,1427.47,169.91
2000-04-20,1434.54,169.84
2000-04-24,1429.86,169.78
2000-04-25,1477.44,168.78
2000-04-26,1460.99,166.88
2000-04-27,1464.92,167.63
2000-04-28,1452.43,168.26
2000-05-01,1468.25,170.81
2000-05-02,1446.29,173.74
2000-05-03,1415.1,172.62
2000-05-04,1409.57,173.53
2000-05-05,1432.63,174.16
2000-05-08,1424.17,175.57
2000-05-09,1412.14,177.22
2000-05-10,1383.05,177.73
2000-05-11,1407.81,179.93
2000-05-12,1420.96,180.8
2000-05-15,1452.36,181.19
2000-05-16,1466.04,182.08
2000-05-17,1447.8,181.86
2000-05-18,1437.21,183.77
2000-05-19,1406.95,184.0
2000-05-22,1400.72,182.43
2000-05-23,1373.86,182.56
2000-05-24,1399.05,185.51
2000-05-25,1381.52,186.25
2000-05-26,1378.02,185.65
2000-05-30,1422.45,184.89
2000-05-31,1420.6,182.05
2000-06-01,1448.81,183.92
2000-06-02,1477.26,184.86
2000-06-05,1467.63,184.5
2000-06-06,1457.84,184.25
2000-06-07,1471.36,183.13
2000-06-08,1461.67,183.94
2000-06-09,1456.95,184.86
2000-06-12,1446.0,185.97
2000-06-13,1469.44,187.58
2000-06-14,1470.54,187.64
2000-06-15,1478.73,187.76
2000-06-16,1464.46,185.68
2000-06-19,1486.0,183.68
2000-06-20,1475.95,185.33
2000-06-21,1479.13,187.36
2000-06-22,1452.18,189.92
2000-06-23,1441.48,188.22
2000-06-26,1455.31,186.95
2000-06-27,1450.55,188.49
2000-06-28,1454.82,187.76
2000-06-29,1442.39,189.71
2000-06-30,1454.6,187.76
2000-07-03,1469.54,187.3
2000-07-05,1446.23,183.23
2000-07-06,1456.67,180.73
2000-07-07,1478.9,181.83
2000-07-10,1475.62,181.47
2000-07-11,1480.88,182.88
2000-07-12,1492.92,183.53
2000-07-13,1495.84,186.42
2000-07-14,1509.98,184.7
2000-07-17,1510.49,185.12
2000-07-18,1493.74,189.46
2000-07-19,1481.96,187.55
2000-07-20,1495.57,186.04
2000-07-21,1480.19,183.82
2000-07-24,1464.29,180.47
2000-07-25,1474.47,179.91
2000-07-26,1452.42,179.94
2000-07-27,1449.62,180.65
2000-07-28,1419.89,181.06
2000-07-31,1430.83,179.01
2000-08-01,1438.1,179.91
2000-08-02,1438.7,181.77
2000-08-03,1452.56,182.13
2000-08-04,1462.93,183.77
2000-08-07,1479.32,181.97
2000-08-08,1482.8,182.84
2000-08-09,1472.87,184.42
2000-08-10,1460.25,186.29
2000-08-11,1471.84,186.51
2000-08-14,1491.56,187.33
2000-08-15,1484.43,186.64
2000-08-16,1479.85,187.37
2000-08-17,1496.07,188.09
2000-08-18,1491.72,188.71
2000-08-21,1499.48,190.58
2000-08-22,1498.13,188.32
2000-08-23,1505.97,189.78
2000-08-24,1508.31,189.48
2000-08-25,1506.45,190.89
2000-08-28,1514.09,193.16
2000-08-29,1509.84,193.48
2000-08-30,1502.59,195.25
2000-08-31,1517.68,195.2
2000-09-01,1520.77,195.98
2000-09-05,1507.08,197.57
2000-09-06,1492.25,199.4
2000-09-07,1502.51,200.75
2000-09-08,1494.5,197.74
2000-09-11,1489.26,201.01
2000-09-12,1481.99,199.8
2000-09-13,1484.91,198.41
2000-09-14,1480.87,198.34
2000-09-15,1465.81,199.92
2000-09-18,1444.51,201.37
2000-09-19,1459.9,200.32
2000-09-20,1451.34,199.33
2000-09-21,1449.05,197.95
2000-09-22,1448.72,195.77
2000-09-25,1439.03,194.36
2000-09-26,1427.21,194.45
2000-09-27,1426.57,194.35
2000-09-28,1458.29,191.43
2000-09-29,1436.51,192.63
2000-10-02,1436.23,194.89
2000-10-03,1426.46,195.18
2000-10-04,1434.32,194.13
2000-10-05,1436.28,192.56
2000-10-06,1408.99,192.66
2000-10-09,1402.03,194.8
2000-10-10,1387.02,198.48
2000-10-11,1364.59,199.8
2000-10-12,1329.78,204.64
2000-10-13,1374.17,200.74
2000-10-16,1374.62,197.4
2000-10-17,1349.97,197.51
2000-10-18,1342.13,196.76
2000-10-19,1388.76,194.69
2000-10-20,1396.93,195.85
2000-10-23,1395.78,196.7
2000-10-24,1398.13,196.08
2000-10-25,1364.9,193.26
2000-10-26,1364.44,192.58
2000-10-27,1379.58,190.16
2000-10-30,1398.66,190.12
2000-10-31,1429.4,190.53
2000-11-01,1421.22,191.36
2000-11-02,1428.32,190.85
2000-11-03,1426.69,191.87
2000-11-06,1432.19,192.17
2000-11-07,1431.87,194.18
2000-11-08,1409.28,194.57
2000-11-09,1400.14,195.37
2000-11-10,1365.98,195.32
2000-11-13,1351.26,195.53
2000-11-14,1382.95,197.06
2000-11-15,1389.81,199.81
2000-11-16,1372.32,198.1
2000-11-17,1367.72,200.2
2000-11-20,1342.62,201.44
2000-11-21,1347.35,201.43
2000-11-22,1322.36,202.38
2000-11-24,1341.77,202.68
2000-11-27,1348.97,202.92
2000-11-28,1336.09,199.86
2000-11-29,1341.93,200.37
2000-11-30,1314.95,199.73
2000-12-01,1315.23,196.54
2000-12-04,1324.97,197.92
2000-12-05,1376.54,194.43
2000-12-06,1351.46,197.87
2000-12-07,1343.55,197.33
2000-12-08,1369.89,196.36
2000-12-11,1380.2,199.78
2000-12-12,1371.18,197.34
2000-12-13,1359.99,194.07
2000-12-14,1340.93,191.54
2000-12-15,1312.15,194.48
2000-12-18,1322.74,
2000-12-19,1305.6,195.64
2000-12-20,1264.74,191.75
2000-12-21,1274.86,193.17
2000-12-22,1305.95,192.7
2000-12-26,1315.19,194.52
2000-12-27,1328.92,194.5
2000-12-28,1334.22,193.1
2000-12-29,1320.28,195.93
2001-01-02,1283.27,192.92
2001-01-03,1347.56,193.53
2001-01-04,1333.34,194.97
2001-01-05,1298.35,195.54
2001-01-08,1295.86,195.49
2001-01-09,1300.8,195.82
2001-01-10,1313.27,198.75
2001-01-11,1326.82,198.19
2001-01-12,1318.55,199.17
2001-01-16,1326.65,198.53
2001-01-17,1329.47,196.78
2001-01-18,1347.97,199.04
2001-01-19,1342.54,201.95
2001-01-22,1342.9,202.4
2001-01-23,1360.4,200.67
2001-01-24,1364.3,199.28
2001-01-25,1357.51,199.78
2001-01-26,1354.95,200.97
2001-01-29,1364.17,197.4
2001-01-30,1373.73,197.55
2001-01-31,1366.01,195.57
2001-02-01,1373.47,199.82
2001-02-02,1349.47,203.36
2001-02-05,1354.31,200.56
2001-02-06,1352.26,200.69
2001-02-07,1340.89,203.06
2001-02-08,1332.53,203.0
2001-02-09,1314.76,201.56
2001-02-12,1330.31,199.99
2001-02-13,1318.8,200.72
2001-02-14,1315.92,198.65
2001-02-15,1326.61,196.37
2001-02-16,1301.53,197.42
2001-02-20,1278.94,196.22
2001-02-21,1255.27,195.51
2001-02-22,1252.82,195.08
2001-02-23,1245.86,195.77
2001-02-26,1267.65,194.08
2001-02-27,1257.94,194.18
2001-02-28,1239.94,193.5
2001-03-01,1241.23,193.94
2001-03-02,1234.18,195.17
2001-03-05,1241.41,196.89
2001-03-06,1253.8,196.3
2001-03-07,1261.89,197.49
2001-03-08,1264.74,195.55
2001-03-09,1233.42,194.13
2001-03-12,1180.16,193.83
2001-03-13,1197.66,192.18
2001-03-14,1166.71,188.16
2001-03-15,1173.56,187.05
2001-03-16,1150.53,186.52
2001-03-19,1170.81,185.55
2001-03-20,1142.62,185.63
2001-03-21,1122.14,186.12
2001-03-22,1117.58,185.39
2001-03-23,1139.83,187.73
2001-03-26,1152.69,189.17
2001-03-27,1182.17,190.56
2001-03-28,1153.29,186.26
2001-03-29,1147.95,185.75
2001-03-30,1160.33,183.27
2001-04-02,1145.87,181.93
2001-04-03,1106.46,183.6
2001-04-04,1103.25,186.46
2001-04-05,1151.44,187.48
2001-04-06,1128.43,186.78
2001-04-09,1137.59,187.63
2001-04-10,1168.38,190.42
2001-04-11,1165.89,189.86
2001-04-12,1183.5,190.14
2001-04-16,1179.68,191.97
2001-04-17,1191.81,190.56
2001-04-18,1238.16,190.46
2001-04-19,1253.69,189.32
2001-04-20,1242.98,187.88
2001-04-23,1224.36,187.81
2001-04-24,1209.47,185.97
2001-04-25,1228.75,186.68
2001-04-26,1234.52,189.69
2001-04-27,1253.05,189.19
2001-04-30,1249.46,189.62
2001-05-01,1266.44,191.44
2001-05-02,1267.43,189.2
2001-05-03,1248.58,191.22
2001-05-04,1266.61,190.62
2001-05-07,1263.51,189.37
2001-05-08,1261.2,189.2
2001-05-09,1255.54,189.7
2001-05-10,1255.18,190.06
2001-05-11,1245.67,189.28
2001-05-14,1248.92,189.43
2001-05-15,1249.44,190.83
2001-05-16,1284.99,190.13
2001-05-17,1288.49,190.5
2001-05-18,1291.96,194.03
2001-05-21,1312.83,193.33
2001-05-22,1309.38,192.25
2001-05-23,1289.05,191.39
2001-05-24,1293.17,188.81
2001-05-25,1277.89,186.88
2001-05-29,1267.93,185.27
2001-05-30,1248.08,184.34
2001-05-31,1255.82,183.68
2001-06-01,1260.67,183.6
2001-06-04,1267.11,183.65
2001-06-05,1283.57,183.9
2001-06-06,1270.03,182.65
2001-06-07,1276.96,182.27
2001-06-08,1264.96,184.06
2001-06-11,1254.39,185.09
2001-06-12,1255.85,186.16
2001-06-13,1241.6,185.21
2001-06-14,1219.87,185.37
2001-06-15,1214.36,182.98
2001-06-18,1208.43,181.53
2001-06-19,1212.58,181.34
2001-06-20,1223.14,176.65
2001-06-21,1237.04,177.32
2001-06-22,1225.35,177.06
2001-06-25,1218.6,176.89
2001-06-26,1216.76,176.83
2001-06-27,1211.07,173.57
2001-06-28,1226.2,173.07
2001-06-29,1224.38,174.9
2001-07-02,1236.72,173.5
2001-07-03,1234.45,173.71
2001-07-05,1219.24,174.78
2001-07-06,1190.59,177.12
2001-07-09,1198.78,176.45
2001-07-10,1181.52,176.48
2001-07-11,1180.18,176.92
2001-07-12,1208.14,177.68
2001-07-13,1215.68,175.51
2001-07-16,1202.45,173.94
2001-07-17,1214.44,174.71
2001-07-18,1207.71,172.58
2001-07-19,1215.02,171.58
2001-07-20,1210.85,172.55
2001-07-23,1191.03,172.85
2001-07-24,1171.65,173.14
2001-07-25,1190.49,175.45
2001-07-26,1202.93,174.84
2001-07-27,1205.82,175.34
2001-07-30,1204.52,174.48
2001-07-31,1211.23,173.86
2001-08-01,1215.93,173.07
2001-08-02,1220.75,174.63
2001-08-03,1214.35,173.84
2001-08-06,1200.48,174.61
2001-08-07,1204.4,175.09
2001-08-08,1183.53,174.52
2001-08-09,1183.43,174.99
2001-08-10,1190.16,175.46
2001-08-13,1191.29,175.83
2001-08-14,1186.73,176.63
2001-08-15,1178.02,176.92
2001-08-16,1181.66,175.62
2001-08-17,1161.97,174.51
2001-08-20,1171.41,173.56
2001-08-21,1157.26,174.77
2001-08-22,1165.31,173.38
2001-08-23,1162.09,173.77
2001-08-24,1184.93,173.98
2001-08-27,1179.21,173.54
2001-08-28,1161.51,173.74
2001-08-29,1148.56,173.66
2001-08-30,1129.03,171.11
2001-08-31,1133.58,172.84
2001-09-04,1132.94,170.97
2001-09-05,1131.74,171.31
2001-09-06,1106.4,171.51
2001-09-07,1085.78,172.65
2001-09-10,1092.54,171.51
