Date,S&P,CBR,Ratio
1994-01-03,100.0,100.0,1.0
1994-01-04,100.31153579396386,100.20186062840091,1.0010945422058546
1994-01-05,100.45333132960099,102.04493593119186,0.9844029045923055
1994-01-06,100.36094720414425,102.25557310865368,0.981471661182748
1994-01-07,100.95823122887673,102.07126557837458,0.9890955173016521
1994-01-10,102.11197716584385,100.80744251360365,1.012940856545033
1994-01-11,101.86705104757303,101.57100228190276,1.0029146976894903
1994-01-12,101.87564690197146,100.87765490609092,1.0098930927449652
1994-01-13,101.51039849227008,101.59733192908548,0.9991443334665906
1994-01-14,102.03463414640544,102.8523784447955,0.9920493399301507
1994-01-17,101.68872149156367,103.12445146568369,0.9860776958935119
1994-01-18,101.8928320540525,102.55397577672458,0.9935532121727636
1994-01-19,101.9035719545137,102.28190275583641,0.9963010973483173
1994-01-20,102.04967525242373,101.83429875373005,1.002114970116449
1994-01-21,101.99381203390767,101.99227663682639,1.000015054052443
1994-01-24,101.40297326079508,103.01035632789188,0.9843959080970427
1994-01-25,101.17738289738385,102.96647358258733,0.9826245318213361
1994-01-26,101.66724169064129,104.15130770581007,0.9761494495855456
1994-01-27,102.49441072762629,104.12497805862735,0.9843402864384473
1994-01-28,102.84891923686648,104.19519045111463,0.9870793343875139
1994-01-31,103.47412831414118,104.01965946989644,0.9947554995033113
1994-02-01,103.04657799101966,106.02071265578374,0.9719476073093362
1994-02-02,103.55792314191525,106.47709320695103,0.9725840556206581
1994-02-03,103.2807642088293,106.16991398981921,0.9727874906137066
1994-02-04,100.93889547401712,105.511672810251,0.956660934146524
1994-02-07,101.35785649945599,104.61646480603828,0.9688518598614105
1994-02-08,101.20530794992611,104.90609092504828,0.9647228969977897
1994-02-09,101.5748510084688,103.85290503773916,0.9780646094739234
1994-02-10,100.74982601754657,103.68615060558189,0.9716806480818737
1994-02-11,101.0183890962341,103.84412848867825,0.9727886455058243
1994-02-14,101.02913555341107,102.67684746357733,0.9839524493508552
1994-02-15,101.52113839273127,102.52764612954186,0.9901830601324946
1994-02-16,101.5791522140259,102.46621028611551,0.9913429210506304
1994-02-17,101.05276595711199,102.94892048446552,0.9815815987343
1994-02-18,100.48341354163756,103.1332280147446,0.9743068793238179
1994-02-22,101.2933974265415,103.6071616640337,0.9776679121372418
1994-02-23,101.12796493048765,103.52817272248551,0.9768158972685456
1994-02-24,99.74647802733075,104.49359311918553,0.9545702760317543
1994-02-25,100.13535684073305,104.05476566614007,0.9623332117436846
1994-02-28,100.36524840970138,103.58960856591189,0.9688737103957786
1994-03-01,99.78514953704996,103.80902229243463,0.9612377357331308
1994-03-02,99.86464315926695,103.59838511497279,0.9639594579436527
1994-03-03,99.4779149486432,103.26487625065823,0.9633276924399462
1994-03-04,99.84960205324866,103.65982095839917,0.9632430495256246
1994-03-07,100.3158304428052,102.62418816921188,0.9775066895281983
1994-03-08,100.09453472823529,102.43988063893276,0.9771051479553744
1994-03-09,100.34805670090452,102.65929436545551,0.9774863281611577
1994-03-10,99.66912845117652,102.79971915043005,0.9695466998827843
1994-03-11,100.21485046295003,103.58960856591189,0.9674218471361964
1994-03-14,100.41896102543888,104.13375460768826,0.9643267104288669
1994-03-15,100.33731680044333,104.86220817974372,0.956849169421034
1994-03-16,100.8551072029588,105.74863963489555,0.9537248663544797
1994-03-17,101.17308169182675,104.97630331753555,0.9637706653262051
1994-03-18,101.20745855270465,105.2132701421801,0.9619267457036343
1994-03-21,100.66603774648826,105.49411971212919,0.954233639004565
1994-03-22,100.72189440828853,105.72230998771283,0.9527023616868998
1994-03-23,100.66603774648826,105.38880112339828,0.9551872369116315
1994-03-24,99.76581378219036,105.50289626119009,0.9456215641246795
1994-03-25,98.95582334057063,105.53800245743375,0.9376321423222135
1994-03-28,98.83121295701457,102.74705985606458,0.9618884773487864
1994-03-29,97.21553983604801,102.9401439354046,0.9443890023803657
1994-03-30,95.7266211447003,102.91381428822189,0.9301629893593
1994-03-31,95.77388850881793,103.95822362647007,0.9212728456475066
1994-04-04,94.30216808298285,105.58188520273828,0.8931661705216182
1994-04-05,96.31531587175012,104.71300684570828,0.9198027902461828
1994-04-06,96.26374730207537,105.222046691241,0.9148629049627549
1994-04-07,96.8717777839848,104.67790064946463,0.9254272122668925
1994-04-08,96.05964329630231,104.546252413551,0.9188243583932744
