"","4Fundos DEF","4Fundos EW","4Fundos AGR"
"2013-08-30",4.96,8.41,11.28
"2013-09-02",5.13,8.68,11.75
"2013-09-03",4.98,8.83,12.18
"2013-09-04",4.95,8.94,12.48
"2013-09-05",4.48,8.39,11.7
"2013-09-06",4.77,8.92,12.61
"2013-09-09",5.16,9.38,13.3
"2013-09-10",5.49,10.05,14.44
"2013-09-11",5.59,10.15,14.72
"2013-09-12",5.55,10.07,14.38
"2013-09-13",5.92,10.64,15.29
"2013-09-16",6.24,11.05,16.1
"2013-09-17",6.1,10.86,15.84
"2013-09-18",6.13,10.9,15.78
"2013-09-19",6.08,10.66,15.13
"2013-09-20",5.87,10.34,14.68
"2013-09-23",5.72,10.17,14.48
"2013-09-24",6.06,10.61,15.08
"2013-09-25",6.09,10.83,15.42
"2013-09-26",5.98,10.68,15.08
"2013-09-27",5.99,10.68,15.15
"2013-09-30",5.89,10.5,14.91
"2013-10-01",5.95,10.63,15.11
"2013-10-02",5.72,10.23,14.42
"2013-10-03",5.29,9.55,13.4
"2013-10-04",5.41,9.78,13.8
"2013-10-07",5.35,9.47,13.2
"2013-10-08",4.79,8.75,12.24
"2013-10-09",4.93,8.98,12.59
"2013-10-10",5.63,10.18,14.49
"2013-10-11",5.9,10.63,15.1
"2013-10-14",5.93,10.78,15.46
"2013-10-15",5.89,10.8,15.53
"2013-10-16",5.97,10.73,15.5
"2013-10-17",6.32,10.99,15.52
"2013-10-18",6.68,11.54,16.36
"2013-10-21",6.87,12,17.19
"2013-10-22",7.29,12.48,17.84
"2013-10-23",7.41,12.69,18.1
"2013-10-24",7.45,12.8,18.21
"2013-10-25",7.53,12.8,18.11
"2013-10-28",7.51,12.89,18.33
"2013-10-29",7.58,12.98,18.41
"2013-10-30",7.64,13.05,18.5
"2013-10-31",7.82,13.56,19.44
"2013-11-01",7.59,13.16,18.77
"2013-11-04",7.5,12.99,18.55
"2013-11-05",7.33,12.83,18.43
"2013-11-06",7.14,12.49,17.89
"2013-11-07",7.5,13.13,19.01
"2013-11-08",7.6,13.51,19.67
"2013-11-11",7.55,13.49,19.72
"2013-11-12",7.54,13.43,19.56
"2013-11-13",7.64,13.61,19.91
"2013-11-14",8.47,14.91,21.94
"2013-11-15",8.91,15.67,23.15
"2013-11-18",8.65,15.23,22.32
"2013-11-19",8.14,14.28,20.74
"2013-11-20",8.02,14.04,20.38
"2013-11-21",8.14,14.17,20.63
"2013-11-22",8.15,14.11,20.47
"2013-11-25",8.29,14.31,20.73
"2013-11-26",8.23,14.27,20.7
"2013-11-27",8.05,13.99,20.26
"2013-11-28",7.78,13.67,19.83
"2013-11-29",7.74,13.62,19.72
"2013-12-02",7.62,13.56,19.74
"2013-12-03",7.25,12.94,18.8
"2013-12-04",7.25,13.02,19.07
"2013-12-05",6.91,12.59,18.44
"2013-12-06",6.71,12.28,18.08
"2013-12-09",6.66,12.09,17.69
"2013-12-10",6.49,11.72,16.98
"2013-12-11",6.24,11.28,16.28
"2013-12-12",5.98,10.91,15.78
"2013-12-13",6.32,11.38,16.57
"2013-12-16",6.59,11.84,17.29
"2013-12-17",6.61,11.71,16.95
"2013-12-18",6.58,11.65,16.89
"2013-12-19",7.04,12.49,18.21
"2013-12-20",7.16,12.74,18.65
"2013-12-23",7.28,13.13,19.33
"2013-12-24",7.27,13.17,19.39
"2013-12-25",7.27,13.17,19.39
"2013-12-26",7.43,13.43,19.83
"2013-12-27",7.77,14.07,20.94
"2013-12-30",7.86,14.15,21.03
"2013-12-31",7.78,14.03,20.79
"2014-01-01",7.78,14.03,20.79
"2014-01-02",7.16,12.78,18.61
"2014-01-03",7.11,12.59,18.34
"2014-01-06",6.8,11.95,17.17
"2014-01-07",7.03,12.32,17.85
"2014-01-08",7.05,12.53,18.33
"2014-01-09",6.64,11.87,17.32
"2014-01-10",7.06,12.5,18.33
"2014-01-13",7.27,12.82,18.8
"2014-01-14",7.17,12.69,18.64
"2014-01-15",7.34,13.04,19.17
"2014-01-16",7.24,12.86,18.8
"2014-01-17",7.4,12.92,18.83
"2014-01-20",7.27,12.72,18.55
"2014-01-21",7.3,12.82,18.74
"2014-01-22",7.3,12.9,18.97
"2014-01-23",6.84,12.12,17.63
"2014-01-24",6.16,10.85,15.52
"2014-01-27",6.03,10.33,14.61
"2014-01-28",6.41,10.88,15.53
"2014-01-29",6.16,10.52,14.84
"2014-01-30",6.74,11.41,16.28
"2014-01-31",6.83,11.63,16.55
"2014-02-03",5.98,10.15,14.11
"2014-02-04",5.93,10.13,14.2
"2014-02-05",5.97,10.11,13.98
"2014-02-06",6.01,10.28,14.36
"2014-02-07",6.2,10.62,14.86
"2014-02-10",6,10.32,14.28
"2014-02-11",6.38,11.01,15.44
"2014-02-12",6.62,11.41,16.15
"2014-02-13",6.75,11.37,15.97
"2014-02-14",6.52,11.05,15.48
"2014-02-17",6.57,11.13,15.55
"2014-02-18",6.68,11.26,15.71
"2014-02-19",6.37,10.71,14.77
"2014-02-20",6.51,10.93,15.22
"2014-02-21",6.71,11.28,15.8
"2014-02-24",6.67,11.27,15.82
"2014-02-25",6.96,11.79,16.73
"2014-02-26",7.07,11.93,16.88
"2014-02-27",6.84,11.51,16.12
"2014-02-28",6.5,11.03,15.42
"2014-03-03",5.77,9.85,13.57
"2014-03-04",6.28,10.7,14.97
"2014-03-05",6.15,10.36,14.36
"2014-03-06",5.97,10.03,13.81
"2014-03-07",6.1,10.16,13.97
"2014-03-10",5.57,9.19,12.45
"2014-03-11",5.39,8.93,12.11
"2014-03-12",5.19,8.7,11.85
"2014-03-13",4.68,7.82,10.37
"2014-03-14",4.5,7.46,9.8
"2014-03-17",4.7,7.85,10.5
"2014-03-18",4.91,8.33,11.29
"2014-03-19",4.7,8.13,11
"2014-03-20",4.67,8.05,10.93
"2014-03-21",4.72,8.05,10.84
"2014-03-24",4.58,7.78,10.38
"2014-03-25",4.45,7.59,10.09
"2014-03-26",4.38,7.45,9.85
"2014-03-27",4.12,7.09,9.32
"2014-03-28",4.23,7.25,9.57
"2014-03-31",4.37,7.51,10.01
"2014-04-01",4.73,8.08,10.86
"2014-04-02",5,8.54,11.57
"2014-04-03",5.22,8.95,12.26
"2014-04-04",5.08,8.82,12.06
"2014-04-07",5.16,9.01,12.32
"2014-04-08",4.92,8.59,11.72
"2014-04-09",5.28,9.14,12.62
"2014-04-10",4.64,7.9,10.51
"2014-04-11",3.86,6.63,8.5
"2014-04-14",3.91,6.81,8.92
"2014-04-15",4.34,7.56,10.12
"2014-04-16",4.8,8.2,11.11
"2014-04-17",5.08,8.66,11.87
"2014-04-18",5.16,8.87,12.18
"2014-04-21",4.85,8.41,11.49
"2014-04-22",5,8.6,11.89
"2014-04-23",4.39,7.57,10.26
"2014-04-24",4.25,7.41,10.03
"2014-04-25",3.78,6.69,8.91
"2014-04-28",3.69,6.64,8.88
"2014-04-29",3.79,6.76,9.16
"2014-04-30",3.83,6.77,9.21
"2014-05-01",3.86,6.86,9.33
"2014-05-02",3.84,6.87,9.35
"2014-05-05",3.74,6.48,8.72
"2014-05-06",3.56,6.02,7.87
"2014-05-07",3.4,5.6,7.17
"2014-05-08",3.63,5.93,7.72
"2014-05-09",3.72,6.11,7.96
"2014-05-12",4,6.24,8.11
"2014-05-13",4.03,6.2,7.94
"2014-05-14",3.77,5.68,7.01
"2014-05-15",3.03,4.56,5.28
"2014-05-16",3.09,4.77,5.73
"2014-05-19",2.94,4.49,5.33
"2014-05-20",2.82,4.27,5.04
"2014-05-21",3.1,4.64,5.67
"2014-05-22",3.59,5.4,6.89
"2014-05-23",4.43,6.58,8.62
"2014-05-26",4.54,6.82,8.96
"2014-05-27",4.84,7.22,9.48
"2014-05-28",4.88,6.89,8.78
"2014-05-29",5.57,7.84,10.11
"2014-05-30",5.79,8.14,10.55
"2014-06-02",6.13,8.63,11.25
"2014-06-03",6.37,9.07,11.88
"2014-06-04",6.51,9.23,12.09
"2014-06-05",7.42,10.69,14.3
"2014-06-06",8.35,11.72,15.48
"2014-06-09",8.32,11.43,14.83
"2014-06-10",8.46,11.55,14.86
"2014-06-11",8.95,12.23,15.73
"2014-06-12",9.19,12.6,16.26
"2014-06-13",8.96,12.25,15.82
"2014-06-16",8.6,11.93,15.35
"2014-06-17",8.38,11.56,15.01
"2014-06-18",8.48,11.63,15.07
"2014-06-19",8.89,12.11,15.67
"2014-06-20",10.41,13.9,18.09
"2014-06-23",10.88,14.27,18.11
"2014-06-24",11.72,15.17,19.09
"2014-06-25",11.05,14.23,17.55
"2014-06-26",10.51,13.58,16.73
"2014-06-27",9.8,12.63,15.49
"2014-06-30",9.64,12.48,15.41
"2014-07-01",9.86,12.81,16.02
"2014-07-02",9.56,12.29,15.12
"2014-07-03",9.73,12.6,15.77
"2014-07-04",10.01,12.99,16.29
"2014-07-07",9.35,11.81,14.64
"2014-07-08",8.99,10.96,13.19
"2014-07-09",8.7,10.69,12.89
"2014-07-10",7.9,9.61,11.41
"2014-07-11",7.91,9.48,11.21
"2014-07-14",7.87,9.67,11.6
"2014-07-15",7.67,9.28,11.1
"2014-07-16",7.77,9.45,11.4
"2014-07-17",7.8,9.58,11.6
"2014-07-18",7.68,9.58,11.7
"2014-07-21",7.26,8.87,10.6
"2014-07-22",7.71,9.59,11.8
"2014-07-23",7.82,9.77,12.04
"2014-07-24",8.03,10,12.39
"2014-07-25",8.21,10.06,12.34
"2014-07-28",8.16,9.89,12
"2014-07-29",8.44,10.4,12.81
"2014-07-30",8.4,10.39,12.85
"2014-07-31",7.63,9.18,10.98
"2014-08-01",7.15,8.5,10.06
"2014-08-04",6.99,8.04,9.27
"2014-08-05",6.81,7.96,9.29
"2014-08-06",6.54,7.57,8.66
"2014-08-07",6.69,7.73,8.83
"2014-08-08",6.87,8.05,9.26
"2014-08-11",7.47,9.04,10.65
"2014-08-12",7.29,8.65,10.17
"2014-08-13",7.34,8.73,10.34
"2014-08-14",7.77,9.04,10.57
"2014-08-15",8.02,9.2,10.64
"2014-08-18",8.87,10.33,12.25
"2014-08-19",9.86,11.8,14.39
"2014-08-20",10.3,12.32,15.1
"2014-08-21",10.45,12.76,15.62
"2014-08-22",10.7,13.03,15.89
"2014-08-25",10.76,12.76,15.57
"2014-08-26",10.93,13.1,16.14
"2014-08-27",11.02,13.26,16.32
"2014-08-28",11.44,14.05,17.78
"2014-08-29",11.71,14.43,18.22
"2014-09-01",11.27,13.76,17.19
"2014-09-02",11.57,14.33,18.17
"2014-09-03",11.31,13.92,17.57
"2014-09-04",11.78,14.36,18.14
"2014-09-05",11.89,14.3,17.84
"2014-09-08",11.94,14.11,17.4
"2014-09-09",11.47,13.63,16.78
"2014-09-10",10.92,13.02,16.01
"2014-09-11",10.76,12.63,15.36
"2014-09-12",10.34,12.26,14.79
"2014-09-15",9.9,11.7,14.39
"2014-09-16",9.69,11.37,13.91
"2014-09-17",9.54,11.16,13.47
"2014-09-18",9.6,11.39,13.86
"2014-09-19",9.67,11.39,13.8
"2014-09-22",9.14,10.8,13.09
"2014-09-23",8.99,10.56,12.7
"2014-09-24",9.36,11.19,13.73
"2014-09-25",8.95,10.56,12.76
"2014-09-26",9.05,10.79,13.24
"2014-09-29",8.74,10.4,12.77
"2014-09-30",9.01,10.75,13.32
"2014-10-01",8.94,10.45,12.66
"2014-10-02",8.31,9.5,11.07
"2014-10-03",9.19,10.86,13.46
"2014-10-06",9.58,11.33,13.87
"2014-10-07",9.04,10.27,12.09
"2014-10-08",9.18,10.49,12.47
"2014-10-09",9.37,10.71,12.66
"2014-10-10",9.07,10.15,11.81
"2014-10-13",8.22,8.62,9.37
"2014-10-14",8.05,8.42,9.13
"2014-10-15",7.52,7.5,7.68
"2014-10-16",7.08,7,7.07
"2014-10-17",7.56,7.77,8.24
"2014-10-20",7.42,7.82,8.64
"2014-10-21",7.67,8.26,9.49
"2014-10-22",7.74,8.43,9.73
"2014-10-23",7.7,8.52,9.99
"2014-10-24",7.79,8.71,10.37
"2014-10-27",7.6,8.4,9.89
"2014-10-28",7.88,8.86,10.59
"2014-10-29",7.8,8.83,10.62
"2014-10-30",8.06,9.23,11.31
"2014-10-31",8.69,10.21,12.91
"2014-11-03",8.44,9.77,12.18
"2014-11-04",8.22,9.43,11.61
"2014-11-05",8.18,9.38,11.59
"2014-11-06",8.42,9.66,11.92
"2014-11-07",8.56,9.85,12.17
"2014-11-10",8.49,9.88,12.26
"2014-11-11",8.48,9.74,12
"2014-11-12",8.46,9.74,11.95
"2014-11-13",8.53,9.88,12.26
"2014-11-14",8.47,9.78,12.04
"2014-11-17",8.02,9.13,11.04
"2014-11-18",7.96,9.09,11.08
"2014-11-19",7.82,8.91,10.86
"2014-11-20",8.17,9.39,11.59
"2014-11-21",8.86,10.32,12.93
"2014-11-24",8.9,10.27,12.72
"2014-11-25",9,10.39,12.89
"2014-11-26",8.82,10.06,12.4
"2014-11-27",8.96,10.31,12.83
"2014-11-28",9.17,10.49,13.02
"2014-12-01",8.86,9.91,12.05
"2014-12-02",8.99,10.27,12.76
"2014-12-03",9.41,10.82,13.6
"2014-12-04",9.55,11.05,13.86
"2014-12-05",10.1,11.86,15.08
"2014-12-08",10.32,12.08,15.35
"2014-12-09",9.65,11.09,13.76
"2014-12-10",9.22,10.48,12.92
"2014-12-11",9.46,10.95,13.76
"2014-12-12",9.12,10.37,12.81
"2014-12-15",9.04,10.15,12.39
"2014-12-16",8.89,9.99,12.17
"2014-12-17",8.92,10.01,12.5
"2014-12-18",10.05,11.91,15.4
"2014-12-19",10.28,12.12,15.61
"2014-12-22",10.18,11.85,15.14
"2014-12-23",10.17,11.93,15.32
"2014-12-24",9.96,11.52,14.77
"2014-12-25",9.98,11.5,14.74
"2014-12-26",10.01,11.56,14.83
"2014-12-29",10.19,11.81,15.12
"2014-12-30",10.12,11.58,14.74
"2014-12-31",10.19,11.71,14.95
"2015-01-01",10.07,11.5,14.6
"2015-01-02",10.19,11.51,14.53
"2015-01-05",10.04,11.31,14.17
"2015-01-06",9.57,10.43,12.75
"2015-01-07",10.27,11.56,14.66
"2015-01-08",10.79,12.41,16.08
"2015-01-09",10.58,12.05,15.48
"2015-01-12",10.74,12.23,15.69
"2015-01-13",11.06,12.82,16.68
"2015-01-14",10.83,12.19,15.63
"2015-01-15",11.43,13.07,17.03
"2015-01-16",11.53,13.2,17.2
"2015-01-19",11.44,13.12,17.22
"2015-01-20",11.37,13.02,17
"2015-01-21",11.41,13.17,17.23
"2015-01-22",12.21,14.37,19.15
"2015-01-23",13.19,15.58,20.77
"2015-01-26",13.84,16.66,22.54
"2015-01-27",14.14,17.29,23.58
"2015-01-28",14.76,18.26,25
"2015-01-29",14.4,17.67,24.02
"2015-01-30",14.6,17.84,24.34
"2015-02-02",14.1,17.02,23.11
"2015-02-03",14,17.06,23.08
"2015-02-04",15.11,19.06,26.48
"2015-02-05",15.31,19.47,27.15
"2015-02-06",15.26,19.59,27.49
"2015-02-09",14.5,18.5,25.75
"2015-02-10",14.17,18.19,25.41
"2015-02-11",14.12,18.07,25.25
"2015-02-12",13.9,17.64,24.64
"2015-02-13",13.81,17.45,24.23
"2015-02-16",13.8,17.58,24.53
"2015-02-17",13.34,17.16,24.02
"2015-02-18",13.66,17.6,24.79
"2015-02-19",13.65,17.61,24.82
"2015-02-20",13.95,18.06,25.58
"2015-02-23",14.22,18.23,25.68
"2015-02-24",14.34,18.31,25.7
"2015-02-25",13.97,17.69,24.62
"2015-02-26",14.47,18.5,25.97
"2015-02-27",14.35,18.31,25.67
"2015-03-02",14.23,18.33,25.83
"2015-03-03",13.92,18.01,25.48
"2015-03-04",14.53,19.14,27.45
"2015-03-05",14.39,18.75,26.68
"2015-03-06",14.31,18.81,26.81
"2015-03-09",14.34,18.87,27.07
"2015-03-10",14.63,19.05,27.22
"2015-03-11",15.61,20.43,29.37
"2015-03-12",16,21.05,30.35
"2015-03-13",16.5,21.96,31.9
"2015-03-16",16.92,22.71,33.26
"2015-03-17",16.91,22.67,33.14
"2015-03-18",16.77,22.27,32.56
"2015-03-19",16.72,21.99,31.97
"2015-03-20",16.78,21.99,31.98
"2015-03-23",16.38,21.32,30.71
"2015-03-24",16.46,21.47,31.01
"2015-03-25",16.06,20.88,30.11
"2015-03-26",15.58,20.32,29.36
"2015-03-27",15.56,20.42,29.62
"2015-03-30",16.07,21.33,31.12
"2015-03-31",16.15,21.31,31
"2015-04-01",15.91,20.71,29.84
"2015-04-02",15.41,19.99,28.76
"2015-04-03",14.98,19.24,27.54
"2015-04-06",15.09,19.54,28.06
"2015-04-07",15.53,20.27,29.32
"2015-04-08",16.34,21.69,31.74
"2015-04-09",16.71,22.5,33.12
"2015-04-10",16.98,22.86,33.71
"2015-04-13",17.29,23.5,34.91
"2015-04-14",17.53,23.9,35.62
"2015-04-15",17.79,24.21,36.02
"2015-04-16",17.4,23.6,35.05
"2015-04-17",16.25,21.76,32.02
"2015-04-20",16.26,21.9,32.36
"2015-04-21",16.35,22.15,32.78
"2015-04-22",16.21,21.97,32.55
"2015-04-23",15.84,21.38,31.52
"2015-04-24",15.96,21.58,31.93
"2015-04-27",15.81,21.29,31.4
"2015-04-28",15.72,21.21,31.37
"2015-04-29",14.76,19.93,29.46
"2015-04-30",13.94,18.68,27.45
"2015-05-01",13.78,18.57,27.4
"2015-05-04",13.83,18.8,27.9
"2015-05-05",12.89,17.74,26.4
"2015-05-06",12.01,16.59,24.69
"2015-05-07",12.63,17.61,26.45
"2015-05-08",13.54,18.95,28.53
"2015-05-11",13.26,18.81,28.46
"2015-05-12",12.35,17.55,26.58
"2015-05-13",11.7,16.55,24.91
"2015-05-14",11.78,16.7,25.22
"2015-05-15",12.25,17.18,25.93
"2015-05-18",12.74,18.08,27.45
"2015-05-19",13.45,19.2,29.25
"2015-05-20",13.54,19.32,29.48
"2015-05-21",13.74,19.5,29.65
"2015-05-22",13.71,19.5,29.56
"2015-05-25",13.52,19.12,28.89
"2015-05-26",13.24,18.68,28.19
"2015-05-27",13.59,19.19,29
"2015-05-28",13.06,18.46,27.88
"2015-05-29",12.46,17.42,26.24
"2015-06-01",12.41,17.52,26.55
"2015-06-02",11.46,16.29,24.69
"2015-06-03",10.94,15.7,23.91
"2015-06-04",10.83,15.47,23.49
"2015-06-05",10.92,15.73,23.98
"2015-06-08",10.01,14.32,21.68
"2015-06-09",9.23,13.5,20.68
"2015-06-10",9.2,13.73,21.33
"2015-06-11",9.65,14.14,21.84
"2015-06-12",9.54,13.98,21.51
"2015-06-15",9.26,13.61,20.96
"2015-06-16",9.51,14.01,21.64
"2015-06-17",9.57,14.09,21.77
"2015-06-18",9.53,14.02,21.62
"2015-06-19",9.92,14.45,22.28
"2015-06-22",9.99,14.61,22.61
"2015-06-23",10.21,14.96,23.1
"2015-06-24",10.36,15.29,23.69
"2015-06-25",10.28,15.27,23.77
"2015-06-26",10.42,15.57,24.32
"2015-06-29",9.47,14.07,21.94
"2015-06-30",9.37,13.77,21.43
"2015-07-01",9.89,14.75,23.06
"2015-07-02",9.55,14.19,22.07
"2015-07-03",9.53,14.11,21.91
"2015-07-06",9.19,13.47,20.75
"2015-07-07",9.41,13.6,20.85
"2015-07-08",8.97,12.99,19.94
"2015-07-09",9.4,13.81,21.44
"2015-07-10",9.42,13.92,21.68
"2015-07-13",10.54,15.64,24.41
"2015-07-14",10.77,16.02,24.99
"2015-07-15",10.8,15.9,24.73
"2015-07-16",11.34,16.79,26.21
"2015-07-17",11.23,16.56,25.69
"2015-07-20",11.51,17.06,26.6
"2015-07-21",11.05,16.3,25.3
"2015-07-22",11.3,16.63,25.87
"2015-07-23",10.39,15.18,23.48
"2015-07-24",10.18,14.77,22.82
"2015-07-27",9.22,13.22,20.31
"2015-07-28",9.72,14.12,21.88
"2015-07-29",10.19,14.92,23.24
"2015-07-30",10.35,15.14,23.51
"2015-07-31",10.27,14.85,22.97
"2015-08-03",11.24,16.35,25.35
"2015-08-04",11.62,16.92,26.18
"2015-08-05",11.64,17.21,26.83
"2015-08-06",11.02,16.19,25.15
"2015-08-07",11.21,16.3,25.28
"2015-08-10",11.53,16.95,26.43
"2015-08-11",11.04,15.92,24.64
"2015-08-12",9.52,13.53,20.74
"2015-08-13",9.81,14.18,22.02
"2015-08-14",9.76,14.09,21.85
"2015-08-17",9.82,14.23,22.19
"2015-08-18",9.67,14.25,22.41
"2015-08-19",8.75,12.71,19.92
"2015-08-20",7.52,10.68,16.58
"2015-08-21",6.2,8.55,13.18
"2015-08-24",4.09,5.1,7.63
"2015-08-25",4.5,6.15,9.66
"2015-08-26",4.36,6.1,9.69
"2015-08-27",5.3,7.65,12.2
"2015-08-28",5.34,7.78,12.44
"2015-08-31",5.27,7.8,12.53
"2015-09-01",4.15,5.98,9.57
"2015-09-02",4.3,6.27,10.07
"2015-09-03",5.14,7.49,11.93
"2015-09-04",4.7,6.62,10.36
"2015-09-07",4.32,6.03,9.4
"2015-09-08",4.39,6.33,9.97
"2015-09-09",4.79,6.96,10.96
"2015-09-10",4.6,6.57,10.27
"2015-09-11",4.7,6.53,10.07
"2015-09-14",4.53,6.29,9.72
"2015-09-15",4.96,6.98,10.85
"2015-09-16",5.52,8.02,12.37
"2015-09-17",5.69,8.19,12.6
"2015-09-18",5.44,7.62,11.54
"2015-09-21",5.47,7.7,11.74
"2015-09-22",4.87,6.76,10.46
"2015-09-23",4.97,6.98,10.94
"2015-09-24",4.86,6.77,10.6
"2015-09-25",4.87,7,11.09
"2015-09-28",4.33,6.17,9.82
"2015-09-29",3.9,5.43,8.67
"2015-09-30",4.77,6.64,10.57
"2015-10-01",4.73,6.54,10.32
"2015-10-02",5.07,7.12,11.32
"2015-10-05",6.48,9.42,15.13
"2015-10-06",5.83,8.47,13.37
"2015-10-07",5.81,8.71,14.07
"2015-10-08",6.3,9.61,15.54
"2015-10-09",6.28,9.67,15.68
"2015-10-12",6.67,10.23,16.61
"2015-10-13",6.68,10.37,16.84
"2015-10-14",6.72,10.46,16.99
"2015-10-15",7,10.97,17.91
"2015-10-16",7.78,12.24,19.98
"2015-10-19",8.29,12.77,20.69
"2015-10-20",7.58,11.76,18.91
"2015-10-21",7.44,11.3,18.1
"2015-10-22",7.71,11.58,18.44
"2015-10-23",8.3,12.51,19.95
"2015-10-26",8.11,12.16,19.24
"2015-10-27",7.98,11.83,18.69
"2015-10-28",8.34,12.48,19.77
"2015-10-29",8.11,12.33,19.65
"2015-10-30",7.81,11.78,18.84
"2015-11-02",7.63,11.59,18.44
"2015-11-03",7.34,11.2,17.8
"2015-11-04",7.43,11.38,18.1
"2015-11-05",7.77,11.99,19.13
"2015-11-06",7.69,11.93,19.01
"2015-11-09",7.06,10.99,17.55
"2015-11-10",7.45,11.56,18.46
"2015-11-11",7.2,11.18,17.94
"2015-11-12",6.65,10.28,16.45
"2015-11-13",6.53,9.95,15.93
"2015-11-16",6.65,10.06,16.03
"2015-11-17",7.18,10.9,17.39
"2015-11-18",7.43,11.32,18.05
"2015-11-19",7.38,11.2,17.76
"2015-11-20",7.87,11.97,19
"2015-11-23",7.82,11.97,19
"2015-11-24",7.04,10.82,17.19
"2015-11-25",7.24,11.28,18.05
"2015-11-26",7.19,11.32,18.19
"2015-11-27",7.18,11.29,18.14
"2015-11-30",7.01,11,17.68
"2015-12-01",6.94,10.92,17.6
"2015-12-02",7.44,11.79,18.94
"2015-12-03",5.54,8.98,14.55
"2015-12-04",5.1,8.36,13.63
"2015-12-07",5.76,9.22,14.94
"2015-12-08",4.91,7.85,12.67
"2015-12-09",4.56,7.32,11.92
"2015-12-10",5.03,8.09,13.2
"2015-12-11",4.65,7.43,12.12
"2015-12-14",3.96,6.51,10.85
"2015-12-15",5.15,8.55,14.26
"2015-12-16",5.87,9.77,16.22
"2015-12-17",6.34,10.38,17.05
"2015-12-18",5.77,9.41,15.2
"2015-12-21",4.52,7.36,12.1
"2015-12-22",4.04,6.76,11.25
"2015-12-23",4.25,7.27,12.21
"2015-12-24",4.05,6.78,11.32
"2015-12-25",4.07,6.79,11.29
"2015-12-28",3.91,6.53,10.87
"2015-12-29",4.25,7.18,11.94
"2015-12-30",3.9,6.7,11.29
"2015-12-31",3.9,6.73,11.33
"2016-01-01",3.68,6.46,10.95
"2016-01-04",3.1,5.31,8.94
"2016-01-05",3.29,5.75,9.76
"2016-01-06",3.21,5.54,9.38
"2016-01-07",2.59,4.7,8.1
"2016-01-08",1.68,3.21,5.73
"2016-01-11",0.75,1.84,3.57
"2016-01-12",1.14,2.38,4.49
"2016-01-13",0.87,2,3.9
"2016-01-14",-0.09,0.61,1.87
"2016-01-15",-0.51,0.12,1.12
"2016-01-18",-0.95,-0.5,0.31
"2016-01-19",-1.28,-0.97,-0.32
"2016-01-20",-1.89,-1.98,-1.95
"2016-01-21",-1.45,-1.27,-0.6
"2016-01-22",-0.83,-0.27,1.02
"2016-01-25",-1.67,-1.61,-1.21
"2016-01-26",-2.37,-2.53,-2.37
"2016-01-27",-2.62,-2.88,-2.89
"2016-01-28",-2.42,-2.7,-2.69
"2016-01-29",-1.4,-1.22,-0.41
"2016-02-01",-1.48,-1.26,-0.44
"2016-02-02",-1.95,-1.95,-1.46
"2016-02-03",-2.24,-2.41,-2.27
"2016-02-04",-2.75,-3.3,-3.55
"2016-02-05",-3.41,-4.36,-5.19
"2016-02-08",-4.12,-5.56,-7.07
"2016-02-09",-4.76,-6.62,-8.64
"2016-02-10",-4.15,-5.83,-7.38
"2016-02-11",-4.93,-7.14,-9.55
"2016-02-12",-4.72,-6.61,-8.43
"2016-02-15",-4.36,-6,-7.56
"2016-02-16",-3.99,-5.51,-6.77
"2016-02-17",-3.54,-4.8,-5.66
"2016-02-18",-2.98,-4.27,-5.05
"2016-02-19",-3.34,-4.75,-5.82
"2016-02-22",-2.77,-3.87,-4.39
"2016-02-23",-3.17,-4.48,-5.34
"2016-02-24",-3.54,-4.9,-5.97
"2016-02-25",-3.53,-4.8,-5.66
"2016-02-26",-3.1,-4.12,-4.62
"2016-02-29",-3.17,-4.29,-5.01
"2016-03-01",-2.69,-3.53,-3.84
"2016-03-02",-2.5,-3.29,-3.56
"2016-03-03",-2.12,-2.97,-3.33
"2016-03-04",-2.25,-3.25,-3.8
"2016-03-07",-2.52,-3.55,-4.28
"2016-03-08",-2.79,-4.29,-5.63
"2016-03-09",-2.81,-4.12,-5.29
"2016-03-10",-3.23,-4.58,-5.97
"2016-03-11",-3.32,-4.7,-6.32
"2016-03-14",-3.13,-4.45,-6.08
"2016-03-15",-3.49,-4.97,-7.09
"2016-03-16",-3.36,-4.9,-7.03
"2016-03-17",-3.39,-5.09,-7.24
"2016-03-18",-3.14,-4.68,-6.75
"2016-03-21",-3.47,-5,-7.13
"2016-03-22",-3.34,-4.75,-6.74
"2016-03-23",-3.09,-4.42,-6.27
"2016-03-24",-3.32,-4.64,-6.51
"2016-03-25",-2.73,-3.75,-5.18
"2016-03-28",-2.45,-3.48,-4.88
"2016-03-29",-2.2,-3.21,-4.54
"2016-03-30",-2.56,-3.82,-5.43
"2016-03-31",-2.95,-4.37,-6.3
"2016-04-01",-2.91,-4.25,-6.09
"2016-04-04",-2.75,-4.07,-5.87
"2016-04-05",-2.81,-4.18,-6.1
"2016-04-06",-2.88,-4.31,-6.25
"2016-04-07",-3.31,-4.88,-7.13
"2016-04-08",-3.51,-5.23,-7.56
"2016-04-11",-3.87,-5.84,-8.5
"2016-04-12",-4.2,-6.25,-9.02
"2016-04-13",-3.57,-5.29,-7.53
"2016-04-14",-3.25,-4.74,-6.75
"2016-04-15",-3.39,-4.92,-7.27
"2016-04-18",-2.92,-4.23,-6.26
"2016-04-19",-2.3,-3.32,-4.76
"2016-04-20",-2.33,-3.51,-5.16
"2016-04-21",-2.6,-3.92,-5.77
