"","4Fundos DEF","4Fundos EW","4Fundos AGR"
"2013-04-30",147.41,146.09,135.55
"2013-05-01",147.49,146.14,135.58
"2013-05-02",147.91,146.66,136.26
"2013-05-03",148.02,147.13,136.97
"2013-05-06",147.95,147.1,136.96
"2013-05-07",148.19,147.61,137.71
"2013-05-08",148.31,147.72,137.75
"2013-05-09",148.33,147.75,137.84
"2013-05-10",148.36,148.29,138.77
"2013-05-13",148.46,148.49,139.13
"2013-05-14",148.73,149.01,139.91
"2013-05-15",149.36,150.06,141.4
"2013-05-16",149.34,149.83,140.94
"2013-05-17",149.63,150.43,141.82
"2013-05-20",149.61,150.52,141.95
"2013-05-21",149.51,150.39,141.73
"2013-05-22",149.11,149.88,141
"2013-05-23",148.29,148.68,139.36
"2013-05-24",148.2,148.45,139.08
"2013-05-27",148.22,148.47,139.11
"2013-05-28",148.38,149.15,140.18
"2013-05-29",147.49,147.96,138.64
"2013-05-30",147.19,147.56,138.14
"2013-05-31",146.79,147.07,137.55
"2013-06-03",146.22,146.15,136.39
"2013-06-04",146.16,146.18,136.48
"2013-06-05",145.41,144.93,134.79
"2013-06-06",144.74,144.05,133.79
"2013-06-07",145.04,144.71,134.84
"2013-06-10",144.98,144.85,135.28
"2013-06-11",144.17,143.75,133.99
"2013-06-12",143.72,143.07,133.07
"2013-06-13",143.97,143.38,133.4
"2013-06-14",144.27,143.55,133.59
"2013-06-17",144.68,144.29,134.43
"2013-06-18",144.5,144.16,134.32
"2013-06-19",144.22,143.95,134.12
"2013-06-20",142.33,141.78,131.54
"2013-06-21",141.68,141.18,131.26
"2013-06-24",140.6,139.97,129.95
"2013-06-25",141.24,140.76,131.12
"2013-06-26",142.1,141.81,132.39
"2013-06-27",143.03,143.07,133.92
"2013-06-28",143.27,143.36,134.18
"2013-06-30",143.27,143.36,134.18
"2013-07-01",143.71,144.16,135.41
"2013-07-02",143.95,144.42,135.6
"2013-07-03",143.59,143.92,135
"2013-07-04",144.2,144.91,136.12
"2013-07-05",144.3,145.44,136.96
"2013-07-08",144.7,145.88,137.47
"2013-07-09",145.47,146.92,138.75
"2013-07-10",145.49,147.08,138.99
"2013-07-11",145.83,147.3,139.17
"2013-07-12",146.05,147.61,139.42
"2013-07-15",146.39,148.08,140.07
"2013-07-16",146.03,147.38,138.97
"2013-07-17",146.32,147.63,139.3
"2013-07-18",146.75,148.33,140.21
"2013-07-19",146.68,148.14,139.86
"2013-07-22",146.67,148.07,139.74
"2013-07-23",146.39,147.75,139.29
"2013-07-24",145.95,147.28,138.75
"2013-07-25",145.85,147.25,138.79
"2013-07-26",145.7,146.88,138.21
"2013-07-29",145.63,146.81,138.09
"2013-07-30",145.83,147.13,138.55
"2013-07-31",146.05,147.48,139.01
"2013-08-01",146.46,148.35,140.31
"2013-08-02",146.77,148.6,140.53
"2013-08-05",146.89,148.84,140.94
"2013-08-06",146.47,148.21,140.08
"2013-08-07",146.09,147.56,139.22
"2013-08-08",145.97,147.27,139.03
"2013-08-09",146.31,147.82,139.56
"2013-08-12",146.38,147.95,139.7
"2013-08-13",146.14,147.93,139.82
"2013-08-14",145.97,147.74,139.62
"2013-08-15",145.4,147.14,138.93
"2013-08-16",144.56,145.86,137.21
"2013-08-19",144.08,145.38,136.67
"2013-08-20",143.97,144.95,136.3
"2013-08-21",143.69,144.62,135.89
"2013-08-22",144,145.34,136.73
"2013-08-23",144.22,145.52,136.89
"2013-08-26",144.37,145.64,137.01
"2013-08-27",143.73,144.37,134.89
"2013-08-28",143.52,144.15,134.76
"2013-08-29",144.14,145.07,136.06
"2013-08-30",143.78,144.48,135.2
"2013-09-02",144.07,144.95,135.89
"2013-09-03",144.02,145.24,136.46
"2013-09-04",144,145.37,136.8
"2013-09-05",143.94,145.65,137.35
"2013-09-06",144.17,145.81,137.55
"2013-09-09",144.57,146.29,138.13
"2013-09-10",144.88,146.92,139.09
"2013-09-11",144.94,146.93,139.25
"2013-09-12",145.19,147.17,139.26
"2013-09-13",145.56,147.72,140.01
"2013-09-16",145.83,147.95,140.43
"2013-09-17",145.93,148.08,140.6
"2013-09-18",146.29,148.49,140.95
"2013-09-19",146.65,148.71,140.89
"2013-09-20",146.36,148.23,140.24
"2013-09-23",146.33,148.11,140.08
"2013-09-24",146.63,148.46,140.49
"2013-09-25",146.56,148.31,140.18
"2013-09-26",146.64,148.56,140.53
"2013-09-27",146.54,148.36,140.23
"2013-09-30",146.4,148.13,139.94
"2013-10-01",146.65,148.57,140.65
"2013-10-02",146.31,147.91,139.54
"2013-10-03",145.98,147.34,138.7
"2013-10-04",146.16,147.75,139.34
"2013-10-07",145.93,147.33,138.68
"2013-10-08",145.35,146.44,137.45
"2013-10-09",145.32,146.43,137.41
"2013-10-10",146.06,147.67,139.23
"2013-10-11",146.49,148.28,139.94
"2013-10-14",146.48,148.31,139.99
"2013-10-15",146.68,148.76,140.65
"2013-10-16",146.73,148.75,140.82
"2013-10-17",147.13,149.18,141.02
"2013-10-18",147.63,149.96,142
"2013-10-21",147.79,150.21,142.36
"2013-10-22",148.1,150.51,142.7
"2013-10-23",148.05,150.35,142.31
"2013-10-24",148.23,150.68,142.79
"2013-10-25",148.22,150.62,142.74
"2013-10-28",148.37,150.82,142.97
"2013-10-29",148.55,151.08,143.28
"2013-10-30",148.58,151.08,143.18
"2013-10-31",148.87,151.59,143.98
"2013-11-01",148.77,151.47,143.87
"2013-11-04",149.14,152.07,144.74
"2013-11-05",149.11,152.14,144.92
"2013-11-06",148.95,151.89,144.6
"2013-11-07",149.3,152.28,145.06
"2013-11-08",149.35,152.53,145.5
"2013-11-11",149.26,152.43,145.41
"2013-11-12",149.12,152.15,144.95
"2013-11-13",149.29,152.39,145.36
"2013-11-14",149.8,153.09,146.28
"2013-11-15",149.99,153.35,146.6
"2013-11-18",149.94,153.23,146.37
"2013-11-19",149.78,152.97,145.99
"2013-11-20",149.69,152.88,145.91
"2013-11-21",149.92,153.21,146.42
"2013-11-22",149.94,153.15,146.26
"2013-11-25",150.28,153.67,146.9
"2013-11-26",150.24,153.59,146.74
"2013-11-27",150.28,153.61,146.76
"2013-11-28",150.24,153.55,146.67
"2013-11-29",150.33,153.74,146.92
"2013-12-02",150.21,153.64,146.84
"2013-12-03",149.56,152.61,145.42
"2013-12-04",149.49,152.54,145.43
"2013-12-05",148.97,151.83,144.45
"2013-12-06",149.15,152.08,144.87
"2013-12-09",149.33,152.25,144.99
"2013-12-10",149.12,151.83,144.31
"2013-12-11",148.73,151.23,143.45
"2013-12-12",148.26,150.56,142.56
"2013-12-13",148.44,150.82,142.96
"2013-12-16",148.72,151.22,143.48
"2013-12-17",148.71,151.08,143.15
"2013-12-18",148.96,151.57,143.92
"2013-12-19",149.55,152.56,145.28
"2013-12-20",149.85,153.05,146
"2013-12-23",150.11,153.6,146.74
"2013-12-24",150.08,153.63,146.78
"2013-12-25",150.08,153.63,146.78
"2013-12-26",150.14,153.71,146.91
"2013-12-27",150.21,153.84,147.13
"2013-12-30",150.43,154.07,147.36
"2013-12-31",150.59,154.36,147.81
"2014-01-01",150.59,154.36,147.81
"2014-01-02",150.64,154.3,147.66
"2014-01-03",150.95,154.84,148.43
"2014-01-06",150.79,154.52,147.81
"2014-01-07",151.07,154.84,148.2
"2014-01-08",151.15,155.08,148.56
"2014-01-09",150.98,154.75,148.09
"2014-01-10",151.3,155.06,148.41
"2014-01-13",151.3,155,148.2
"2014-01-14",151.23,154.89,148.03
"2014-01-15",151.69,155.67,149.17
"2014-01-16",151.73,155.64,148.98
"2014-01-17",151.84,155.74,149.14
"2014-01-20",151.87,155.78,149.21
"2014-01-21",151.95,155.98,149.53
"2014-01-22",152.03,156.2,149.96
"2014-01-23",151.43,155.09,148.21
"2014-01-24",150.45,153.41,145.69
"2014-01-27",149.72,152.21,144.08
"2014-01-28",150.15,152.89,145.1
"2014-01-29",149.91,152.54,144.48
"2014-01-30",150.29,153.18,145.51
"2014-01-31",150.4,153.32,145.65
"2014-02-03",149.46,151.62,143.06
"2014-02-04",149.38,151.49,142.91
"2014-02-05",149.43,151.53,142.9
"2014-02-06",149.77,152.16,143.88
"2014-02-07",150.34,152.99,145.05
"2014-02-10",150.45,153.22,145.33
"2014-02-11",150.84,153.94,146.39
"2014-02-12",151.15,154.5,147.28
"2014-02-13",151.21,154.42,147.06
"2014-02-14",151.49,154.8,147.57
"2014-02-17",151.56,154.92,147.69
"2014-02-18",151.66,155.01,147.73
"2014-02-19",151.52,154.8,147.39
"2014-02-20",151.6,154.95,147.66
"2014-02-21",151.96,155.42,148.32
"2014-02-24",152.37,156.06,149.24
"2014-02-25",152.42,156.02,149.11
"2014-02-26",152.73,156.49,149.77
"2014-02-27",152.81,156.49,149.65
"2014-02-28",152.72,156.39,149.51
"2014-03-03",152.19,155.47,148.06
"2014-03-04",153.04,156.88,150.19
"2014-03-05",153.2,157.1,150.52
"2014-03-06",153.09,156.93,150.2
"2014-03-07",152.82,156.6,149.77
"2014-03-10",152.57,156.22,149.25
"2014-03-11",152.41,155.94,148.82
"2014-03-12",152.08,155.43,148.06
"2014-03-13",151.67,154.69,146.9
"2014-03-14",151.5,154.44,146.6
"2014-03-17",151.74,154.8,147.17
"2014-03-18",152.25,155.62,148.31
"2014-03-19",152.08,155.42,148
"2014-03-20",152.06,155.49,148.24
"2014-03-21",152.04,155.36,147.96
"2014-03-24",151.72,154.81,147.11
"2014-03-25",151.97,155.15,147.54
"2014-03-26",152.15,155.26,147.63
"2014-03-27",152.27,155.37,147.75
"2014-03-28",152.53,155.82,148.4
"2014-03-31",152.77,156.23,149.08
"2014-04-01",153.13,156.79,149.81
"2014-04-02",153.42,157.3,150.53
"2014-04-03",153.48,157.34,150.58
"2014-04-04",153.46,157.12,150.11
"2014-04-07",152.85,155.99,148.29
"2014-04-08",152.81,155.87,148.13
"2014-04-09",153.14,156.48,149.05
"2014-04-10",152.78,155.77,147.82
"2014-04-11",152.04,154.55,146.01
"2014-04-14",152.14,154.72,146.32
"2014-04-15",152.06,154.63,146.2
"2014-04-16",152.72,155.61,147.64
"2014-04-17",152.88,155.89,148.03
"2014-04-18",152.92,155.95,148.12
"2014-04-21",152.91,155.94,148.1
"2014-04-22",153.42,156.71,149.29
"2014-04-23",153.27,156.42,148.77
"2014-04-24",153.34,156.58,149.03
"2014-04-25",152.79,155.74,147.74
"2014-04-28",152.65,155.51,147.39
"2014-04-29",152.98,155.96,148.09
"2014-04-30",153.05,155.98,148.03
"2014-05-01",153.18,156.16,148.23
"2014-05-02",153.59,156.73,149
"2014-05-05",153.56,156.67,148.91
"2014-05-06",153.22,155.95,147.74
"2014-05-07",153.23,155.87,147.58
"2014-05-08",153.7,156.48,148.38
"2014-05-09",153.85,156.78,148.81
"2014-05-12",154.3,157.55,150.03
"2014-05-13",154.44,157.7,150.17
"2014-05-14",154.34,157.48,149.72
"2014-05-15",153.89,156.9,148.87
"2014-05-16",153.96,156.98,149.01
"2014-05-19",154.03,157.19,149.38
"2014-05-20",153.83,156.94,149.1
"2014-05-21",154.14,157.37,149.76
"2014-05-22",154.47,157.98,150.71
"2014-05-23",154.86,158.46,151.37
"2014-05-26",154.93,158.58,151.54
"2014-05-27",155.4,159.19,152.3
"2014-05-28",155.62,159.42,152.49
"2014-05-29",155.7,159.56,152.66
"2014-05-30",155.71,159.57,152.72
"2014-06-02",155.79,159.76,153.03
"2014-06-03",155.53,159.41,152.59
"2014-06-04",155.68,159.67,152.98
"2014-06-05",156.2,160.42,154.07
"2014-06-06",156.83,160.93,154.5
"2014-06-09",157.11,161.25,154.84
"2014-06-10",157.24,161.58,155.38
"2014-06-11",157.07,161.33,155.07
"2014-06-12",156.93,161.09,154.71
"2014-06-13",156.87,160.94,154.5
"2014-06-16",156.68,160.67,154.1
"2014-06-17",156.8,160.97,154.61
"2014-06-18",156.75,160.93,154.56
"2014-06-19",157.04,161.38,155.13
"2014-06-20",157.14,161.49,155.34
"2014-06-23",157.09,161.32,155.03
"2014-06-24",157.08,161.2,154.76
"2014-06-25",156.84,160.79,154.13
"2014-06-26",157.03,161.07,154.54
"2014-06-27",157.04,161.14,154.67
"2014-06-30",157.08,161.25,154.86
"2014-07-01",157.39,161.73,155.67
"2014-07-02",157.45,161.88,155.88
"2014-07-03",157.96,162.62,156.99
"2014-07-04",157.96,162.62,156.99
"2014-07-07",157.68,162.03,156.05
"2014-07-08",157.27,161.38,155.02
"2014-07-09",157.29,161.47,155.19
"2014-07-10",156.96,161.04,154.58
"2014-07-11",157,161.02,154.57
"2014-07-14",157.3,161.54,155.31
"2014-07-15",157.25,161.31,154.89
"2014-07-16",157.76,162.08,156.04
"2014-07-17",157.42,161.5,155.09
"2014-07-18",157.56,161.78,155.6
"2014-07-21",157.41,161.48,155.07
"2014-07-22",157.99,162.34,156.37
"2014-07-23",158.14,162.54,156.56
"2014-07-24",158.14,162.53,156.55
"2014-07-25",157.93,162.09,155.87
"2014-07-28",157.75,161.82,155.44
"2014-07-29",158,162.16,155.91
"2014-07-30",157.87,162.07,155.83
"2014-07-31",156.95,160.64,153.76
"2014-08-01",156.49,160.01,153
"2014-08-04",156.7,160.27,153.32
"2014-08-05",156.77,160.43,153.58
"2014-08-06",156.5,160.11,153.15
"2014-08-07",156.27,159.67,152.45
"2014-08-08",156.13,159.44,152.11
"2014-08-11",156.88,160.58,153.84
"2014-08-12",156.98,160.6,153.75
"2014-08-13",157.13,160.86,154.15
"2014-08-14",157.5,161.3,154.6
"2014-08-15",157.68,161.33,154.47
"2014-08-18",158.3,162.34,155.95
"2014-08-19",158.82,163.07,156.96
"2014-08-20",158.92,163.29,157.31
"2014-08-21",159.01,163.44,157.59
"2014-08-22",159.07,163.46,157.48
"2014-08-25",159.49,163.89,158.02
"2014-08-26",159.98,164.59,158.98
"2014-08-27",160.28,164.95,159.37
"2014-08-28",160.17,164.66,158.88
"2014-08-29",160.33,164.95,159.32
"2014-09-01",160.38,165.03,159.45
"2014-09-02",160.41,165.18,159.76
"2014-09-03",160.36,165.13,159.77
"2014-09-04",160.98,166.1,161.21
"2014-09-05",161.12,166.16,161.21
"2014-09-08",161.13,166.2,161.25
"2014-09-09",160.71,165.68,160.63
"2014-09-10",160.36,165.33,160.25
"2014-09-11",160.47,165.48,160.45
"2014-09-12",159.92,164.95,159.84
"2014-09-15",159.56,164.39,159.3
"2014-09-16",159.67,164.52,159.48
"2014-09-17",159.74,164.46,159.34
"2014-09-18",159.94,164.94,160.09
"2014-09-19",160.44,165.41,160.4
"2014-09-22",160.06,164.77,159.33
"2014-09-23",159.52,163.89,158.05
"2014-09-24",160.02,164.69,159.31
"2014-09-25",159.75,164.14,158.42
"2014-09-26",159.82,164.31,158.74
"2014-09-29",159.45,164.01,158.47
"2014-09-30",159.74,164.31,158.91
"2014-10-01",159.49,163.61,157.66
"2014-10-02",158.84,162.68,156.22
"2014-10-03",159.76,163.97,158.32
"2014-10-06",159.97,164.03,157.94
"2014-10-07",159.37,162.92,156.19
"2014-10-08",159.32,162.79,155.97
"2014-10-09",158.97,162.13,154.85
"2014-10-10",158.5,161.29,153.64
"2014-10-13",158.07,160.4,152.27
"2014-10-14",158.28,160.76,152.72
"2014-10-15",157.5,159.43,150.74
"2014-10-16",157.07,159.18,150.6
"2014-10-17",157.82,160.31,152.43
"2014-10-20",158.04,160.84,153.2
"2014-10-21",158.95,162.34,155.47
"2014-10-22",159.23,162.87,156.21
"2014-10-23",159.5,163.33,156.96
"2014-10-24",159.59,163.45,157.07
"2014-10-27",159.5,163.33,156.91
"2014-10-28",159.9,163.96,157.86
"2014-10-29",159.94,164.13,158.16
"2014-10-30",160.52,165.03,159.49
"2014-10-31",161.49,166.5,161.66
"2014-11-03",161.44,166.4,161.52
"2014-11-04",161,165.76,160.57
"2014-11-05",161.34,166.34,161.51
"2014-11-06",161.66,166.83,162.19
"2014-11-07",161.7,166.85,162.2
"2014-11-10",161.98,167.33,162.84
"2014-11-11",162.01,167.38,162.96
"2014-11-12",161.89,167.27,162.79
"2014-11-13",161.84,167.19,162.72
"2014-11-14",161.93,167.3,162.86
"2014-11-17",161.82,167.06,162.43
"2014-11-18",161.93,167.29,162.85
"2014-11-19",161.67,166.89,162.26
"2014-11-20",162.01,167.33,162.91
"2014-11-21",162.95,168.66,164.77
"2014-11-24",163.26,168.94,165.05
"2014-11-25",163.44,169.06,165.11
"2014-11-26",163.54,169.13,165.12
"2014-11-27",163.7,169.42,165.56
"2014-11-28",164.06,169.73,165.87
"2014-12-01",163.55,168.77,164.35
"2014-12-02",163.85,169.53,165.67
"2014-12-03",164.34,170.27,166.81
"2014-12-04",163.85,169.47,165.57
"2014-12-05",164.59,170.63,167.36
"2014-12-08",164.34,170.17,166.62
"2014-12-09",163.54,168.95,164.81
"2014-12-10",163.1,168.2,163.72
"2014-12-11",163.22,168.45,164.16
"2014-12-12",162.29,166.91,161.83
"2014-12-15",161.66,165.84,160.23
"2014-12-16",161.64,165.89,160.36
"2014-12-17",161.99,166.35,161.41
"2014-12-18",163.65,169.08,165.2
"2014-12-19",164.27,169.94,166.39
"2014-12-22",164.78,170.64,167.27
"2014-12-23",165.09,171.31,168.36
"2014-12-24",165.06,171.3,168.41
"2014-12-25",165.06,171.3,168.41
"2014-12-26",165.11,171.39,168.55
"2014-12-29",165.44,171.86,169.13
"2014-12-30",165.41,171.66,168.81
"2014-12-31",165.76,172.11,169.39
"2015-01-01",165.76,172.11,169.39
"2015-01-02",165.94,172.13,169.29
"2015-01-05",165.77,171.75,168.59
"2015-01-06",165.39,170.99,167.35
"2015-01-07",166.28,172.38,169.48
"2015-01-08",167.37,174.06,172.03
"2015-01-09",167.14,173.76,171.55
"2015-01-12",167.2,173.68,171.33
"2015-01-13",168.04,174.94,173.17
"2015-01-14",167.68,173.9,171.37
"2015-01-15",168.51,175.14,173.24
"2015-01-16",169.18,176.22,174.83
"2015-01-19",169.09,176.06,174.64
"2015-01-20",169.1,176.02,174.49
"2015-01-21",169.2,176.29,174.92
"2015-01-22",170.5,178.4,178.16
"2015-01-23",172.08,180.54,181.11
"2015-01-26",172.39,180.93,181.61
"2015-01-27",171.73,179.93,180.05
"2015-01-28",171.82,180,180.1
"2015-01-29",171.77,179.9,179.95
"2015-01-30",171.8,179.76,179.64
"2015-02-02",171.48,179.25,179.14
"2015-02-03",171.46,179.47,179.27
"2015-02-04",172.04,180.52,180.94
"2015-02-05",172.25,180.98,181.71
"2015-02-06",172.24,181.21,182.18
"2015-02-09",171.49,180.31,180.93
"2015-02-10",171.65,180.82,181.91
"2015-02-11",171.69,180.9,182.02
"2015-02-12",171.81,181.1,182.46
"2015-02-13",172.02,181.46,182.97
"2015-02-16",172.08,181.57,183.14
"2015-02-17",171.7,181.37,183.02
"2015-02-18",172.26,182.19,184.3
"2015-02-19",172.36,182.3,184.4
"2015-02-20",172.65,182.75,185.09
"2015-02-23",173.16,183.19,185.58
"2015-02-24",173.75,183.87,186.44
"2015-02-25",173.65,183.66,185.98
"2015-02-26",174.48,184.89,187.83
"2015-02-27",174.65,185.14,188.21
"2015-03-02",174.56,185.18,188.31
"2015-03-03",173.98,184.56,187.61
"2015-03-04",174.31,185.23,188.7
"2015-03-05",175.06,186.29,190.26
"2015-03-06",175.12,186.65,190.88
"2015-03-09",175.04,186.55,190.86
"2015-03-10",175.18,186.44,190.54
"2015-03-11",176.38,188.13,193.08
"2015-03-12",176.8,188.76,193.98
"2015-03-13",177.18,189.56,195.29
"2015-03-16",177.33,189.82,195.76
"2015-03-17",177.12,189.45,195.18
"2015-03-18",177.18,189.27,195.09
"2015-03-19",177.71,189.84,195.73
"2015-03-20",177.6,189.6,195.33
"2015-03-23",176.96,188.64,193.77
"2015-03-24",177.06,188.71,193.84
"2015-03-25",176.09,187.14,191.41
"2015-03-26",175.65,186.67,190.86
"2015-03-27",175.82,186.96,191.36
"2015-03-30",176.74,188.51,193.73
"2015-03-31",177.16,189.03,194.41
"2015-04-01",177.07,188.58,193.57
"2015-04-02",176.73,188.14,192.89
"2015-04-03",176.4,187.57,191.99
"2015-04-06",176.64,188.09,192.84
"2015-04-07",177.29,188.97,194.12
"2015-04-08",177.82,189.83,195.35
"2015-04-09",178.35,190.94,197.19
"2015-04-10",179.14,192.25,199.29
"2015-04-13",179.2,192.37,199.42
"2015-04-14",178.69,191.49,198.02
"2015-04-15",179.21,192.18,199.03
"2015-04-16",178.52,191.13,197.45
"2015-04-17",177.53,189.47,194.91
"2015-04-20",177.74,190.03,195.93
"2015-04-21",177.92,190.5,196.68
"2015-04-22",177.69,190.2,196.31
"2015-04-23",177.72,190.21,196.35
"2015-04-24",177.73,190.17,196.27
"2015-04-27",177.59,189.92,195.82
"2015-04-28",176.81,188.77,194.09
"2015-04-29",175.18,186.5,190.81
"2015-04-30",174.31,185.09,188.74
"2015-05-01",174.14,184.95,188.59
"2015-05-04",174.36,185.52,189.58
"2015-05-05",173.39,184.53,188.33
"2015-05-06",172,182.66,185.68
"2015-05-07",172.57,183.41,186.81
"2015-05-08",173.98,185.4,189.68
"2015-05-11",174.08,185.92,190.61
"2015-05-12",172.85,184.3,188.37
"2015-05-13",172.35,183.62,187.4
"2015-05-14",172.64,184.03,188.05
"2015-05-15",173.25,184.53,188.54
"2015-05-18",173.5,185.27,189.73
"2015-05-19",174.66,187.12,192.59
"2015-05-20",174.89,187.56,193.41
"2015-05-21",174.96,187.54,193.31
"2015-05-22",175.28,188.05,194.03
"2015-05-25",175.36,188.19,194.25
"2015-05-26",175.37,188.06,194.04
"2015-05-27",175.98,189.01,195.49
"2015-05-28",175.69,188.57,194.76
"2015-05-29",175.01,187.19,192.5
"2015-06-01",175.02,187.51,193.19
"2015-06-02",173.56,185.56,190.43
"2015-06-03",172.83,184.85,189.62
"2015-06-04",172.38,184.07,188.43
"2015-06-05",172.68,184.79,189.66
"2015-06-08",171.84,183.39,187.47
"2015-06-09",171.3,182.65,186.45
"2015-06-10",171.56,183.39,187.87
"2015-06-11",172.42,184.43,189.31
"2015-06-12",172.05,183.88,188.43
"2015-06-15",171.46,183.02,187.14
"2015-06-16",171.79,183.48,187.93
"2015-06-17",171.68,183.31,187.65
"2015-06-18",171.75,183.53,188.04
"2015-06-19",172.3,184.18,188.99
"2015-06-22",172.73,184.96,190.2
"2015-06-23",173.18,185.65,191.23
"2015-06-24",173.37,185.98,191.75
"2015-06-25",173.22,185.82,191.55
"2015-06-26",173.19,185.82,191.62
"2015-06-29",171.9,183.73,188.45
"2015-06-30",171.75,183.33,187.81
"2015-07-01",172.62,185.03,190.57
"2015-07-02",172.42,184.68,190.02
"2015-07-03",172.45,184.72,190.04
"2015-07-06",172.48,184.53,189.57
"2015-07-07",172.82,184.74,189.72
"2015-07-08",171.83,183.07,187.17
"2015-07-09",172.06,183.66,188.25
"2015-07-10",172.11,183.94,188.83
"2015-07-13",173.51,186.23,192.31
"2015-07-14",173.91,186.82,193.2
"2015-07-15",174.29,187.22,193.72
"2015-07-16",175.08,188.4,195.48
"2015-07-17",175.47,188.92,196.13
"2015-07-20",175.54,189.05,196.34
"2015-07-21",174.97,188.15,194.97
"2015-07-22",175.19,188.34,195.18
"2015-07-23",174.41,186.98,193.09
"2015-07-24",174.24,186.54,192.28
"2015-07-27",172.72,184.02,188.35
"2015-07-28",173.28,184.98,189.98
"2015-07-29",173.82,185.97,191.56
"2015-07-30",174.36,186.71,192.57
"2015-07-31",174.09,186.13,191.62
"2015-08-03",174.59,186.9,192.74
"2015-08-04",174.67,187.08,193.05
"2015-08-05",174.94,187.86,194.45
"2015-08-06",174.05,186.41,192.21
"2015-08-07",174.05,186.21,191.86
"2015-08-10",174.29,186.74,192.74
"2015-08-11",173.36,184.82,189.59
"2015-08-12",171.82,182.3,185.74
"2015-08-13",172.38,183.38,187.6
"2015-08-14",172.47,183.53,187.83
"2015-08-17",172.97,184.25,188.9
"2015-08-18",172.93,184.32,189.08
"2015-08-19",172.15,182.98,187.02
"2015-08-20",170.76,180.48,182.98
"2015-08-21",168.78,177.25,178.04
"2015-08-24",165.51,171.78,169.62
"2015-08-25",166.23,173.52,172.69
"2015-08-26",166.44,173.89,173.33
"2015-08-27",168.46,177.18,178.37
"2015-08-28",168.84,177.79,179.2
"2015-08-31",168.61,177.5,178.78
"2015-09-01",166.98,174.82,174.57
"2015-09-02",167.27,175.37,175.51
"2015-09-03",168.65,177.56,178.82
"2015-09-04",167.9,176.06,176.32
"2015-09-07",167.93,176.12,176.36
"2015-09-08",168.2,176.68,177.28
"2015-09-09",168.85,177.76,178.92
"2015-09-10",168.1,176.56,177.12
"2015-09-11",167.9,176.12,176.39
"2015-09-14",167.74,175.89,176.05
"2015-09-15",167.85,176.47,177.18
"2015-09-16",168.37,177.58,179.01
"2015-09-17",168.76,178,179.57
"2015-09-18",168.43,176.99,177.72
"2015-09-21",168.69,177.64,178.89
"2015-09-22",168.26,176.59,177.17
"2015-09-23",168.02,176.27,176.76
"2015-09-24",167.28,174.99,174.8
"2015-09-25",167.82,176.22,176.97
"2015-09-28",166.66,174.26,173.97
"2015-09-29",166.06,173.23,172.51
"2015-09-30",167.05,174.9,175.22
"2015-10-01",167.29,175.06,175.31
"2015-10-02",167.58,175.26,175.5
"2015-10-05",169.14,178.01,179.85
"2015-10-06",169.08,177.86,179.48
"2015-10-07",169.26,178.32,180.16
"2015-10-08",169.41,178.58,180.46
"2015-10-09",169.33,178.53,180.43
"2015-10-12",169.58,178.72,180.57
"2015-10-13",169.09,178.02,179.52
"2015-10-14",168.69,177.18,178.14
"2015-10-15",169.36,178.39,180.07
"2015-10-16",169.76,178.94,180.86
"2015-10-19",170.09,179.51,181.76
"2015-10-20",169.78,179.17,181.26
"2015-10-21",169.8,179.02,180.93
"2015-10-22",171.2,181.14,184.14
"2015-10-23",172.44,183.24,187.37
"2015-10-26",172.44,183.19,187.16
"2015-10-27",172.32,182.78,186.43
"2015-10-28",172.8,183.71,187.93
"2015-10-29",172.87,184.17,188.88
"2015-10-30",172.43,183.47,187.95
"2015-11-02",172.77,184.15,188.9
"2015-11-03",173.35,185.15,190.43
"2015-11-04",173.43,185.34,190.75
"2015-11-05",173.51,185.63,191.28
"2015-11-06",173.75,186.19,192.21
"2015-11-09",173.07,185.16,190.66
"2015-11-10",173.74,186.13,192.15
"2015-11-11",173.64,186.04,192.06
"2015-11-12",172.79,184.58,189.76
"2015-11-13",172.46,183.91,188.72
"2015-11-16",172.6,184.01,188.81
"2015-11-17",173.55,185.54,191.18
"2015-11-18",173.85,185.97,191.75
"2015-11-19",173.88,186.02,191.78
"2015-11-20",174.4,186.87,193.09
"2015-11-23",174.68,187.36,193.86
"2015-11-24",174.42,186.91,193.09
"2015-11-25",175.08,188,194.84
"2015-11-26",175.19,188.19,195.15
"2015-11-27",175.29,188.22,195.07
"2015-11-30",175.17,188.05,194.83
"2015-12-01",175.44,188.27,195.07
"2015-12-02",175.72,188.67,195.48
"2015-12-03",172.92,184.75,189.78
"2015-12-04",172.72,184.5,189.55
"2015-12-07",173.29,185.09,190.31
"2015-12-08",172.67,184.03,188.57
"2015-12-09",171.83,182.62,186.48
"2015-12-10",171.77,182.61,186.57
"2015-12-11",170.68,180.69,183.57
"2015-12-14",169.69,179.41,181.97
"2015-12-15",170.65,181.18,184.91
"2015-12-16",171.15,182.04,186.22
"2015-12-17",171.88,183.11,187.7
"2015-12-18",171.33,182,185.94
"2015-12-21",171.05,181.52,185.19
"2015-12-22",170.91,181.43,185.11
"2015-12-23",171.79,183.04,187.69
"2015-12-24",171.78,182.93,187.42
"2015-12-25",171.78,182.93,187.42
"2015-12-28",171.52,182.48,186.72
"2015-12-29",172.13,183.69,188.68
"2015-12-30",171.89,183.37,188.22
"2015-12-31",171.86,183.22,187.94
"2016-01-01",171.86,183.22,187.94
